Numberline_Q,Type,Step,E,Q,dt,||F||
1,Stiffness,542500,6.626e-16,1.000000000000e+00,7.891e-04,6.093e-07
2,Stiffness,582500,6.635e-16,2.000000000000e+00,1.422e-03,7.944e-07
3,Stiffness,629500,1.181e-15,3.000000000000e+00,1.134e-03,7.033e-07
4,Stiffness,672500,1.329e-15,4.000000000000e+00,1.265e-03,7.165e-07
5,Stiffness,718500,1.597e-15,5.000000000000e+00,1.258e-03,7.072e-07
6,Stiffness,771000,1.036e-15,6.000000000000e+00,1.380e-03,6.619e-07
7,Stiffness,819500,6.344e-16,7.000000000000e+00,7.351e-04,8.879e-06
8,Stiffness,862000,9.997e-16,8.000000000000e+00,1.271e-03,7.603e-07
9,Stiffness,928000,5.928e-16,9.000000000000e+00,1.221e-03,7.080e-07
10,Stiffness,996500,5.338e-16,1.000000000000e+01,1.213e-03,6.788e-07
11,Stiffness,1070500,9.710e-16,1.100000000000e+01,1.193e-03,6.598e-07
12,Stiffness,1142500,7.421e-16,1.200000000000e+01,1.135e-03,7.041e-07
13,Stiffness,2655000,9.629e-16,1.300000000000e+01,1.065e-03,4.266e-07
14,Stiffness,2589000,7.670e-16,1.400000000000e+01,1.430e-03,9.629e-07
15,Stiffness,2499500,5.970e-16,1.500000000000e+01,1.157e-03,3.543e-07
16,Stiffness,2489000,1.232e-15,1.600000000000e+01,1.178e-03,3.665e-07
17,Stiffness,2432500,8.441e-16,1.700000000000e+01,1.162e-03,3.242e-07
18,Stiffness,2478000,3.989e-16,1.800000000000e+01,8.651e-04,3.858e-07
19,Stiffness,2283500,9.454e-16,1.900000000000e+01,1.447e-03,4.752e-06
20,Stiffness,2204500,3.595e-16,2.000000000000e+01,1.236e-03,3.067e-07
21,Stiffness,2171500,6.852e-16,2.100000000000e+01,1.215e-03,2.749e-07
22,Stiffness,2061500,9.818e-16,2.200000000000e+01,1.178e-03,3.157e-07
23,Stiffness,2145000,1.566e-15,2.300000000000e+01,1.227e-03,2.435e-07
24,Stiffness,2150500,9.012e-16,2.400000000000e+01,1.088e-03,2.490e-07
25,Stiffness,2330000,5.771e-16,2.500000000000e+01,8.932e-04,2.324e-07
26,Stiffness,2525000,4.165e-16,2.600000000000e+01,1.030e-03,2.164e-07
27,Stiffness,2292500,8.026e-16,2.700000000000e+01,1.277e-03,2.578e-07
28,Stiffness,2355500,1.033e-15,2.800000000000e+01,1.233e-03,1.827e-07
29,Stiffness,2593500,8.729e-16,2.900000000000e+01,1.023e-03,1.808e-07
30,Stiffness,2689500,1.206e-15,3.000000000000e+01,1.447e-03,4.932e-06
31,Stiffness,2875500,1.168e-15,3.100000000000e+01,1.174e-03,1.648e-07
32,Stiffness,1280000,1.345e-15,3.200000000000e+01,1.293e-03,9.483e-07
33,Stiffness,1140500,2.175e-16,3.300000000000e+01,8.499e-04,9.741e-07
34,Stiffness,1019000,1.478e-15,3.400000000000e+01,1.085e-03,1.085e-06
35,Stiffness,941000,8.208e-16,3.500000000000e+01,1.382e-03,1.040e-06
36,Stiffness,860500,1.397e-15,3.600000000000e+01,1.102e-03,1.134e-06
37,Stiffness,801000,9.712e-16,3.700000000000e+01,1.411e-03,1.156e-06
38,Stiffness,749000,5.676e-16,3.800000000000e+01,7.997e-04,1.164e-06
39,Stiffness,704500,7.376e-16,3.900000000000e+01,9.620e-04,1.171e-06
40,Stiffness,660500,1.079e-15,4.000000000000e+01,1.000e-03,1.238e-06
41,Stiffness,623000,8.776e-16,4.100000000000e+01,1.028e-03,1.280e-06
42,Stiffness,590000,1.028e-15,4.200000000000e+01,1.128e-03,1.308e-06
43,Stiffness,568000,8.373e-16,4.300000000000e+01,1.355e-03,1.204e-06
44,Stiffness,533500,6.548e-16,4.400000000000e+01,8.621e-04,1.329e-06
45,Stiffness,509000,6.405e-16,4.500000000000e+01,7.770e-04,1.318e-06
46,Stiffness,478500,1.410e-15,4.600000000000e+01,1.414e-03,1.460e-06
47,Stiffness,452000,9.204e-16,4.700000000000e+01,8.882e-04,1.505e-06
48,Stiffness,428500,9.015e-16,4.800000000000e+01,1.193e-03,1.496e-06
49,Stiffness,403000,8.834e-16,4.900000000000e+01,1.293e-03,1.501e-06
50,Stiffness,373500,4.330e-16,5.000000000000e+01,1.175e-03,1.519e-06
51,Stiffness,334000,1.274e-15,5.100000000000e+01,1.402e-03,1.576e-06
52,Stiffness,276000,5.555e-16,5.200000000000e+01,1.075e-03,1.378e-06
53,Stiffness,375500,4.089e-16,5.300000000000e+01,8.430e-04,2.294e-07
54,Stiffness,436500,4.014e-16,5.400000000000e+01,1.313e-03,1.810e-07
55,Stiffness,450000,7.885e-16,5.500000000000e+01,1.069e-03,1.955e-07
56,Stiffness,451000,6.456e-16,5.600000000000e+01,8.897e-04,2.266e-07
57,Stiffness,462500,6.344e-16,5.700000000000e+01,7.538e-04,1.960e-07
58,Stiffness,470000,3.742e-16,5.800000000000e+01,1.033e-03,1.742e-07
59,Stiffness,464000,4.906e-16,5.900000000000e+01,9.363e-04,1.979e-07
