residual_subdivisions,start_index,start,body_relative_eps,body_absolute_radius,edge_relative_eps,edge_absolute_radius,edge_factor_rows_norm,body_through_edge_term,edge_on_body_term,cross_term,active_difference_radius,propagated_center_separation,archived_center_separation,center_relative_discrepancy,endpoint_separation_lower,endpoint_pass
8,28,661.5949231771108,0.03204232505278988,0.06598815772298668,2.594858730768197e-06,2.6212449418689896e-06,0.02526629579839393,0.0016672763122200544,5.398207663447056e-06,1.7297112465463195e-07,0.001672847491008156,0.011056097489191482,0.011056097489275506,3.234988506381902e-10,0.009383249998183324,True
8,29,661.7476280382219,0.03177457900298441,0.06540954345872688,2.5983271654886977e-06,2.6247462772727684e-06,0.025265879540236843,0.0016526296458100802,5.403170115181682e-06,1.7168345569140475e-07,0.0016582044993809534,0.011066274297119406,0.011066274297039987,3.233285110011626e-10,0.009408069797738451,True
8,30,661.9003328993331,0.031659270485950644,0.06516223697538256,2.592418213772169e-06,2.618779004380873e-06,0.02526646677447011,0.0016464194954886515,5.39006412498828e-06,1.706454980696229e-07,0.0016519802051117097,0.011078735330851588,0.01107873533082815,3.2268104225356755e-10,0.009426755125739877,True
8,31,662.0530377604441,0.032001158371135006,0.06590370466248247,2.591566236164863e-06,2.617918921193785e-06,0.025266280096295113,0.0016651414613857924,5.3913846933835425e-06,1.7253055541267993e-07,0.0016707053766345887,0.011055720046687617,0.011055720046676997,3.2310948929150966e-10,0.009385014670053026,True
8,32,662.2057426215553,0.031815210467646,0.06549215654681251,2.60008619765289e-06,2.6265231772520976e-06,0.02526588385189829,0.0016547172205221053,5.406743019140342e-06,1.720166670984258e-07,0.0016602959802083442,0.011066901404204764,0.011066901404133682,3.2291575225853275e-10,0.009406605423996418,True
8,33,662.3584474826664,0.031618828129011504,0.06507972647311945,2.5955702892826374e-06,2.621963197187899e-06,0.025266478414888077,0.001644335504179893,5.396678428414254e-06,1.7063664769557426e-07,0.001649902819256003,0.011078467823419494,0.011078467823351042,3.232395717657491e-10,0.009428565004163489,True
8,34,662.5111523437774,0.03195991683791066,0.06581904865445047,2.588225011276562e-06,2.6145436711659382e-06,0.025266264060915738,0.0016630014635416065,5.384456348069346e-06,1.7208677710165646e-07,0.0016685580066667777,0.011055373904400574,0.011055373904410554,3.2332860653166496e-10,0.009386815897733795,True
8,35,662.6638572048886,0.03185592880816254,0.06557495509151254,2.596824168424951e-06,2.623227965156778e-06,0.02526588871951477,0.0016568095181293345,5.399875704326624e-06,1.7201805600995557e-07,0.0016623814118896713,0.011067531797599445,0.011067531797543037,3.230894735407404e-10,0.009405150385709772,True
8,36,662.8165620659997,0.03157835899696083,0.06499719723400157,2.598585038795495e-06,2.6250086670154804e-06,0.025266489439187433,0.0016422509974896836,5.403010526525125e-06,1.7061820607096877e-07,0.00164782462622228,0.011078171085984875,0.011078171085643719,3.2454701018459207e-10,0.009430346459762593,True
8,37,662.9692669271108,0.03191857430038303,0.06573413515596144,2.590635473065664e-06,2.6169785925601987e-06,0.0252662478403219,0.0016608549504197388,5.389489608298247e-06,1.7202482450360987e-07,0.001666416464852541,0.01105504952874818,0.011055049528692289,3.231375736676259e-10,0.009388633063895637,True
8,38,663.1219717882219,0.03189672292082843,0.06565791843711241,2.5936381713080635e-06,2.620009560793774e-06,0.02526589422679795,0.0016589060223838094,5.393167645279355e-06,1.7202437404705235e-07,0.0016644712144031361,0.011068164454023472,0.01106816445392609,3.2341070251015416e-10,0.009403693239620333,True
8,39,663.2746766493331,0.03158132090609772,0.06500409709538331,2.598509443645662e-06,2.6249323670816585e-06,0.025266499703957206,0.001642426000016508,5.402920256753572e-06,1.706313584585905e-07,0.0016479995516317206,0.011077842947355922,0.011077842947278323,3.2271927091453983e-10,0.0094298433957242,True
8,40,663.4273815104441,0.03187824815665407,0.06565126482810847,2.5941531217864046e-06,2.620531957742531e-06,0.025266231470067277,0.0016587600534496755,5.396822206253063e-06,1.720412375482765e-07,0.001664328916893477,0.011054745090726441,0.011054745090949166,3.2430170732152716e-10,0.009390416173832962,True
8,41,663.5800863715552,0.03193828392454481,0.06574247148256437,2.591812065305974e-06,2.6181648788960466e-06,0.025265900778734602,0.0016610427614272608,5.389288613443502e-06,1.7212462988747498e-07,0.001666604174670592,0.011068797923061756,0.011068797922948823,3.2325159215910755e-10,0.009402193748391161,True
8,42,663.7327912326664,0.031622215396997964,0.06508911005292599,2.5952414893170294e-06,2.6216312459189094e-06,0.025266509597721757,0.0016445746238594224,5.396195128694396e-06,1.706396446838054e-07,0.001650141458632801,0.011077493789987508,0.011077493789804185,3.233665358661351e-10,0.009427352331354706,True
8,43,663.8854960937775,0.03183692471125469,0.0655662900775598,2.5973405595725273e-06,2.623751751411169e-06,0.025266214948642455,0.0016566119784846693,5.403463744842038e-06,1.7202966842453032e-07,0.001662187471897936,0.01105447158794771,0.011054471587891312,3.232697923481144e-10,0.009392284116049771,True
8,44,664.0382009548886,0.03197902625730439,0.06582535296407845,2.594975350108454e-06,2.6213603210940062e-06,0.02526590795369732,0.0016631373090100433,5.395785568756336e-06,1.72551968382043e-07,0.001668705646547182,0.01106943100202834,0.011069431001973353,3.229330544438249e-10,0.009400725355481157,True
8,45,664.1909058159997,0.03166322084179336,0.06517438706105946,2.5917764292344336e-06,2.6181310137515593e-06,0.025266518990265274,0.0016467298883571584,5.3890627526300496e-06,1.7063508406680814e-07,0.0016522895861938555,0.011077121516297443,0.01107712151624663,3.2283587631027846e-10,0.009424831930103586,True
8,46,664.3436106771109,0.03179551596464744,0.06548108881718406,2.5957278765704003e-06,2.6221226117865364e-06,0.02526619832351645,0.001654458176494768,5.400115029517015e-06,1.7169944363194087e-07,0.001660029990967917,0.011054226779381749,0.01105422677924099,3.236231965441036e-10,0.00939419678841383,True
8,47,664.4963155382219,0.032019867371678404,0.06590845365292543,2.598257410588106e-06,2.6246757488739484e-06,0.025265915665057995,0.0016652374316091976,5.402530808157696e-06,1.72988319948616e-07,0.001670812950737304,0.011070062691760954,0.011070062691712172,3.2303089053864317e-10,0.009399249741023649,True
8,48,664.649020399333,0.0317043524806152,0.06525995787316652,2.590636873747351e-06,2.6169799309508414e-06,0.0252665273450894,0.0016488925101417443,5.386768272690495e-06,1.7078400004877417e-07,0.0016544500624144838,0.011076716496454414,0.011076716496286148,3.232463957270496e-10,0.00942226643403993,True
8,49,664.8017252604442,0.03175400073850648,0.06539561726908939,2.5924541421677367e-06,2.6188155290505777e-06,0.025266181625693017,0.0016522975434451197,5.3933064827469815e-06,1.7125905803613947e-07,0.001657862108985903,0.011054004415300649,0.011054004415348782,3.2351421996935475e-10,0.009396142306314744,True
