Numberline_Q,Type,Step,E,Q,dt,||F||
700,Converged,66569,5.636990393999e+02,7.000000000000e+02,1.148e-03,4.999e-08
750,Converged,64581,6.014833517124e+02,7.500000000000e+02,1.151e-03,5.000e-08
800,Converged,62045,6.390850467421e+02,8.000000000000e+02,8.637e-04,5.000e-08
850,Converged,58195,6.765182184604e+02,8.500000000000e+02,8.693e-04,4.999e-08
855,Converged,57655,6.802527665335e+02,8.550000000000e+02,9.360e-04,5.000e-08
860,Converged,57034,6.839857692486e+02,8.600000000000e+02,6.999e-04,5.000e-08
865,Converged,56345,6.877172384608e+02,8.650000000000e+02,8.722e-04,5.000e-08
870,Converged,55526,6.914471859063e+02,8.700000000000e+02,9.057e-04,5.000e-08
875,Converged,54595,6.951756232041e+02,8.750000000000e+02,9.072e-04,4.999e-08
880,Converged,53433,6.989025618575e+02,8.800000000000e+02,1.052e-03,5.000e-08
885,Converged,52007,7.026280132558e+02,8.850000000000e+02,1.134e-03,4.999e-08
890,Converged,49984,7.063519886754e+02,8.900000000000e+02,6.585e-04,4.975e-08
895,Converged,46521,7.100744992813e+02,8.950000000000e+02,7.125e-04,4.991e-08
896,Converged,45441,7.108188265996e+02,8.960000000000e+02,6.883e-04,4.999e-08
897,Converged,44078,7.115630958555e+02,8.970000000000e+02,1.108e-03,5.000e-08
898,Converged,42431,7.123073071364e+02,8.980000000000e+02,6.917e-04,5.000e-08
899,Converged,40805,7.130514605279e+02,8.990000000000e+02,1.199e-03,4.999e-08
900,Stiffness,33000,1.911e-15,9.000000000000e+02,1.172e-03,7.049e-07
905,Stiffness,29500,1.885e-14,9.050000000000e+02,1.056e-03,3.891e-06
910,Stiffness,28500,1.939e-14,9.100000000000e+02,7.349e-04,7.036e-06
915,Stiffness,28000,2.101e-14,9.150000000000e+02,1.139e-03,9.896e-06
920,Stiffness,27500,4.634e-14,9.200000000000e+02,1.060e-03,1.343e-05
925,Stiffness,27000,1.110e-13,9.250000000000e+02,8.217e-04,1.789e-05
930,Stiffness,27000,9.035e-14,9.300000000000e+02,1.141e-03,1.981e-05
935,Stiffness,27000,2.720e-14,9.350000000000e+02,1.141e-03,2.169e-05
940,Stiffness,26500,2.749e-13,9.400000000000e+02,1.062e-03,2.762e-05
945,Stiffness,26500,2.156e-13,9.450000000000e+02,8.847e-04,2.986e-05
950,Stiffness,26500,2.103e-13,9.500000000000e+02,8.847e-04,3.211e-05
955,Stiffness,26500,2.371e-13,9.550000000000e+02,7.373e-04,3.980e-05
960,Stiffness,26500,3.620e-13,9.600000000000e+02,1.229e-03,3.707e-05
965,Stiffness,26500,3.373e-13,9.650000000000e+02,7.373e-04,6.827e-05
970,Stiffness,26500,3.853e-13,9.700000000000e+02,1.062e-03,4.162e-05
975,Stiffness,27000,1.315e-14,9.750000000000e+02,8.217e-04,3.889e-05
980,Stiffness,27000,1.129e-13,9.800000000000e+02,1.141e-03,4.154e-05
985,Stiffness,27000,2.131e-13,9.850000000000e+02,1.369e-03,4.368e-05
990,Stiffness,27000,1.940e-13,9.900000000000e+02,8.217e-04,4.597e-05
995,Stiffness,27000,4.713e-13,9.950000000000e+02,1.369e-03,4.847e-05
1000,Stiffness,27500,5.108e-14,1.000000000000e+03,1.272e-03,4.540e-05
1050,Stiffness,29000,2.329e-14,1.050000000000e+03,1.138e-03,5.002e-05
1100,Stiffness,30000,1.801e-13,1.100000000000e+03,8.177e-04,5.419e-05
1150,Stiffness,31000,3.429e-13,1.150000000000e+03,1.176e-03,5.513e-05
1200,Stiffness,32000,1.991e-13,1.200000000000e+03,8.450e-04,5.368e-05
1250,Stiffness,33000,1.648e-13,1.250000000000e+03,1.172e-03,5.137e-05
1300,Stiffness,33500,2.004e-13,1.300000000000e+03,7.835e-04,5.246e-05
1350,Stiffness,34500,4.313e-14,1.350000000000e+03,7.823e-04,4.809e-05
1400,Stiffness,35000,1.072e-13,1.400000000000e+03,8.409e-04,4.852e-05
1450,Stiffness,35500,1.401e-13,1.450000000000e+03,9.372e-04,4.801e-05
1500,Stiffness,36000,2.048e-13,1.500000000000e+03,1.209e-03,4.745e-05
1550,Stiffness,36500,1.351e-13,1.550000000000e+03,7.797e-04,4.657e-05
1600,Stiffness,37000,1.530e-13,1.600000000000e+03,1.043e-03,4.515e-05
1650,Stiffness,37500,1.379e-13,1.650000000000e+03,9.342e-04,4.422e-05
1700,Stiffness,38000,1.590e-13,1.700000000000e+03,1.205e-03,4.299e-05
1750,Stiffness,38500,1.006e-13,1.750000000000e+03,9.326e-04,4.155e-05
1800,Stiffness,39000,6.684e-14,1.800000000000e+03,8.662e-04,3.995e-05
1850,Stiffness,39500,4.424e-14,1.850000000000e+03,9.654e-04,3.832e-05
1900,Stiffness,40000,3.382e-14,1.900000000000e+03,1.038e-03,3.704e-05
1950,Stiffness,40500,7.557e-15,1.950000000000e+03,8.032e-04,3.554e-05
2000,Stiffness,40500,1.141e-13,2.000000000000e+03,8.032e-04,3.778e-05
