Numberline_Q,Type,Step,E,Q,dt,||F||
960,Converged,57757,7.158657521990e+02,9.600000000000e+02,1.123e-03,5.000e-08
965,Converged,57019,7.193478054018e+02,9.650000000000e+02,9.720e-04,5.000e-08
970,Converged,56099,7.228285357772e+02,9.700000000000e+02,8.412e-04,5.000e-08
975,Converged,55076,7.263079528498e+02,9.750000000000e+02,9.752e-04,5.000e-08
980,Converged,53755,7.297860660557e+02,9.800000000000e+02,1.090e-03,4.999e-08
985,Converged,51953,7.332628847431e+02,9.850000000000e+02,1.134e-03,4.999e-08
990,Converged,49228,7.367384181737e+02,9.900000000000e+02,8.206e-04,4.998e-08
993,Converged,46422,7.388231251292e+02,9.930000000000e+02,8.247e-04,4.998e-08
994,Converged,45096,7.395179257013e+02,9.940000000000e+02,7.684e-04,4.994e-08
995,Converged,43607,7.402126755202e+02,9.950000000000e+02,9.944e-04,4.999e-08
996,Stiffness,37500,1.534e-16,9.960000000000e+02,8.071e-04,2.833e-07
997,Stiffness,34500,9.198e-16,9.970000000000e+02,7.823e-04,9.274e-07
998,Stiffness,33500,6.126e-16,9.980000000000e+02,7.835e-04,1.431e-06
999,Stiffness,32500,8.875e-15,9.990000000000e+02,1.090e-03,2.285e-06
1000,Stiffness,32000,1.361e-14,1.000000000000e+03,1.408e-03,3.437e-06
1050,Stiffness,28500,1.650e-14,1.050000000000e+03,1.270e-03,2.988e-05
1100,Stiffness,29000,1.751e-13,1.100000000000e+03,9.828e-04,4.627e-05
1150,Stiffness,30500,3.851e-14,1.150000000000e+03,9.113e-04,4.895e-05
1200,Stiffness,31500,2.527e-13,1.200000000000e+03,1.053e-03,5.296e-05
1250,Stiffness,32500,2.723e-13,1.250000000000e+03,1.090e-03,5.299e-05
1300,Stiffness,33500,2.264e-13,1.300000000000e+03,1.306e-03,5.128e-05
1350,Stiffness,34500,3.339e-14,1.350000000000e+03,7.823e-04,4.836e-05
1400,Stiffness,35000,2.607e-13,1.400000000000e+03,1.402e-03,5.021e-05
1450,Stiffness,35500,2.386e-13,1.450000000000e+03,9.372e-04,5.026e-05
1500,Stiffness,36500,4.544e-14,1.500000000000e+03,1.300e-03,4.560e-05
1550,Stiffness,37000,7.108e-14,1.550000000000e+03,1.207e-03,4.513e-05
1600,Stiffness,37500,7.413e-14,1.600000000000e+03,1.121e-03,4.434e-05
1650,Stiffness,38000,9.080e-14,1.650000000000e+03,1.205e-03,4.358e-05
1700,Stiffness,38500,4.471e-14,1.700000000000e+03,9.670e-04,4.207e-05
1750,Stiffness,39000,4.387e-14,1.750000000000e+03,1.039e-03,4.106e-05
1800,Stiffness,39500,2.031e-14,1.800000000000e+03,9.654e-04,3.967e-05
1850,Stiffness,40000,1.119e-14,1.850000000000e+03,1.038e-03,3.852e-05
1900,Stiffness,40000,1.333e-13,1.900000000000e+03,7.472e-04,4.094e-05
1950,Stiffness,40500,1.999e-13,1.950000000000e+03,1.339e-03,3.963e-05
2000,Stiffness,41000,1.230e-13,2.000000000000e+03,1.036e-03,3.815e-05
