Numberline_Q,Type,Step,E,Q,dt,||F||
35,Stiffness,253000,1.202e-15,3.500000000000e+01,1.294e-03,3.377e-06
36,Stiffness,246500,5.847e-16,3.600000000000e+01,1.172e-03,3.450e-06
37,Stiffness,240500,0.000e+00,3.700000000000e+01,5.974e-06,3.518e-06
38,Stiffness,234000,4.435e-16,3.800000000000e+01,1.155e-03,3.686e-06
39,Stiffness,228500,6.484e-16,3.900000000000e+01,1.125e-03,3.771e-06
40,Stiffness,223000,6.324e-16,4.000000000000e+01,9.113e-04,3.911e-06
41,Stiffness,218000,8.229e-16,4.100000000000e+01,1.026e-03,4.010e-06
42,Stiffness,213500,4.018e-16,4.200000000000e+01,9.262e-04,4.086e-06
43,Stiffness,209500,5.889e-16,4.300000000000e+01,1.295e-03,4.121e-06
44,Stiffness,204500,9.595e-16,4.400000000000e+01,1.049e-03,4.318e-06
45,Stiffness,201500,0.000e+00,4.500000000000e+01,1.017e-03,4.293e-06
46,Stiffness,196500,1.286e-15,4.600000000000e+01,9.889e-04,4.578e-06
47,Stiffness,193000,5.395e-16,4.700000000000e+01,7.430e-04,4.659e-06
48,Stiffness,189500,1.057e-15,4.800000000000e+01,1.077e-03,4.793e-06
49,Stiffness,186500,3.452e-16,4.900000000000e+01,7.792e-04,4.834e-06
50,Stiffness,183500,5.076e-16,5.000000000000e+01,1.049e-03,4.912e-06
51,Stiffness,180000,9.957e-16,5.100000000000e+01,1.313e-03,5.123e-06
52,Stiffness,177000,1.140e-15,5.200000000000e+01,1.320e-03,5.243e-06
53,Stiffness,174500,7.989e-16,5.300000000000e+01,8.251e-04,5.284e-06
54,Stiffness,171500,9.413e-16,5.400000000000e+01,1.382e-03,5.440e-06
55,Stiffness,169000,6.163e-16,5.500000000000e+01,7.464e-04,5.530e-06
56,Stiffness,166500,7.568e-16,5.600000000000e+01,1.344e-03,5.648e-06
57,Stiffness,164000,1.041e-15,5.700000000000e+01,1.167e-03,5.803e-06
58,Stiffness,161500,1.024e-15,5.800000000000e+01,7.840e-04,5.950e-06
59,Stiffness,159500,5.752e-16,5.900000000000e+01,7.586e-04,6.007e-06
60,Stiffness,157000,1.273e-15,6.000000000000e+01,8.194e-04,6.221e-06
61,Stiffness,155000,1.392e-15,6.100000000000e+01,1.142e-03,6.311e-06
62,Stiffness,153000,6.849e-16,6.200000000000e+01,9.898e-04,6.401e-06
63,Stiffness,151000,1.348e-15,6.300000000000e+01,7.698e-04,6.555e-06
64,Stiffness,149000,1.726e-15,6.400000000000e+01,1.287e-03,6.704e-06
65,Stiffness,147500,9.154e-16,6.500000000000e+01,1.199e-03,6.669e-06
66,Stiffness,145500,6.441e-16,6.600000000000e+01,1.003e-03,6.856e-06
67,Stiffness,143500,1.904e-15,6.700000000000e+01,1.164e-03,7.087e-06
68,Stiffness,142000,1.626e-15,6.800000000000e+01,1.453e-03,1.192e-05
69,Stiffness,140500,1.357e-15,6.900000000000e+01,1.306e-03,7.236e-06
70,Stiffness,139000,7.296e-16,7.000000000000e+01,1.014e-03,7.323e-06
71,Stiffness,137000,5.157e-15,7.100000000000e+01,6.105e-04,3.819e-05
72,Stiffness,135500,2.602e-15,7.200000000000e+01,1.097e-03,7.747e-06
73,Stiffness,134500,2.334e-16,7.300000000000e+01,7.633e-04,7.670e-06
74,Stiffness,133000,9.213e-16,7.400000000000e+01,8.232e-04,7.826e-06
75,Stiffness,131500,1.478e-15,7.500000000000e+01,7.670e-04,7.981e-06
76,Stiffness,130000,2.468e-15,7.600000000000e+01,1.379e-03,8.177e-06
77,Stiffness,129000,4.431e-16,7.700000000000e+01,1.110e-03,8.177e-06
78,Stiffness,127500,1.531e-15,7.800000000000e+01,1.436e-03,8.822e-06
79,Stiffness,126000,3.025e-15,7.900000000000e+01,1.338e-03,8.625e-06
80,Stiffness,125000,1.707e-15,8.000000000000e+01,1.293e-03,8.654e-06
81,Stiffness,124000,6.325e-16,8.100000000000e+01,1.079e-03,8.673e-06
82,Stiffness,122500,1.875e-15,8.200000000000e+01,8.380e-04,8.943e-06
83,Stiffness,121500,2.059e-15,8.300000000000e+01,1.399e-03,8.991e-06
84,Stiffness,120500,2.035e-16,8.400000000000e+01,8.109e-04,9.065e-06
85,Stiffness,119000,3.821e-15,8.500000000000e+01,1.259e-03,9.416e-06
86,Stiffness,118000,2.386e-15,8.600000000000e+01,1.051e-03,9.513e-06
87,Stiffness,117000,2.359e-15,8.700000000000e+01,8.774e-04,9.622e-06
88,Stiffness,116000,2.527e-15,8.800000000000e+01,1.465e-03,2.796e-05
89,Stiffness,115000,2.500e-15,8.900000000000e+01,8.802e-04,9.858e-06
90,Stiffness,114000,3.614e-15,9.000000000000e+01,1.225e-03,1.001e-05
91,Stiffness,113000,3.011e-15,9.100000000000e+01,8.518e-04,1.017e-05
92,Stiffness,112500,0.000e+00,9.200000000000e+01,1.321e-03,9.997e-06
93,Stiffness,111500,7.368e-16,9.300000000000e+01,1.323e-03,1.016e-05
94,Stiffness,110500,2.370e-15,9.400000000000e+01,1.278e-03,1.038e-05
95,Stiffness,109500,2.345e-15,9.500000000000e+01,1.067e-03,1.060e-05
96,Stiffness,108500,4.465e-15,9.600000000000e+01,1.282e-03,1.080e-05
97,Stiffness,108000,8.840e-16,9.700000000000e+01,1.380e-03,1.068e-05
98,Stiffness,107000,1.575e-15,9.800000000000e+01,8.296e-04,1.091e-05
99,Stiffness,106000,4.333e-15,9.900000000000e+01,1.385e-03,1.117e-05
100,Stiffness,105500,3.432e-16,1.000000000000e+02,8.947e-04,1.107e-05
101,Stiffness,104500,3.059e-15,1.010000000000e+02,1.075e-03,1.134e-05
102,Stiffness,103500,6.228e-15,1.020000000000e+02,1.247e-03,1.167e-05
103,Stiffness,103000,3.335e-15,1.030000000000e+02,1.342e-03,1.159e-05
104,Stiffness,102000,4.625e-15,1.040000000000e+02,9.680e-04,1.191e-05
105,Stiffness,101500,2.291e-15,1.050000000000e+02,8.685e-04,1.185e-05
106,Stiffness,101000,1.621e-16,1.060000000000e+02,1.122e-03,1.179e-05
107,Stiffness,100000,3.695e-15,1.070000000000e+02,7.529e-04,1.222e-05
108,Stiffness,99500,1.274e-15,1.080000000000e+02,1.210e-03,1.211e-05
109,Stiffness,98500,4.418e-15,1.090000000000e+02,8.728e-04,1.250e-05
110,Stiffness,98000,4.066e-15,1.100000000000e+02,1.049e-03,1.255e-05
111,Stiffness,97500,6.201e-16,1.110000000000e+02,1.012e-03,1.245e-05
112,Stiffness,96500,6.455e-15,1.120000000000e+02,1.173e-03,1.293e-05
113,Stiffness,96000,3.504e-15,1.130000000000e+02,9.093e-04,1.290e-05
114,Stiffness,95500,1.057e-15,1.140000000000e+02,8.459e-04,1.289e-05
115,Stiffness,94500,8.687e-15,1.150000000000e+02,1.177e-03,1.341e-05
116,Stiffness,94000,7.129e-15,1.160000000000e+02,1.267e-03,1.344e-05
117,Stiffness,93500,3.830e-15,1.170000000000e+02,9.823e-04,1.345e-05
118,Stiffness,93000,3.652e-15,1.180000000000e+02,1.058e-03,1.349e-05
119,Stiffness,92500,2.753e-15,1.190000000000e+02,1.139e-03,1.353e-05
120,Stiffness,92000,5.748e-16,1.200000000000e+02,7.357e-04,1.357e-05
121,Stiffness,91000,6.557e-15,1.210000000000e+02,7.369e-04,1.424e-05
122,Stiffness,90500,7.071e-15,1.220000000000e+02,1.142e-03,1.421e-05
123,Stiffness,90000,4.770e-15,1.230000000000e+02,8.857e-04,1.426e-05
124,Stiffness,89500,6.125e-15,1.240000000000e+02,1.104e-03,1.440e-05
125,Stiffness,89000,6.630e-15,1.250000000000e+02,1.188e-03,1.449e-05
126,Stiffness,88500,5.071e-15,1.260000000000e+02,1.327e-03,1.453e-05
127,Stiffness,88000,3.944e-15,1.270000000000e+02,1.028e-03,1.463e-05
128,Stiffness,87500,4.184e-15,1.280000000000e+02,1.107e-03,1.475e-05
129,Stiffness,87000,4.689e-15,1.290000000000e+02,1.192e-03,1.487e-05
130,Stiffness,86500,5.318e-15,1.300000000000e+02,1.284e-03,1.500e-05
131,Stiffness,86000,2.376e-15,1.310000000000e+02,8.598e-04,1.508e-05
132,Stiffness,85500,3.668e-15,1.320000000000e+02,9.258e-04,1.523e-05
133,Stiffness,85000,5.202e-15,1.330000000000e+02,1.196e-03,1.538e-05
134,Stiffness,84500,3.744e-15,1.340000000000e+02,7.727e-04,1.553e-05
135,Stiffness,84000,5.768e-15,1.350000000000e+02,1.198e-03,1.569e-05
136,Stiffness,83500,8.145e-15,1.360000000000e+02,1.290e-03,1.587e-05
137,Stiffness,83000,6.065e-15,1.370000000000e+02,8.333e-04,1.605e-05
138,Stiffness,82500,1.054e-14,1.380000000000e+02,1.292e-03,1.623e-05
139,Stiffness,82000,1.059e-14,1.390000000000e+02,9.661e-04,1.649e-05
140,Stiffness,81500,1.188e-14,1.400000000000e+02,1.078e-03,1.664e-05
141,Stiffness,81500,1.475e-15,1.410000000000e+02,7.489e-04,1.617e-05
142,Stiffness,81000,3.173e-15,1.420000000000e+02,9.677e-04,1.641e-05
143,Stiffness,80500,3.879e-15,1.430000000000e+02,7.502e-04,1.660e-05
144,Stiffness,80000,7.706e-15,1.440000000000e+02,9.348e-04,1.692e-05
145,Stiffness,79500,9.927e-15,1.450000000000e+02,1.044e-03,1.712e-05
146,Stiffness,79000,1.461e-14,1.460000000000e+02,1.124e-03,1.740e-05
147,Stiffness,79000,1.652e-15,1.470000000000e+02,9.364e-04,1.692e-05
148,Stiffness,78500,5.042e-15,1.480000000000e+02,1.210e-03,1.719e-05
149,Stiffness,78000,4.077e-15,1.490000000000e+02,8.103e-04,1.739e-05
150,Stiffness,77500,8.449e-15,1.500000000000e+02,8.725e-04,1.770e-05
151,Stiffness,77000,1.069e-14,1.510000000000e+02,7.828e-04,1.805e-05
152,Stiffness,77000,2.399e-15,1.520000000000e+02,9.394e-04,1.754e-05
153,Stiffness,76500,2.271e-16,1.530000000000e+02,1.457e-03,2.947e-05
154,Stiffness,76000,1.252e-14,1.540000000000e+02,1.307e-03,1.819e-05
155,Stiffness,75500,1.211e-14,1.550000000000e+02,8.443e-04,1.852e-05
156,Stiffness,75500,3.788e-15,1.560000000000e+02,1.407e-03,1.808e-05
157,Stiffness,75000,6.201e-15,1.570000000000e+02,1.131e-03,1.830e-05
158,Stiffness,74500,9.465e-15,1.580000000000e+02,8.456e-04,1.871e-05
159,Stiffness,74000,1.422e-14,1.590000000000e+02,9.440e-04,1.903e-05
160,Stiffness,74000,4.132e-15,1.600000000000e+02,7.587e-04,1.862e-05
161,Stiffness,73500,1.254e-14,1.610000000000e+02,1.412e-03,1.896e-05
162,Stiffness,73000,1.676e-14,1.620000000000e+02,1.094e-03,1.937e-05
163,Stiffness,73000,2.136e-15,1.630000000000e+02,7.600e-04,1.889e-05
164,Stiffness,72500,6.582e-15,1.640000000000e+02,8.484e-04,1.924e-05
165,Stiffness,72000,1.646e-14,1.650000000000e+02,1.096e-03,1.968e-05
166,Stiffness,72000,2.728e-15,1.660000000000e+02,1.096e-03,1.918e-05
167,Stiffness,71500,7.720e-15,1.670000000000e+02,1.020e-03,1.956e-05
168,Stiffness,71000,1.680e-14,1.680000000000e+02,1.098e-03,2.003e-05
169,Stiffness,71000,2.475e-15,1.690000000000e+02,9.149e-04,1.956e-05
170,Stiffness,70500,1.292e-14,1.700000000000e+02,1.419e-03,2.018e-05
171,Stiffness,70000,2.325e-14,1.710000000000e+02,1.273e-03,2.051e-05
172,Stiffness,70000,3.650e-15,1.720000000000e+02,9.164e-04,1.996e-05
173,Stiffness,69500,1.250e-14,1.730000000000e+02,9.867e-04,2.048e-05
174,Stiffness,69000,1.544e-14,1.740000000000e+02,7.649e-04,2.094e-05
175,Stiffness,69000,7.179e-15,1.750000000000e+02,8.853e-04,2.052e-05
176,Stiffness,68500,1.646e-14,1.760000000000e+02,9.883e-04,2.098e-05
177,Stiffness,68500,2.761e-15,1.770000000000e+02,9.883e-04,2.048e-05
178,Stiffness,68000,1.314e-14,1.780000000000e+02,1.064e-03,2.102e-05
179,Stiffness,67500,2.654e-14,1.790000000000e+02,1.146e-03,2.160e-05
180,Stiffness,67500,1.048e-14,1.800000000000e+02,1.146e-03,2.110e-05
181,Stiffness,67000,2.181e-14,1.810000000000e+02,1.279e-03,2.157e-05
182,Stiffness,67000,4.416e-15,1.820000000000e+02,1.279e-03,2.106e-05
183,Stiffness,66500,1.528e-14,1.830000000000e+02,9.564e-04,2.173e-05
184,Stiffness,66500,1.520e-15,1.840000000000e+02,1.148e-03,2.120e-05
185,Stiffness,66000,9.261e-15,1.850000000000e+02,7.414e-04,2.178e-05
186,Stiffness,65500,1.993e-14,1.860000000000e+02,7.983e-04,2.240e-05
187,Stiffness,65500,1.066e-14,1.870000000000e+02,1.379e-03,2.181e-05
188,Stiffness,65000,1.656e-14,1.880000000000e+02,7.426e-04,2.250e-05
189,Stiffness,65000,1.092e-14,1.890000000000e+02,1.194e-03,2.209e-05
190,Stiffness,64500,1.547e-14,1.900000000000e+02,7.996e-04,2.262e-05
191,Stiffness,64500,6.965e-15,1.910000000000e+02,1.333e-03,2.214e-05
192,Stiffness,64000,1.605e-14,1.920000000000e+02,8.609e-04,2.280e-05
193,Stiffness,64000,3.811e-15,1.930000000000e+02,1.033e-03,2.227e-05
194,Stiffness,63500,2.167e-14,1.940000000000e+02,1.335e-03,2.292e-05
195,Stiffness,63500,2.336e-15,1.950000000000e+02,1.335e-03,2.240e-05
196,Stiffness,63000,2.074e-14,1.960000000000e+02,1.198e-03,2.317e-05
197,Stiffness,63000,1.067e-15,1.970000000000e+02,1.035e-03,2.258e-05
198,Stiffness,62500,1.115e-14,1.980000000000e+02,8.022e-04,2.323e-05
199,Stiffness,62500,1.233e-15,1.990000000000e+02,7.737e-04,2.283e-05
200,Stiffness,62000,1.701e-14,2.000000000000e+02,9.996e-04,2.357e-05
201,Stiffness,61500,3.403e-14,2.010000000000e+02,1.116e-03,2.421e-05
202,Stiffness,61500,1.424e-14,2.020000000000e+02,9.299e-04,2.373e-05
203,Stiffness,61000,2.610e-14,2.030000000000e+02,8.651e-04,2.442e-05
204,Stiffness,61000,1.823e-14,2.040000000000e+02,1.442e-03,2.744e-05
205,Stiffness,60500,4.143e-14,2.050000000000e+02,1.341e-03,2.462e-05
206,Stiffness,60500,1.721e-14,2.060000000000e+02,1.118e-03,2.415e-05
207,Stiffness,60000,2.833e-14,2.070000000000e+02,8.665e-04,2.491e-05
208,Stiffness,60000,2.144e-14,2.080000000000e+02,1.203e-03,2.444e-05
209,Stiffness,60000,3.025e-15,2.090000000000e+02,1.003e-03,2.398e-05
210,Stiffness,59500,1.556e-14,2.100000000000e+02,7.775e-04,2.472e-05
211,Stiffness,59500,3.164e-15,2.110000000000e+02,1.120e-03,2.416e-05
212,Stiffness,59000,3.332e-14,2.120000000000e+02,1.395e-03,2.511e-05
213,Stiffness,59000,6.931e-15,2.130000000000e+02,1.005e-03,2.452e-05
214,Stiffness,58500,3.286e-14,2.140000000000e+02,1.298e-03,2.534e-05
215,Stiffness,58500,1.014e-14,2.150000000000e+02,9.013e-04,2.489e-05
216,Stiffness,58000,3.696e-14,2.160000000000e+02,1.165e-03,2.576e-05
217,Stiffness,58000,1.686e-14,2.170000000000e+02,1.165e-03,2.523e-05
218,Stiffness,57500,4.277e-14,2.180000000000e+02,1.300e-03,2.599e-05
219,Stiffness,57500,1.992e-14,2.190000000000e+02,1.300e-03,2.545e-05
220,Stiffness,57500,0.000e+00,2.200000000000e+02,4.514e-04,2.498e-05
221,Stiffness,57000,1.911e-14,2.210000000000e+02,8.100e-04,2.596e-05
222,Stiffness,57000,5.075e-15,2.220000000000e+02,1.400e-03,2.532e-05
223,Stiffness,56500,2.369e-14,2.230000000000e+02,9.043e-04,2.625e-05
224,Stiffness,56500,7.233e-15,2.240000000000e+02,7.536e-04,2.572e-05
225,Stiffness,56000,4.681e-14,2.250000000000e+02,1.352e-03,2.674e-05
226,Stiffness,56000,2.042e-14,2.260000000000e+02,1.127e-03,2.625e-05
227,Stiffness,55500,4.936e-14,2.270000000000e+02,1.258e-03,2.709e-05
228,Stiffness,55500,1.499e-14,2.280000000000e+02,7.548e-04,2.649e-05
229,Stiffness,55500,4.926e-15,2.290000000000e+02,8.736e-04,2.608e-05
230,Stiffness,55000,2.284e-14,2.300000000000e+02,8.127e-04,2.697e-05
231,Stiffness,55000,1.221e-14,2.310000000000e+02,9.406e-04,2.655e-05
232,Stiffness,54500,2.448e-14,2.320000000000e+02,7.560e-04,2.733e-05
233,Stiffness,54500,1.469e-14,2.330000000000e+02,8.750e-04,2.689e-05
234,Stiffness,54500,3.015e-16,2.340000000000e+02,8.750e-04,2.638e-05
235,Stiffness,54000,2.478e-14,2.350000000000e+02,1.172e-03,2.721e-05
236,Stiffness,54000,6.580e-15,2.360000000000e+02,7.851e-04,2.687e-05
237,Stiffness,53500,3.753e-14,2.370000000000e+02,1.014e-03,2.793e-05
238,Stiffness,53500,1.024e-14,2.380000000000e+02,7.304e-04,2.724e-05
239,Stiffness,53000,4.137e-14,2.390000000000e+02,9.437e-04,2.834e-05
240,Stiffness,53000,2.266e-14,2.400000000000e+02,9.437e-04,2.776e-05
241,Stiffness,53000,4.690e-15,2.410000000000e+02,9.437e-04,2.721e-05
242,Stiffness,52500,3.986e-14,2.420000000000e+02,1.219e-03,2.825e-05
243,Stiffness,52500,9.452e-15,2.430000000000e+02,8.779e-04,2.761e-05
244,Stiffness,52000,4.736e-14,2.440000000000e+02,1.134e-03,2.872e-05
245,Stiffness,52000,2.092e-14,2.450000000000e+02,9.452e-04,2.817e-05
246,Stiffness,52000,0.000e+00,2.460000000000e+02,7.089e-05,2.750e-05
247,Stiffness,51500,3.536e-14,2.470000000000e+02,1.018e-03,2.874e-05
248,Stiffness,51500,1.540e-14,2.480000000000e+02,1.221e-03,2.810e-05
249,Stiffness,51000,5.938e-14,2.490000000000e+02,1.315e-03,2.925e-05
250,Stiffness,51000,2.193e-14,2.500000000000e+02,9.467e-04,2.863e-05
251,Stiffness,51000,1.692e-15,2.510000000000e+02,1.136e-03,2.801e-05
252,Stiffness,50500,3.623e-14,2.520000000000e+02,1.019e-03,2.922e-05
253,Stiffness,50500,1.077e-14,2.530000000000e+02,7.339e-04,2.885e-05
254,Stiffness,50000,4.348e-14,2.540000000000e+02,9.483e-04,2.970e-05
255,Stiffness,50000,2.583e-14,2.550000000000e+02,1.138e-03,2.906e-05
256,Stiffness,50000,2.628e-15,2.560000000000e+02,1.138e-03,2.846e-05
257,Stiffness,49500,5.637e-14,2.570000000000e+02,1.418e-03,3.013e-05
258,Stiffness,49500,1.057e-14,2.580000000000e+02,7.351e-04,2.906e-05
259,Stiffness,49000,6.895e-14,2.590000000000e+02,1.319e-03,3.029e-05
260,Stiffness,49000,3.830e-14,2.600000000000e+02,1.319e-03,2.967e-05
261,Stiffness,49000,4.889e-15,2.610000000000e+02,7.915e-04,2.902e-05
262,Stiffness,48500,4.316e-14,2.620000000000e+02,1.023e-03,3.024e-05
263,Stiffness,48500,2.979e-14,2.630000000000e+02,1.420e-03,2.995e-05
264,Stiffness,48000,4.352e-14,2.640000000000e+02,7.928e-04,3.077e-05
265,Stiffness,48000,4.349e-14,2.650000000000e+02,1.321e-03,3.018e-05
266,Stiffness,48000,1.160e-14,2.660000000000e+02,7.647e-04,2.971e-05
267,Stiffness,47500,6.285e-14,2.670000000000e+02,1.186e-03,3.093e-05
268,Stiffness,47500,3.614e-14,2.680000000000e+02,1.423e-03,3.076e-05
269,Stiffness,47500,7.652e-15,2.690000000000e+02,1.186e-03,2.966e-05
270,Stiffness,47000,3.326e-14,2.700000000000e+02,7.659e-04,3.087e-05
271,Stiffness,47000,1.939e-14,2.710000000000e+02,1.323e-03,3.008e-05
272,Stiffness,46500,6.984e-14,2.720000000000e+02,1.188e-03,3.147e-05
273,Stiffness,46500,4.006e-14,2.730000000000e+02,1.188e-03,3.081e-05
274,Stiffness,46500,1.180e-14,2.740000000000e+02,1.188e-03,3.016e-05
275,Stiffness,46000,4.495e-14,2.750000000000e+02,9.206e-04,3.138e-05
276,Stiffness,46000,1.841e-14,2.760000000000e+02,7.672e-04,3.073e-05
277,Stiffness,46000,5.773e-15,2.770000000000e+02,1.065e-03,3.021e-05
278,Stiffness,45500,3.528e-14,2.780000000000e+02,8.260e-04,3.142e-05
279,Stiffness,45500,1.656e-14,2.790000000000e+02,9.912e-04,3.072e-05
280,Stiffness,45000,7.377e-14,2.800000000000e+02,1.281e-03,3.198e-05
281,Stiffness,45000,3.201e-14,2.810000000000e+02,8.894e-04,3.140e-05
282,Stiffness,45000,9.080e-15,2.820000000000e+02,1.281e-03,3.062e-05
283,Stiffness,44500,4.097e-14,2.830000000000e+02,8.273e-04,3.191e-05
284,Stiffness,44500,3.269e-14,2.840000000000e+02,1.379e-03,3.126e-05
285,Stiffness,44000,4.856e-14,2.850000000000e+02,7.697e-04,3.241e-05
286,Stiffness,44000,2.750e-14,2.860000000000e+02,7.697e-04,3.169e-05
287,Stiffness,44000,1.476e-14,2.870000000000e+02,1.283e-03,3.105e-05
288,Stiffness,43500,5.413e-14,2.880000000000e+02,9.944e-04,3.234e-05
289,Stiffness,43500,2.710e-14,2.890000000000e+02,9.944e-04,3.161e-05
290,Stiffness,43500,3.806e-15,2.900000000000e+02,1.381e-03,3.096e-05
291,Stiffness,43000,4.014e-14,2.910000000000e+02,7.435e-04,3.238e-05
292,Stiffness,43000,1.634e-14,2.920000000000e+02,7.435e-04,3.159e-05
293,Stiffness,42500,7.611e-14,2.930000000000e+02,1.153e-03,3.289e-05
294,Stiffness,42500,3.660e-14,2.940000000000e+02,9.607e-04,3.218e-05
295,Stiffness,42500,7.248e-15,2.950000000000e+02,1.383e-03,3.127e-05
296,Stiffness,42000,4.575e-14,2.960000000000e+02,8.937e-04,3.260e-05
297,Stiffness,42000,3.240e-14,2.970000000000e+02,1.241e-03,3.194e-05
298,Stiffness,41500,8.123e-14,2.980000000000e+02,1.155e-03,3.318e-05
299,Stiffness,41500,4.591e-14,2.990000000000e+02,1.155e-03,3.238e-05
300,Stiffness,41500,1.236e-14,3.000000000000e+02,1.155e-03,3.159e-05
301,Stiffness,41000,4.906e-14,3.010000000000e+02,8.952e-04,3.283e-05
302,Stiffness,41000,3.473e-14,3.020000000000e+02,1.243e-03,3.211e-05
303,Stiffness,41000,1.413e-15,3.030000000000e+02,1.036e-03,3.137e-05
304,Stiffness,40500,6.104e-14,3.040000000000e+02,1.339e-03,3.263e-05
305,Stiffness,40500,1.240e-14,3.050000000000e+02,1.157e-03,3.166e-05
306,Stiffness,40000,6.415e-14,3.060000000000e+02,1.038e-03,3.307e-05
307,Stiffness,40000,2.663e-14,3.070000000000e+02,8.648e-04,3.224e-05
308,Stiffness,40000,1.507e-15,3.080000000000e+02,8.648e-04,3.139e-05
309,Stiffness,39500,3.467e-14,3.090000000000e+02,8.045e-04,3.253e-05
310,Stiffness,39500,1.889e-14,3.100000000000e+02,1.117e-03,3.179e-05
311,Stiffness,39000,7.684e-14,3.110000000000e+02,1.444e-03,4.492e-05
312,Stiffness,39000,4.008e-14,3.120000000000e+02,1.203e-03,3.219e-05
313,Stiffness,38500,8.995e-14,3.130000000000e+02,1.119e-03,3.336e-05
314,Stiffness,38500,5.656e-14,3.140000000000e+02,1.343e-03,3.232e-05
315,Stiffness,38500,7.375e-15,3.150000000000e+02,8.058e-04,3.134e-05
316,Stiffness,38000,6.007e-14,3.160000000000e+02,1.041e-03,3.259e-05
317,Stiffness,38000,2.605e-14,3.170000000000e+02,1.041e-03,3.163e-05
318,Stiffness,37500,7.376e-14,3.180000000000e+02,9.342e-04,3.294e-05
319,Stiffness,37500,4.653e-14,3.190000000000e+02,1.121e-03,3.189e-05
320,Stiffness,37500,3.912e-15,3.200000000000e+02,8.071e-04,3.076e-05
321,Stiffness,37000,7.255e-14,3.210000000000e+02,1.207e-03,3.209e-05
322,Stiffness,37000,2.111e-14,3.220000000000e+02,1.043e-03,3.088e-05
323,Stiffness,36500,8.242e-14,3.230000000000e+02,1.123e-03,3.209e-05
324,Stiffness,36500,5.788e-14,3.240000000000e+02,1.300e-03,3.117e-05
325,Stiffness,36500,9.251e-15,3.250000000000e+02,1.123e-03,2.999e-05
326,Stiffness,36000,6.303e-14,3.260000000000e+02,1.007e-03,3.116e-05
327,Stiffness,36000,3.329e-14,3.270000000000e+02,1.209e-03,3.001e-05
328,Stiffness,35500,6.245e-14,3.280000000000e+02,7.810e-04,3.102e-05
329,Stiffness,35500,6.423e-14,3.290000000000e+02,1.302e-03,2.995e-05
330,Stiffness,35500,1.324e-14,3.300000000000e+02,7.810e-04,2.877e-05
331,Stiffness,35000,7.208e-14,3.310000000000e+02,1.009e-03,2.976e-05
