Numberline_Q,Type,Step,E,Q,dt,||F||
101,Stiffness,107000,4.657e-15,1.010000000000e+02,1.152e-03,1.101e-05
102,Stiffness,106500,7.096e-16,1.020000000000e+02,9.261e-04,1.085e-05
103,Stiffness,105500,2.109e-15,1.030000000000e+02,7.456e-04,1.117e-05
104,Stiffness,105000,3.482e-16,1.040000000000e+02,1.156e-03,1.107e-05
105,Stiffness,104000,2.760e-15,1.050000000000e+02,9.306e-04,1.141e-05
106,Stiffness,103500,5.127e-16,1.060000000000e+02,1.202e-03,1.133e-05
107,Stiffness,102500,3.387e-15,1.070000000000e+02,1.445e-03,1.543e-05
108,Stiffness,102000,6.712e-16,1.080000000000e+02,1.344e-03,1.155e-05
109,Stiffness,101000,4.324e-15,1.090000000000e+02,1.347e-03,1.191e-05
110,Stiffness,100500,1.978e-15,1.100000000000e+02,1.208e-03,1.187e-05
111,Stiffness,99500,4.248e-15,1.110000000000e+02,8.404e-04,1.228e-05
112,Stiffness,99000,3.078e-15,1.120000000000e+02,1.086e-03,1.225e-05
113,Stiffness,98500,1.124e-15,1.130000000000e+02,1.212e-03,1.218e-05
114,Stiffness,97500,4.140e-15,1.140000000000e+02,8.432e-04,1.262e-05
115,Stiffness,97000,2.842e-15,1.150000000000e+02,9.079e-04,1.262e-05
116,Stiffness,96500,1.252e-15,1.160000000000e+02,1.173e-03,1.261e-05
117,Stiffness,95500,8.228e-15,1.170000000000e+02,1.410e-03,1.316e-05
118,Stiffness,95000,5.697e-15,1.180000000000e+02,1.054e-03,1.311e-05
119,Stiffness,94500,3.818e-15,1.190000000000e+02,1.412e-03,1.313e-05
120,Stiffness,94000,2.424e-15,1.200000000000e+02,1.056e-03,1.313e-05
121,Stiffness,93500,0.000e+00,1.210000000000e+02,1.439e-07,1.310e-05
122,Stiffness,92500,5.366e-15,1.220000000000e+02,8.199e-04,1.368e-05
123,Stiffness,92000,5.028e-15,1.230000000000e+02,7.357e-04,1.381e-05
124,Stiffness,91500,3.815e-15,1.240000000000e+02,8.212e-04,1.376e-05
125,Stiffness,91000,3.349e-15,1.250000000000e+02,8.842e-04,1.383e-05
126,Stiffness,90500,2.745e-15,1.260000000000e+02,7.934e-04,1.391e-05
127,Stiffness,90000,2.437e-15,1.270000000000e+02,1.230e-03,1.398e-05
128,Stiffness,89500,9.959e-16,1.280000000000e+02,7.947e-04,1.405e-05
129,Stiffness,89000,9.884e-16,1.290000000000e+02,8.556e-04,1.415e-05
130,Stiffness,88500,1.261e-15,1.300000000000e+02,1.105e-03,1.425e-05
131,Stiffness,88000,4.173e-16,1.310000000000e+02,1.428e-03,1.466e-05
132,Stiffness,87500,0.000e+00,1.320000000000e+02,2.307e-04,1.444e-05
133,Stiffness,86500,1.056e-14,1.330000000000e+02,1.109e-03,1.514e-05
134,Stiffness,86500,0.000e+00,1.340000000000e+02,6.017e-06,1.467e-05
135,Stiffness,85500,1.081e-14,1.350000000000e+02,1.111e-03,1.539e-05
136,Stiffness,85500,0.000e+00,1.360000000000e+02,3.767e-07,1.492e-05
137,Stiffness,85000,3.996e-16,1.370000000000e+02,1.196e-03,1.505e-05
138,Stiffness,84500,1.984e-15,1.380000000000e+02,1.073e-03,1.524e-05
139,Stiffness,84000,3.021e-15,1.390000000000e+02,1.387e-03,1.540e-05
140,Stiffness,83500,1.696e-15,1.400000000000e+02,7.740e-04,1.550e-05
141,Stiffness,83000,4.016e-15,1.410000000000e+02,9.645e-04,1.575e-05
142,Stiffness,82500,3.731e-15,1.420000000000e+02,7.477e-04,1.592e-05
143,Stiffness,82000,7.795e-15,1.430000000000e+02,1.391e-03,1.608e-05
144,Stiffness,81500,5.839e-15,1.440000000000e+02,7.489e-04,1.630e-05
145,Stiffness,81000,9.456e-15,1.450000000000e+02,9.677e-04,1.651e-05
146,Stiffness,80500,1.453e-14,1.460000000000e+02,1.250e-03,1.673e-05
147,Stiffness,80500,9.954e-16,1.470000000000e+02,1.042e-03,1.626e-05
148,Stiffness,80000,1.731e-15,1.480000000000e+02,9.692e-04,1.645e-05
149,Stiffness,79500,4.790e-15,1.490000000000e+02,8.696e-04,1.672e-05
150,Stiffness,79000,9.395e-15,1.500000000000e+02,1.348e-03,1.694e-05
151,Stiffness,78500,1.115e-14,1.510000000000e+02,1.254e-03,1.716e-05
152,Stiffness,78000,9.878e-15,1.520000000000e+02,8.103e-04,1.743e-05
153,Stiffness,78000,0.000e+00,1.530000000000e+02,9.724e-04,1.693e-05
154,Stiffness,77500,5.115e-15,1.540000000000e+02,1.010e-03,1.730e-05
155,Stiffness,77000,7.447e-15,1.550000000000e+02,9.394e-04,1.754e-05
156,Stiffness,76500,1.022e-14,1.560000000000e+02,1.049e-03,1.779e-05
157,Stiffness,76000,1.191e-14,1.570000000000e+02,7.841e-04,1.814e-05
158,Stiffness,76000,2.785e-15,1.580000000000e+02,1.129e-03,1.762e-05
159,Stiffness,75500,7.612e-15,1.590000000000e+02,1.216e-03,1.794e-05
160,Stiffness,75000,1.032e-14,1.600000000000e+02,9.425e-04,1.826e-05
161,Stiffness,74500,1.071e-14,1.610000000000e+02,7.306e-04,1.856e-05
162,Stiffness,74500,1.586e-15,1.620000000000e+02,7.306e-04,1.806e-05
163,Stiffness,74000,9.121e-15,1.630000000000e+02,1.093e-03,1.849e-05
164,Stiffness,73500,1.668e-14,1.640000000000e+02,1.176e-03,1.887e-05
165,Stiffness,73500,0.000e+00,1.650000000000e+02,8.470e-04,1.833e-05
166,Stiffness,73000,3.762e-15,1.660000000000e+02,7.879e-04,1.865e-05
167,Stiffness,72500,9.460e-15,1.670000000000e+02,8.484e-04,1.905e-05
168,Stiffness,72000,2.165e-14,1.680000000000e+02,1.315e-03,1.942e-05
169,Stiffness,72000,3.915e-15,1.690000000000e+02,1.315e-03,1.892e-05
170,Stiffness,71500,1.384e-14,1.700000000000e+02,1.416e-03,1.955e-05
171,Stiffness,71000,1.290e-14,1.710000000000e+02,7.625e-04,1.978e-05
172,Stiffness,71000,5.773e-15,1.720000000000e+02,1.271e-03,1.930e-05
173,Stiffness,70500,1.616e-14,1.730000000000e+02,1.368e-03,1.975e-05
174,Stiffness,70000,2.347e-14,1.740000000000e+02,1.273e-03,2.015e-05
175,Stiffness,70000,5.257e-15,1.750000000000e+02,1.273e-03,1.964e-05
176,Stiffness,69500,1.338e-14,1.760000000000e+02,1.421e-03,2.063e-05
177,Stiffness,69000,2.538e-14,1.770000000000e+02,1.275e-03,2.053e-05
178,Stiffness,69000,6.206e-15,1.780000000000e+02,8.853e-04,2.007e-05
179,Stiffness,68500,1.173e-14,1.790000000000e+02,8.236e-04,2.050e-05
180,Stiffness,68500,1.023e-15,1.800000000000e+02,1.373e-03,2.001e-05
181,Stiffness,68000,5.089e-15,1.810000000000e+02,7.662e-04,2.041e-05
182,Stiffness,67500,2.126e-14,1.820000000000e+02,1.146e-03,2.101e-05
183,Stiffness,67500,2.014e-15,1.830000000000e+02,8.250e-04,2.043e-05
184,Stiffness,67000,1.122e-14,1.840000000000e+02,8.882e-04,2.098e-05
185,Stiffness,66500,2.930e-14,1.850000000000e+02,1.377e-03,2.148e-05
186,Stiffness,66500,4.957e-15,1.860000000000e+02,8.263e-04,2.093e-05
187,Stiffness,66000,1.578e-14,1.870000000000e+02,8.897e-04,2.150e-05
188,Stiffness,66000,2.551e-15,1.880000000000e+02,7.414e-04,2.099e-05
189,Stiffness,65500,1.152e-14,1.890000000000e+02,7.983e-04,2.157e-05
190,Stiffness,65000,2.681e-14,1.900000000000e+02,1.031e-03,2.217e-05
191,Stiffness,65000,6.765e-15,1.910000000000e+02,7.426e-04,2.156e-05
192,Stiffness,64500,1.692e-14,1.920000000000e+02,7.996e-04,2.217e-05
193,Stiffness,64500,4.593e-15,1.930000000000e+02,7.996e-04,2.164e-05
194,Stiffness,64000,1.314e-14,1.940000000000e+02,7.438e-04,2.219e-05
195,Stiffness,64000,7.579e-16,1.950000000000e+02,7.438e-04,2.165e-05
196,Stiffness,63500,1.527e-14,1.960000000000e+02,9.269e-04,2.239e-05
197,Stiffness,63000,2.101e-14,1.970000000000e+02,7.450e-04,2.289e-05
198,Stiffness,63000,1.419e-14,1.980000000000e+02,1.437e-03,2.630e-05
199,Stiffness,62500,2.862e-14,1.990000000000e+02,1.114e-03,2.304e-05
200,Stiffness,62500,9.616e-15,2.000000000000e+02,1.114e-03,2.251e-05
201,Stiffness,62000,2.834e-14,2.010000000000e+02,1.200e-03,2.319e-05
202,Stiffness,62000,6.777e-15,2.020000000000e+02,1.439e-03,2.530e-05
203,Stiffness,61500,2.425e-14,2.030000000000e+02,1.339e-03,2.320e-05
204,Stiffness,61500,4.173e-15,2.040000000000e+02,9.299e-04,2.274e-05
205,Stiffness,61000,2.005e-14,2.050000000000e+02,1.001e-03,2.344e-05
206,Stiffness,61000,3.775e-15,2.060000000000e+02,8.344e-04,2.292e-05
207,Stiffness,60500,1.789e-14,2.070000000000e+02,1.118e-03,2.349e-05
208,Stiffness,60500,5.343e-16,2.080000000000e+02,7.762e-04,2.299e-05
209,Stiffness,60000,2.375e-14,2.090000000000e+02,1.393e-03,2.378e-05
210,Stiffness,59500,4.217e-14,2.100000000000e+02,1.296e-03,2.440e-05
211,Stiffness,59500,1.915e-14,2.110000000000e+02,1.296e-03,2.384e-05
212,Stiffness,59000,2.798e-14,2.120000000000e+02,1.447e-03,3.855e-05
213,Stiffness,59000,1.514e-14,2.130000000000e+02,1.205e-03,2.396e-05
214,Stiffness,58500,2.634e-14,2.140000000000e+02,7.511e-04,2.485e-05
215,Stiffness,58500,9.661e-15,2.150000000000e+02,7.787e-04,2.412e-05
216,Stiffness,58000,3.418e-14,2.160000000000e+02,9.705e-04,2.504e-05
217,Stiffness,58000,1.300e-14,2.170000000000e+02,8.087e-04,2.448e-05
218,Stiffness,57500,2.588e-14,2.180000000000e+02,7.523e-04,2.519e-05
219,Stiffness,57500,1.966e-14,2.190000000000e+02,1.254e-03,2.465e-05
220,Stiffness,57000,3.375e-14,2.200000000000e+02,9.720e-04,2.542e-05
221,Stiffness,57000,2.251e-14,2.210000000000e+02,1.350e-03,2.488e-05
222,Stiffness,57000,8.365e-16,2.220000000000e+02,9.375e-04,2.440e-05
223,Stiffness,56500,1.099e-14,2.230000000000e+02,7.536e-04,2.499e-05
224,Stiffness,56000,3.466e-14,2.240000000000e+02,9.736e-04,2.582e-05
225,Stiffness,56000,2.163e-14,2.250000000000e+02,1.127e-03,2.534e-05
226,Stiffness,55500,2.779e-14,2.260000000000e+02,7.548e-04,2.601e-05
227,Stiffness,55500,1.605e-14,2.270000000000e+02,8.736e-04,2.553e-05
228,Stiffness,55000,3.212e-14,2.280000000000e+02,8.127e-04,2.628e-05
229,Stiffness,55000,2.355e-14,2.290000000000e+02,1.129e-03,2.576e-05
230,Stiffness,54500,2.878e-14,2.300000000000e+02,7.560e-04,2.644e-05
231,Stiffness,54500,1.884e-14,2.310000000000e+02,8.750e-04,2.596e-05
232,Stiffness,54500,0.000e+00,2.320000000000e+02,1.641e-05,2.530e-05
233,Stiffness,54000,2.316e-14,2.330000000000e+02,9.421e-04,2.625e-05
234,Stiffness,54000,4.136e-15,2.340000000000e+02,9.421e-04,2.563e-05
235,Stiffness,53500,6.828e-14,2.350000000000e+02,6.086e-04,6.560e-05
236,Stiffness,53500,3.313e-15,2.360000000000e+02,1.052e-03,2.578e-05
237,Stiffness,53000,3.425e-14,2.370000000000e+02,1.359e-03,2.661e-05
238,Stiffness,53000,7.199e-15,2.380000000000e+02,1.132e-03,2.605e-05
239,Stiffness,52500,3.304e-14,2.390000000000e+02,1.264e-03,2.680e-05
240,Stiffness,52500,5.900e-15,2.400000000000e+02,7.315e-04,2.628e-05
241,Stiffness,52000,3.077e-14,2.410000000000e+02,9.452e-04,2.719e-05
242,Stiffness,52000,5.237e-15,2.420000000000e+02,8.166e-04,2.642e-05
243,Stiffness,51500,4.357e-14,2.430000000000e+02,1.221e-03,2.745e-05
244,Stiffness,51500,1.024e-14,2.440000000000e+02,1.055e-03,2.667e-05
245,Stiffness,51000,4.156e-14,2.450000000000e+02,1.136e-03,2.763e-05
246,Stiffness,51000,1.501e-14,2.460000000000e+02,1.363e-03,2.688e-05
247,Stiffness,50500,3.383e-14,2.470000000000e+02,8.807e-04,2.783e-05
248,Stiffness,50500,1.926e-14,2.480000000000e+02,1.019e-03,2.729e-05
249,Stiffness,50000,5.920e-14,2.490000000000e+02,1.317e-03,2.820e-05
250,Stiffness,50000,2.031e-14,2.500000000000e+02,1.138e-03,2.741e-05
251,Stiffness,49500,4.908e-14,2.510000000000e+02,1.021e-03,2.844e-05
252,Stiffness,49500,2.652e-14,2.520000000000e+02,1.225e-03,2.768e-05
253,Stiffness,49000,6.687e-14,2.530000000000e+02,1.319e-03,2.865e-05
254,Stiffness,49000,3.368e-14,2.540000000000e+02,1.319e-03,2.794e-05
255,Stiffness,49000,2.930e-16,2.550000000000e+02,7.915e-04,2.720e-05
256,Stiffness,48500,4.028e-14,2.560000000000e+02,1.420e-03,2.913e-05
257,Stiffness,48500,1.600e-15,2.570000000000e+02,1.227e-03,2.737e-05
258,Stiffness,48000,2.202e-14,2.580000000000e+02,7.928e-04,2.829e-05
259,Stiffness,48000,5.774e-15,2.590000000000e+02,1.321e-03,2.759e-05
260,Stiffness,47500,4.544e-14,2.600000000000e+02,1.423e-03,3.008e-05
261,Stiffness,47500,5.588e-15,2.610000000000e+02,8.536e-04,2.779e-05
262,Stiffness,47000,3.926e-14,2.620000000000e+02,1.103e-03,2.875e-05
263,Stiffness,47000,9.672e-15,2.630000000000e+02,1.103e-03,2.797e-05
264,Stiffness,46500,3.118e-14,2.640000000000e+02,8.550e-04,2.885e-05
265,Stiffness,46500,1.271e-14,2.650000000000e+02,1.425e-03,2.874e-05
266,Stiffness,46000,3.082e-14,2.660000000000e+02,7.672e-04,2.908e-05
267,Stiffness,46000,1.094e-14,2.670000000000e+02,9.206e-04,2.825e-05
268,Stiffness,45500,4.988e-14,2.680000000000e+02,1.189e-03,2.918e-05
269,Stiffness,45500,1.295e-14,2.690000000000e+02,1.427e-03,2.940e-05
270,Stiffness,45000,3.787e-14,2.700000000000e+02,9.221e-04,2.923e-05
271,Stiffness,45000,1.797e-14,2.710000000000e+02,1.067e-03,2.852e-05
272,Stiffness,44500,3.719e-14,2.720000000000e+02,8.273e-04,2.937e-05
273,Stiffness,44500,1.441e-14,2.730000000000e+02,1.191e-03,2.843e-05
274,Stiffness,44000,4.856e-14,2.740000000000e+02,1.069e-03,2.943e-05
275,Stiffness,44000,1.568e-14,2.750000000000e+02,1.069e-03,2.854e-05
276,Stiffness,43500,3.586e-14,2.760000000000e+02,8.287e-04,2.937e-05
277,Stiffness,43500,1.164e-14,2.770000000000e+02,9.944e-04,2.844e-05
278,Stiffness,43000,5.234e-14,2.780000000000e+02,1.285e-03,2.927e-05
279,Stiffness,43000,1.049e-14,2.790000000000e+02,7.435e-04,2.846e-05
280,Stiffness,42500,5.024e-14,2.800000000000e+02,1.153e-03,2.930e-05
281,Stiffness,42500,1.309e-14,2.810000000000e+02,1.153e-03,2.832e-05
282,Stiffness,42000,3.181e-14,2.820000000000e+02,7.448e-04,2.914e-05
283,Stiffness,42000,1.287e-14,2.830000000000e+02,1.241e-03,2.819e-05
284,Stiffness,41500,2.789e-14,2.840000000000e+02,8.314e-04,2.879e-05
285,Stiffness,41500,3.689e-15,2.850000000000e+02,1.386e-03,2.781e-05
286,Stiffness,41000,3.020e-14,2.860000000000e+02,8.952e-04,2.859e-05
287,Stiffness,41000,1.440e-15,2.870000000000e+02,7.460e-04,2.755e-05
288,Stiffness,40500,3.117e-14,2.880000000000e+02,9.638e-04,2.830e-05
289,Stiffness,40500,7.800e-16,2.890000000000e+02,9.638e-04,2.723e-05
290,Stiffness,40000,2.436e-14,2.900000000000e+02,8.966e-04,2.779e-05
291,Stiffness,39500,5.024e-14,2.910000000000e+02,8.045e-04,2.855e-05
292,Stiffness,39500,2.253e-14,2.920000000000e+02,8.045e-04,2.735e-05
293,Stiffness,39000,7.493e-14,2.930000000000e+02,1.247e-03,2.797e-05
294,Stiffness,39000,3.031e-14,2.940000000000e+02,1.039e-03,2.683e-05
295,Stiffness,39000,6.374e-16,2.950000000000e+02,1.039e-03,2.565e-05
296,Stiffness,38500,4.219e-14,2.960000000000e+02,1.343e-03,2.614e-05
297,Stiffness,38500,6.080e-15,2.970000000000e+02,1.343e-03,2.493e-05
298,Stiffness,38000,3.914e-14,2.980000000000e+02,1.041e-03,2.537e-05
299,Stiffness,38000,1.196e-14,2.990000000000e+02,8.676e-04,2.416e-05
300,Stiffness,37500,4.931e-14,3.000000000000e+02,9.342e-04,2.462e-05
301,Stiffness,37500,2.901e-14,3.010000000000e+02,9.342e-04,2.336e-05
302,Stiffness,37500,1.134e-14,3.020000000000e+02,9.342e-04,2.211e-05
303,Stiffness,37000,4.399e-14,3.030000000000e+02,8.690e-04,2.233e-05
304,Stiffness,37000,2.465e-14,3.040000000000e+02,1.448e-03,4.759e-05
305,Stiffness,37000,2.149e-14,3.050000000000e+02,1.448e-03,3.978e-05
306,Stiffness,37000,2.672e-14,3.060000000000e+02,1.006e-03,1.876e-05
307,Stiffness,37000,2.160e-14,3.070000000000e+02,1.448e-03,3.093e-05
308,Stiffness,37000,1.395e-14,3.080000000000e+02,1.448e-03,4.085e-05
309,Stiffness,37000,2.793e-14,3.090000000000e+02,8.690e-04,1.529e-05
310,Stiffness,37500,1.082e-14,3.100000000000e+02,1.345e-03,1.315e-05
311,Stiffness,37500,3.091e-14,3.110000000000e+02,1.345e-03,1.223e-05
312,Stiffness,38000,1.426e-14,3.120000000000e+02,1.446e-03,2.509e-05
313,Stiffness,38500,1.952e-14,3.130000000000e+02,1.343e-03,8.878e-06
314,Stiffness,39500,4.084e-15,3.140000000000e+02,8.045e-04,6.869e-06
315,Stiffness,40500,7.066e-15,3.150000000000e+02,1.157e-03,5.263e-06
316,Stiffness,42500,5.970e-16,3.160000000000e+02,8.300e-04,3.321e-06
317,Stiffness,45000,1.667e-15,3.170000000000e+02,9.221e-04,1.874e-06
318,Stiffness,50000,1.662e-15,3.180000000000e+02,1.366e-03,6.326e-07
319,Stiffness,59500,8.284e-16,3.190000000000e+02,1.296e-03,8.057e-08
320,Converged,62305,2.408882414479e+02,3.200000000000e+02,1.289e-03,5.000e-08
321,Converged,65155,2.416038828213e+02,3.210000000000e+02,9.239e-04,4.999e-08
322,Converged,67829,2.423193603171e+02,3.220000000000e+02,1.026e-03,5.000e-08
323,Converged,69966,2.430346743123e+02,3.230000000000e+02,9.164e-04,4.997e-08
324,Converged,71569,2.437498251821e+02,3.240000000000e+02,1.020e-03,5.000e-08
325,Converged,72965,2.444648132999e+02,3.250000000000e+02,9.120e-04,4.996e-08
326,Converged,74050,2.451796390379e+02,3.260000000000e+02,9.440e-04,4.996e-08
327,Converged,74899,2.458943027668e+02,3.270000000000e+02,6.545e-04,5.000e-08
328,Converged,75700,2.466088048558e+02,3.280000000000e+02,7.563e-04,5.000e-08
329,Converged,76409,2.473231456730e+02,3.290000000000e+02,1.214e-03,5.000e-08
330,Converged,77079,2.480373255847e+02,3.300000000000e+02,6.764e-04,4.980e-08
331,Converged,77546,2.487513449561e+02,3.310000000000e+02,7.538e-04,5.000e-08
