Q,rotating_phase_fraction,H_total_mean,H_total_std,H_open_mean,H_open_std,H_phase_mean,H_phase_std,H_kappa_mean,H_kappa_std,abs_delta_x_mean,abs_delta_x_std,abs_delta_Theta_mean,abs_delta_Theta_std,abs_delta_Delta_mean,abs_delta_Delta_std,delta_rho_norm_mean,delta_rho_norm_std,abs_delta_activity_mean,abs_delta_activity_std,abs_delta_kappa_mean,abs_delta_kappa_std,base_activity_mean,base_activity_std,base_Delta_mean,base_Delta_std,share_local_mean,share_local_std,share_radial_mean,share_radial_std,share_rotating_mean,share_rotating_std,cycle_overlap_signed_mean,cycle_overlap_signed_std,cycle_overlap_line_mean,cycle_overlap_line_std
522.25,0.5194444444444445,-0.0053620631730283645,2.297286951973205,-0.0568825829815875,2.2892768812567637,0.04626542994276124,0.03674134509229443,0.005255089865797864,0.00415912484855755,0.008829608477276414,0.004515079301290036,0.34086762019403705,0.1776951112045095,1.0226028605821116,0.5330853336135286,0.020927521505028284,0.009744225798973856,0.21317357256417754,0.11112788350749926,0.0015497956478385283,0.0007924983614838101,3.820963355942315e-08,1.010136234948012e-05,2.5357760049674977e-06,3.136591072945201,0.002243755336677688,0.0007915185932104302,0.002088810010333018,0.00011013052267230598,0.9956674346529893,0.0006901388319825748,0.10624259599846674,0.15900450316476183,0.15874796512942466,0.10549463551330081
522.25,0.525,-0.006387754435137735,2.2810243178261658,-0.05796317823524045,2.2735625466137597,0.04631479343747164,0.036838531910967046,0.005260630362630977,0.004169304621375626,0.008833371121650394,0.004512572271228436,0.3406091423902948,0.17848731845432161,1.0218274271708843,0.5354619553629648,0.0209649133318008,0.00966714807003788,0.21301191143227186,0.11162334230724195,0.0015504560768813526,0.0007920583211028052,3.360206261180907e-08,1.0103607731946096e-05,-0.07412560731925394,3.1452578086023983,0.0022447529066669577,0.0007922536990631168,0.0020887136759268664,0.0001095361007803233,0.9956665334174063,0.0006914528952261549,0.1065086654191648,0.15813545837427856,0.15825200235541678,0.1052189277056536
522.25,0.5305555555555556,-0.006061385949484688,2.2622250436291123,-0.05770720952994733,2.2551484407354216,0.046378064510588866,0.03704174556791071,0.005267759069873825,0.004191595638142583,0.00883608484173915,0.004517998947657203,0.3404396279843183,0.17926622423172886,1.0213188839529548,0.5377986726951866,0.021004239442769804,0.009578013330668437,0.21290590562978284,0.1121104470926876,0.001550932396028892,0.0007930108253427354,2.8796100345077455e-08,1.0106399549665488e-05,0.0202653385376322,3.1167544721216154,0.002246091267006967,0.0007954766427230081,0.0020885532755924915,0.0001092878288837362,0.995665355457401,0.0006948384795412903,0.10685687697585972,0.15715361104253361,0.15724514191906971,0.10564171927568494
522.25,0.5361111111111111,-0.004228101735677588,2.2425111118350567,-0.055951714067029173,2.235611652467693,0.04644795404912437,0.03732914565727988,0.005275658282227242,0.004223596884527611,0.008834548241293263,0.004536060641594522,0.3400800285603554,0.18052486639046836,1.0202400856810663,0.541574599171405,0.021038228605987204,0.009491492978931433,0.2126810256697632,0.11289757100296675,0.0015506626879563717,0.0007961810604362492,2.3819556230968122e-08,1.0109640661056106e-05,0.05386526243109139,3.141100866417715,0.0022476232385552795,0.0008008409432392622,0.002088342845628043,0.00010941285770442584,0.9956640339158168,0.0006999311921963092,0.10727735820515087,0.15614059849944484,0.15626835954665863,0.1060467259474964
522.25,0.5416666666666666,-0.0008902288717877646,2.2238243157949293,-0.05268959275569472,2.216865752796154,0.046515989793048135,0.037670637669919835,0.005283374090858913,0.0042619552091862556,0.008829170043836262,0.004565542552658843,0.3395674079952679,0.1820514952285358,1.018702223985804,0.5461544856856074,0.021064403777137607,0.009411828222734486,0.21236044087854908,0.11385230344465938,0.0015497186928705733,0.0008013558014879093,1.8701003280763917e-08,1.0113245958553593e-05,2.6003967468509377e-06,3.118190906690798,0.0022491711156694886,0.0008077870408597416,0.0020881028182386306,0.00010990253023163211,0.995662726066092,0.0007061980671119772,0.10775798899872352,0.15518985472411864,0.15583367268828546,0.10579722527986132
522.25,0.5472222222222223,0.003784678455632388,2.2082388975642795,-0.048078504517012635,2.200980940022581,0.046573280648542346,0.03803093637988741,0.0052899023241027255,0.004302706934568101,0.00882546797616874,0.004592549631104222,0.33891707920448383,0.18373770580568582,1.0167512376134513,0.5512131174170575,0.02108165826643302,0.00934254302390878,0.21195373952304125,0.11490683127177928,0.0015490688964074702,0.0008060961535367232,1.346974622210669e-08,1.0117144066192163e-05,2.6105973839711063e-06,3.1268115739521316,0.0022505423972103756,0.000815596159956594,0.0020878583679787986,0.00011070968282882418,0.9956615992348109,0.0007129908890486956,0.10828471551720086,0.15439854654451374,0.1557268606980103,0.10534553915801766
522.25,0.5527777777777778,0.009470494669017789,2.197693387020853,-0.042435170444839604,2.189921289560985,0.046611379314728495,0.03837368596357836,0.005294285799128851,0.004341741336768638,0.008821565051903619,0.0046186562916679,0.3378872089797849,0.18600057990166452,1.0136616269393544,0.5580017397049937,0.021088286070649602,0.009290144073809287,0.2113096817686407,0.11632198960082477,0.001548383845076429,0.0008106784619171358,8.155783932473264e-09,1.0121278791649035e-05,-0.0159478673731927,3.1543566106537106,0.0022515481137938297,0.0008234738248823549,0.0020876371869612497,0.0001117523595507934,0.9956608146992448,0.0007196218389438491,0.10884204194208139,0.15385753995377588,0.1557700230271773,0.10507299449875412
522.25,0.5583333333333333,0.015705296827906605,2.193684082893498,-0.03621359623800967,2.1852386882325425,0.046623177559398855,0.038666032322247426,0.005295715506517489,0.00437531738900981,0.008803605709624608,0.004668315412565132,0.3369876105658938,0.1878276142500288,1.0109628316976818,0.5634828427500864,0.0210861679659457,0.009253918337696947,0.21074705537605415,0.11746465143658026,0.0015452315750099043,0.0008193947588673443,2.789626511867971e-09,1.0125610473989379e-05,-0.10040480153961637,3.1622649948862973,0.002252022426274545,0.0008306507068211329,0.0020874668139210504,0.00011292409323323413,0.9956605107598043,0.000725450275883732,0.10941369071674013,0.1536404781535442,0.15628044488527534,0.1045871947789957
522.25,0.5638888888888889,0.021863054923702278,2.1920980755682757,-0.03003105487219149,2.182921098356499,0.046600815515211405,0.03879566562560954,0.005293294280682495,0.004390676741120135,0.008785995906620271,0.004700645199904768,0.336757087944531,0.18777806879893721,1.010271263833593,0.5633342063968115,0.021074666628903463,0.009215996921295478,0.21060289198282242,0.11743366751925165,0.0015421406569781865,0.0008250693665063421,-2.5961593809487253e-09,1.0124679630417772e-05,-0.007320521313319114,3.161178051618354,0.0022517777635953917,0.0008346055887222051,0.00208738028996266,0.00011385264018378797,0.995660841946442,0.0007283281931484809,0.10998744577367194,0.15346918670774742,0.15703812790119584,0.10379036445875515
522.25,0.5694444444444444,0.027229108510627063,2.1947897376402072,-0.024601996305256026,2.1849089700829367,0.046544116404586645,0.03878519078577414,0.005286988411296625,0.004390300724727058,0.008760385936938316,0.004735188476971392,0.336547861776486,0.187248434503431,1.0096435853294579,0.5617453035102932,0.02105401670795213,0.009192279211975891,0.21047204868974115,0.11710244016481647,0.001537645529062094,0.0008311324915698948,-7.963482286758234e-09,1.0120719528927362e-05,2.7812784514432327e-06,3.13659058545855,0.002250784404347883,0.000835683912194003,0.002087394165060946,0.00011453053092661051,0.9956618214305913,0.0007286265056299534,0.11054251670534992,0.15348805866625626,0.15743470289869213,0.10380698750020509
522.25,0.575,0.031290260987956814,2.2036598605939006,-0.020444549572646725,2.1931719526718525,0.046457522543008105,0.03868675352684321,0.005277288017595468,0.004380004143463884,0.00873378367606788,0.004766574910821446,0.33636664751016937,0.1865190799371948,1.0090999425305085,0.5595572398115845,0.021028135425861284,0.009193624713753401,0.21035872297239036,0.11664630978420644,0.0015329762316378917,0.0008366415193718828,-1.328001012354566e-08,1.0116952895044562e-05,2.772276481821656e-06,3.124078162735193,0.0022491168001576383,0.0008348693368595803,0.002087509321849021,0.00011502882786946026,0.9956633738779934,0.0007272712812911742,0.11106289103883221,0.1538613429854534,0.1575246597632345,0.10478122025053854
522.25,0.5805555555555556,0.03364617664516993,2.2171739701196356,-0.017965073171255137,2.2062349059386306,0.04634645440779976,0.03851214963502633,0.005264795408625342,0.004361035156712148,0.008714318088949161,0.004780462903632901,0.3366819628411078,0.1847622914279612,1.0100458885233232,0.5542868742838835,0.020996603485149343,0.009225481900431636,0.21055593985108487,0.11554759991964811,0.0015295595815931187,0.0008390791756815368,-1.8515332986187233e-08,1.0113416762668106e-05,2.783027258571972e-06,3.1168207277256967,0.002246874018197079,0.000832290853577386,0.002087721742955837,0.00011530167754552796,0.9956654042388471,0.0007244359342324225,0.11153821034177462,0.1545308254514094,0.15825435311485925,0.10516084576465763
522.25,0.5861111111111111,0.03404112518965923,2.233541834603656,-0.01742755332782764,2.222340489121134,0.04621833689182866,0.03828137186906294,0.005250341625658154,0.004335578208704055,0.008701241833247508,0.004778263714614943,0.3372631768706117,0.18249996803070473,1.011789530611835,0.5474999040921141,0.020961427845691372,0.00928656217380487,0.21091942880469175,0.11413276697761003,0.001527264403474112,0.0008386931683543064,-2.3639561003349388e-08,1.0110164424788887e-05,-0.05085428979376851,3.1411518945965753,0.002244202412165725,0.000828277084341144,0.002088019344025186,0.00011533628229056378,0.9956677782438088,0.0007204565014887405,0.11196044099362476,0.1554159805822044,0.15910841647790347,0.10560979286395464
522.25,0.5916666666666667,0.03237606686293368,2.251000388334199,-0.018940707445604957,2.2397329225975136,0.046081869598461285,0.03801928334199586,0.0052349047100773176,0.004306385714440813,0.008691331670215846,0.0047687519428230764,0.33769628708073735,0.18058884608714978,1.0130888612422122,0.5417665382614495,0.020925065815336586,0.00937208005247612,0.21119027990680816,0.11293759696998097,0.0015255249461045845,0.000837023637642474,-2.8623157919321053e-08,1.0107264708582312e-05,-0.0654980576410567,3.1425303934798343,0.002241280763943916,0.0008232915368460976,0.002088383468942401,0.00011514876571075574,0.9956703357671136,0.0007157720520944147,0.1123236967392866,0.15642460073735356,0.16019255050557968,0.1058239143014634
522.25,0.5972222222222222,0.02870678960542159,2.2680214288176477,-0.02245901811667202,2.2568708606227483,0.04594628180751676,0.0377523016223074,0.005219525914576932,0.0042764078172889365,0.008689303532821543,0.004745111059246577,0.3379286172252452,0.17917452073620505,1.0137858516757359,0.5375235622086152,0.02088959878387334,0.009477763401830623,0.2113355754694701,0.11205310031261537,0.0015251689621994084,0.0008328741287970696,-3.3437153222316035e-08,1.01048006213484e-05,2.8645240012522184e-06,3.126811872646554,0.0022383045961392374,0.0008178635137095874,0.002088790732464543,0.00011477711538980282,0.995672904671396,0.0007108635197424709,0.11262393081059968,0.15746324891847202,0.16141043975700867,0.10580638629361774
522.25,0.6027777777777777,0.023230661112199274,2.283421317225937,-0.027795205467956878,2.2725439727157943,0.04582063554768815,0.03750563222992488,0.005205231032467969,0.00424848079455257,0.008704270367270193,0.004692291582702928,0.33816183858106236,0.17796799623654075,1.0144855157431867,0.5339039887096222,0.020859074573476025,0.009592566938678035,0.21148142623913702,0.11129856109857876,0.0015277959795751098,0.0008236031180745525,-3.8053534040870215e-08,1.0102867355230587e-05,2.8466031259129683e-06,3.140673897760259,0.002235471078744077,0.0008125268747583599,0.0020892149987084014,0.00011427316474025031,0.9956753139225475,0.000706201247043828,0.11285855613481499,0.15844604559617856,0.16207457814749618,0.10649290627431326
522.25,0.6083333333333333,0.016265111892361055,2.2963808858100587,-0.0346410765208462,2.285899288020042,0.045713225973594944,0.03730139576941869,0.005192962439612126,0.004225113620216836,0.008722782312403097,0.004636468861198123,0.33803632712703635,0.17776935517008094,1.0141089813811088,0.5333080655102428,0.020843363453288515,0.009692087720495261,0.2114029191845975,0.11117436050981186,0.0015310452439194842,0.0008138049700523272,-4.244544988450172e-08,1.0101570150179033e-05,2.8515192887453486e-06,3.1597082774538103,0.0022329656747775476,0.0008077752176331255,0.0020896293065308883,0.00011369530005134769,0.9956774050186916,0.0007022081390137838,0.11302604699611798,0.159301084113085,0.16278676123133803,0.10684363014531408
522.25,0.6138888888888889,0.008179950782742392,2.3013588468073163,-0.04263783172737322,2.2913802786549917,0.04563393865051302,0.03707517672418934,0.005183843859602456,0.004199034549129687,0.008727906792533083,0.004601032161250193,0.33809759029485403,0.17712128852331807,1.0142927708845622,0.5313638655699542,0.020850500636978776,0.009735408911072198,0.21144126455913786,0.11076900547906997,0.0015319447058858128,0.0008075850291008796,-4.6561651018153605e-08,1.0095599629886352e-05,2.9375160205550682e-06,3.1542962570821205,0.0022310090968393733,0.0008022539435957435,0.0020900017867154985,0.00011285473490507015,0.9956789891164449,0.0006976882267829784,0.11312495905205368,0.1596380320349717,0.16305621038807888,0.10703490101331573
522.25,0.6194444444444445,-0.0003907271335923834,2.3001942519879917,-0.05115697773860494,2.2907802282198952,0.04558779414235821,0.03687524245886499,0.005178456462654612,0.00417575005705363,0.008736581332442244,0.0045599343274693276,0.3383621518030303,0.17620251957393238,1.0150864554090908,0.528607558721797,0.020877159617133847,0.009735005130485898,0.2116067035965639,0.11019444677520349,0.001533467283498719,0.0008003714313413529,-5.0382881191187096e-08,1.008731003537914e-05,-0.08576071217582178,3.1511781395029073,0.002229729683445237,0.0007970593776958697,0.002090306287675352,0.00011191287145279354,0.9956799640288796,0.0006935716552131562,0.11315506989767798,0.15956230189546014,0.16295728142611474,0.10710759148777242
522.25,0.625,-0.008876970979337167,2.2957845345945165,-0.059629797495281016,2.286948654079873,0.04557588898645061,0.03676072020279836,0.005176937529493305,0.00416200812838663,0.008742944674952251,0.0045318529096158655,0.3382937954351974,0.1763447494082137,1.014881386305592,0.5290342482246413,0.020922169996099214,0.009701392128129075,0.21156394945206658,0.11028340267960401,0.001534584193784502,0.0007954425084693557,-5.390090757246562e-08,1.0080019440302197e-05,-0.104716763740968,3.122293662078549,0.00222917117094105,0.0007935322759775154,0.002090527482512265,0.00011107095082443621,0.9956803013465468,0.0006909969359266985,0.11311677734818068,0.1592637946329223,0.1628562949896496,0.10677790209395077
522.25,0.6305555555555555,-0.016772555278960325,2.2882151502018537,-0.06755055942769043,2.2799346407116854,0.045598655929707306,0.03673859639953549,0.005179348219022794,0.004158663617532022,0.008749833527243345,0.004513531041316571,0.33823217254338445,0.17683739117702713,1.0146965176301532,0.5305121735310815,0.02097889894167925,0.009643495103861173,0.2115254103064143,0.11059149496022264,0.0015357933429021343,0.0007922266069009458,-5.7095747021676016e-08,1.007384881093989e-05,-0.04222415351520281,3.09058994968806,0.0022293610595552644,0.0007918991888387931,0.00209065307399193,0.00011038215147770362,0.9956799858664528,0.0006901268129496808,0.11301026197857256,0.1587558376368207,0.16227955975155048,0.10679994924590211
522.25,0.6361111111111111,-0.02360557595087652,2.2777656313964987,-0.07444554323494569,2.2699792669020615,0.045654452618694205,0.03681183021945816,0.005185514665374918,0.004166125161742962,0.008759381363296147,0.004499901260741382,0.3380312625690088,0.17792003628291783,1.0140937877070253,0.5337601088487536,0.02103717457570432,0.009579733692555064,0.2113997542423531,0.11126858084824529,0.0015374692037060423,0.000789834272668824,-5.994887341425223e-08,1.006891529509632e-05,2.9705539082177286e-06,3.114855549836165,0.0022302820956960115,0.0007923117051221679,0.0020906764778681115,0.00010989773114016368,0.9956790414264363,0.0006910527895279907,0.11283588812706284,0.15807273009024855,0.16173362633928087,0.1064409693751514
522.25,0.6416666666666667,-0.028964591459124573,2.2649658592840596,-0.07989919804402298,2.257571906464767,0.04573957761816353,0.03697830422218347,0.005195028966734958,0.004184232466198646,0.008764669099900908,0.004504087596919522,0.3377156728202105,0.17953934386222545,1.0131470184606315,0.5386180315866765,0.021090695706647067,0.009520359693658572,0.21120238533911256,0.11228127631725959,0.0015383973208697942,0.0007905690691896401,-6.24438282911894e-08,1.0065329336114226e-05,2.9952552464222276e-07,3.1680610221546095,0.002231871656193021,0.0007948213257796141,0.0020905973531623943,0.00010966434532207676,0.9956775309906447,0.0006937740879005874,0.11259439648806313,0.15726874707530966,0.16133433666595062,0.10560300387871444
522.25,0.6472222222222223,-0.03252542351303516,2.2506585689473355,-0.0835810573252751,2.2435144984662267,0.045848373787179084,0.0372296201638752,0.005207260025061057,0.004212113587527821,0.008762619331025451,0.004531242975961915,0.3375267449856119,0.18113671950242913,1.0125802349568356,0.5434101585072876,0.0211373459342938,0.009466039047106384,0.21108424269222517,0.11328022942468902,0.0015380375401512674,0.0007953354513416477,-6.456640699619145e-08,1.0063191914763553e-05,3.0165737983978146e-06,3.1268120257644663,0.0022340229399807785,0.0007993476607011325,0.00209042193930568,0.00010971902941182475,0.9956755551207134,0.0006981724018059368,0.11228718418556398,0.15641593097981005,0.1600551582929957,0.10598303744075444
522.25,0.6527777777777778,-0.034077411155233224,2.236039291201895,-0.08527223462481744,2.2289655288034464,0.04597344612497603,0.03755020022718336,0.005221377344608328,0.004248074323142443,0.008762688401532614,0.004561394640094938,0.33740682317521514,0.18274716958855838,1.0122204695256458,0.5482415087656752,0.021175364956869745,0.009418665698840067,0.21100924293546633,0.11428738218403973,0.0015380496635847896,0.0008006277491789423,-6.630436111816579e-08,1.0062591945037856e-05,3.011433324551227e-06,3.140673896736662,0.0022365885795347673,0.0008056495664946378,0.0020901631099339685,0.00011008233018766534,0.9956732483105314,0.0007039910448452574,0.11191665791160986,0.15560006383834532,0.15917159922131635,0.1057367185026727
522.25,0.6583333333333333,-0.033547277095179684,2.222640304272355,-0.08488968847464305,2.2154303522681515,0.0461060205389852,0.0379172047459679,0.005236390840478187,0.0042895785650207225,0.008762669715643772,0.004597472670857958,0.3368019659429431,0.1852975361893774,1.0104058978288295,0.5558926085681322,0.02120261557186519,0.009381470812890123,0.2106309716376357,0.11588234483000645,0.0015380463837893965,0.0008069602581687813,-6.764700944436889e-08,1.006360397995667e-05,2.9762090172062254e-06,3.1597080045728996,0.0022393872936562753,0.0008133113036079423,0.00208984004076119,0.00011075103790515712,0.9956707726655825,0.0007108285737845819,0.11148663786571125,0.15491432090254958,0.15856926972345772,0.10518688506462291
522.25,0.6638888888888889,-0.030871680623549624,2.20727390088668,-0.08235796004872199,2.199728244856829,0.046235209065782004,0.0382168090592121,0.005251070359390489,0.0043237681364440735,0.008757544602723403,0.004634365075142729,0.33625342195974217,0.18726319364314908,1.0087602658792267,0.5617895809294473,0.02122036887940374,0.00932643703294996,0.21028791900300223,0.11711163619969402,0.0015371468107540677,0.0008134357080990907,-6.854920782772468e-08,1.0060883744902442e-05,3.045089117607406e-06,3.1542958324063486,0.0022421931222064307,0.0008199350643101187,0.002089477084034312,0.00011144552471684346,0.9956683297937595,0.0007165649710181985,0.11100505164105985,0.15412451557716783,0.15780370946452998,0.10467847165990062
522.25,0.6694444444444444,-0.026483077615238517,2.1938821242418736,-0.07809682869770014,2.185814454923977,0.04634963317249895,0.03844855221305814,0.005264117909962738,0.00435056683018717,0.008753601906488733,0.004662640767895137,0.3363699408128445,0.1876363947562581,1.0091098224385333,0.5629091842687741,0.02122637248356052,0.009270714613899887,0.21036075841856638,0.11734508052749588,0.0015364547785443757,0.000818398730602306,-6.902016928852757e-08,1.0056696603502227e-05,3.033875798682158e-06,3.1365909233068154,0.0022447517722365075,0.0008255107403490476,0.0020891107527644787,0.0001121974200561997,0.9956661374749988,0.0007211865287719495,0.11048222558647769,0.15344872612817875,0.15738029821395585,0.10376745721796429
522.25,0.675,-0.02095118745039511,2.1868817683839024,-0.07266755740021262,2.1781470495317627,0.04644170881704519,0.03863061848870754,0.005274661132772347,0.004371967819343969,0.008736335183495146,0.004714128294835806,0.3366524395537872,0.18756033464345115,1.0099573186613615,0.5626810039303535,0.021222536762549524,0.009228610008659582,0.21053743707813768,0.11729749475192652,0.001533424078800807,0.0008274359540959608,-6.907846311393209e-08,1.0054250129923122e-05,3.3135171006263657e-07,3.1680607549582156,0.0022468835055252496,0.0008303757491132964,0.0020887716145445126,0.00011305960264032042,0.99566434487993,0.0007250084964627472,0.10992887550206544,0.15313406839438912,0.15674807713608602,0.10367821316948672
522.25,0.6805555555555556,-0.01482497376547322,2.1871113968939464,-0.06661303436154374,2.1776396197431587,0.04650599063343538,0.03873802061617133,0.00528206996263504,0.004385053936123111,0.008717001775327325,0.004765649546929022,0.3372870759817677,0.1866764671899601,1.0118612279453039,0.5600294015698803,0.02121004378264559,0.009201686097448996,0.21093434673334416,0.11674470258958533,0.0015300306291463305,0.0008364790971153543,-6.872386738977968e-08,1.0053548872294093e-05,3.052965032919926e-06,3.1168209675680876,0.0022484541766988665,0.0008338997455392814,0.002088484703812493,0.00011392847391730432,0.9956630611194888,0.0007275212638300042,0.10935851212051498,0.15320165637373864,0.155900072156501,0.10446216975057956
522.25,0.6861111111111111,-0.00868203941311612,2.1945889778299366,-0.06050790610073274,2.1843980071579105,0.04653983574585645,0.03875550306188537,0.005286030941760122,0.004387995611355081,0.008709714220051044,0.004790634949483904,0.3381523747290797,0.18513265353317856,1.0144571241872393,0.5553979605995356,0.02118852605321462,0.009196602321354393,0.21147549897375914,0.11577920879993885,0.0015287514986526485,0.000840864599398802,-6.795869186569857e-08,1.0054578249323587e-05,3.0363245747085562e-06,3.1148552048221325,0.0022493873519815995,0.0008356312559101184,0.002088269077364448,0.00011470301898450034,0.9956623435706539,0.0007283872205703226,0.10878624441709242,0.15363674495821691,0.15546442026189547,0.10515152159950915
522.25,0.6916666666666667,-0.0030715159721773798,2.2084878367306953,-0.05490168922806002,2.1976810010906624,0.04654360203259369,0.03867962053862277,0.005286571223288933,0.004380300192295373,0.008712167689313568,0.0047930302704790005,0.3389048486929122,0.18359462011746794,1.0167145460787361,0.5507838603524037,0.021159496042736904,0.009214934420584337,0.21194609127348701,0.1148173344603033,0.0015291821379040886,0.0008412850323164036,-6.678760108930915e-08,1.0057304923310031e-05,2.9910371393585914e-06,3.1181912007440795,0.0022496705447316505,0.0008353571417702771,0.0020881360879545325,0.00011529841777808165,0.9956621933673138,0.000727485967636024,0.1082281227025761,0.15439089906502693,0.15567812792944916,0.10534844139695092
522.25,0.6972222222222222,0.0015390774151237388,2.227281198910478,-0.050265507946495196,2.216030667217449,0.04652053789236364,0.038519092606846515,0.00528404746925523,0.004362864013053777,0.008716515175186791,0.004787617649250312,0.3394263721833806,0.18238147700709437,1.018279116550142,0.5471444310212832,0.02112480946256772,0.009256835762942141,0.21227225051369752,0.11405864146866997,0.0015299452198349235,0.0008403349950814334,-6.521736067242284e-08,1.0061677494527128e-05,0.027586327140836434,3.147380438073057,0.002249354838845019,0.0008331259362830962,0.002088088468684008,0.00011565636876283584,0.9956625566924708,0.0007249272615523241,0.10770037858777573,0.15538883938787795,0.1560092176881816,0.10576644232475857
522.25,0.7027777777777777,0.004807799495487982,2.249007303349521,-0.0469476869559359,2.237528202065397,0.04647638455728578,0.03829349338091339,0.005279101894138016,0.004337832511431523,0.0087263932883895,0.00476776243819458,0.33999080108623875,0.1810124915456135,1.019972403258716,0.5430374746368406,0.021084472426522036,0.00932615888572124,0.21262522199245884,0.11320252664367299,0.0015316790517358307,0.000836849957238557,-6.325674798084172e-08,1.0067627788485432e-05,0.08877226181311307,3.1531276065704907,0.0022485481516953602,0.0008292344569318212,0.002088120294000716,0.00011575079317007784,0.9956633315543042,0.0007210320810104511,0.10721864828311899,0.15653834381267714,0.15655556003494378,0.10614175568518759
522.25,0.7083333333333334,0.00654875792746541,2.2715770938138276,-0.0451425686596975,2.2600988650091116,0.0464187361121992,0.038030594433028524,0.00527259047496352,0.004308304158903684,0.008745988225240165,0.004728100552050231,0.3406661027257915,0.17942573120968716,1.0219983081773747,0.5382771936290615,0.02104042116475132,0.009419858163749129,0.21304754635956738,0.11221019205300316,0.0015351184055790933,0.0008298884007109069,-6.091677395500474e-08,1.0075072756894713e-05,2.9754080507278975e-06,3.1597082482292027,0.002247402926170444,0.0008241830984676109,0.0020882178077107415,0.00011558867669254684,0.9956643792661186,0.0007162872819615804,0.10679726494509933,0.15774116972320348,0.15768116729979217,0.10579486133570437
522.25,0.7138888888888889,0.0066291802853130155,2.2879488485639192,-0.044993129005696644,2.2767140843925135,0.04635676045723112,0.03767929537255808,0.0052655488337785905,0.004268469047184837,0.008767105018646361,0.004673427383601939,0.34077921412454604,0.1785621795483983,1.0223376423736381,0.5356865386451948,0.020995580467554602,0.009508947705182472,0.21311828544497144,0.1116701423359479,0.0015388248796092223,0.000820292025205383,-5.817939621485148e-08,1.0078503105567414e-05,3.0197556501354585e-06,3.1542962338211367,0.0022461065338345875,0.0008167981023390222,0.002088362359120968,0.00011495200793288386,0.9956655311070445,0.0007097089581123545,0.10646180909067865,0.15856767017014145,0.15869292214065078,0.10514560278463768
522.25,0.7194444444444444,0.005340555587760683,2.2985720675661656,-0.046219614424244694,2.287778521663327,0.04630099228849715,0.03730958535759823,0.005259177723508268,0.004226263432176524,0.008782297103250873,0.004625034403783083,0.3409797589773225,0.17743727254723926,1.0229392769319678,0.5323118176417179,0.020951127923415913,0.009599682199995832,0.21324370300882542,0.11096664691058433,0.0015414914334731065,0.0008117979646021048,-5.50778170542931e-08,1.0080029889497737e-05,-0.08575798186268727,3.119538059795302,0.002244890445107959,0.0008085743488945198,0.002088522652031595,0.00011401209507643267,0.9956665869028605,0.0007026117483224335,0.10621883137842392,0.15907128537969634,0.1586911496235762,0.10565779777173553
522.25,0.725,0.0031147180291509905,2.305321995960852,-0.04839835044335219,2.2951070696542715,0.046258751356907865,0.03700165029016827,0.0052543171155954175,0.004190802041336567,0.008799284534007442,0.004576518415300569,0.34099866966840475,0.17687647408882426,1.022996009005214,0.5306294222664727,0.020916708992187075,0.009681997638258848,0.21325554259448987,0.11061591232204446,0.0015444731111230548,0.0008032823132009935,-5.164908142672273e-08,1.0082726912017663e-05,-0.10471681676941423,3.122293664225749,0.0022439238380396417,0.0008012704827349738,0.0020886718502866356,0.00011299654899253049,0.9956674043116739,0.0006965187278358045,0.10606734522417276,0.15938972090167539,0.15899307745644872,0.10552106515261586
522.25,0.7305555555555555,0.0003822528454995681,2.3075218349116122,-0.05110465390625603,2.297970661160202,0.046235329382879525,0.036781085000606666,0.0052515773688760975,0.0041650370309067744,0.008807115001858557,0.004550589433638228,0.34103017747199954,0.17659390621256624,1.0230905324159987,0.5297817186376987,0.020899800287906004,0.00973573969375522,0.21327524115611,0.1104392144505195,0.0015458475350318202,0.0007987311914795038,-4.7913194470286175e-08,1.0086475780319503e-05,-0.04222691615168346,3.1422575045835677,0.002243333327614449,0.0007954999709155929,0.0020887879299796215,0.00011198970947344557,0.995667878742406,0.0006919392643587656,0.10601103976049064,0.15948589277896127,0.15948904022433236,0.10484529729024329
522.25,0.7361111111111112,-0.0023857786020362224,2.304920665883701,-0.05387094382383601,2.296062085226174,0.04623384173768963,0.0366669781506983,0.0052513234841101404,0.004151203207873877,0.008813309880830095,0.004534547636455092,0.34116044023995684,0.17640216512507012,1.0234813207198714,0.5292064953752104,0.020900998278130314,0.009756223473357209,0.21335669827332276,0.11031932059729958,0.0015469348761629332,0.0007959154938727619,-4.3891871976235954e-08,1.009115611992406e-05,2.9230825565829122e-06,3.1148555663412,0.0022432013751325767,0.0007917697843427701,0.002088853109619981,0.00011107881552810647,0.9956679455152475,0.0006892730185866849,0.10605120592274997,0.15934593865966964,0.15891299114990493,0.10556115121604867
522.25,0.7416666666666667,-0.004717589779165114,2.2976885234486932,-0.056226249163901836,2.289492996076975,0.0462550098714546,0.03667043978361762,0.005253649513282136,0.004150647025906579,0.008823183105088324,0.004518557493470924,0.34111297937767515,0.17682723733833433,1.0233389381330256,0.530481712015003,0.020919185094729086,0.009742148879670665,0.21332701769486928,0.11058515576913945,0.0015486678499436993,0.0007931088627442182,-3.960819342759119e-08,1.0096648117074436e-05,2.890085696064896e-06,3.118191356415763,0.0022435602797981464,0.0007904421843149097,0.002088855248363787,0.0001103486861942877,0.9956675844718382,0.0006887793768027347,0.1061867634107399,0.15897971417584109,0.15866153474359268,0.10553235269566583
