Numberline_Q,Type,Step,E,Q,dt,||F||
100,Stiffness,100500,2.933e-15,1.000000000000e+02,1.208e-03,1.214e-05
150,Stiffness,75000,3.536e-15,1.500000000000e+02,9.425e-04,1.861e-05
200,Stiffness,61000,2.204e-15,2.000000000000e+02,1.202e-03,2.439e-05
250,Stiffness,51500,1.473e-14,2.500000000000e+02,1.221e-03,2.993e-05
300,Stiffness,44000,8.293e-14,3.000000000000e+02,1.069e-03,3.620e-05
350,Stiffness,38000,8.683e-14,3.500000000000e+02,8.676e-04,3.996e-05
400,Stiffness,32500,1.475e-13,4.000000000000e+02,1.262e-03,4.133e-05
450,Stiffness,28500,1.433e-14,4.500000000000e+02,8.818e-04,2.814e-05
455,Stiffness,28000,1.301e-13,4.550000000000e+02,1.367e-03,2.699e-05
460,Stiffness,28000,8.125e-14,4.600000000000e+02,9.495e-04,2.375e-05
465,Stiffness,28000,8.786e-14,4.650000000000e+02,9.495e-04,2.061e-05
470,Stiffness,28500,3.821e-14,4.700000000000e+02,1.270e-03,1.587e-05
475,Stiffness,29000,1.857e-14,4.750000000000e+02,8.190e-04,1.217e-05
480,Stiffness,30000,1.076e-14,4.800000000000e+02,1.363e-03,8.235e-06
485,Stiffness,31500,6.068e-15,4.850000000000e+02,9.098e-04,4.805e-06
490,Stiffness,35500,8.012e-16,4.900000000000e+02,7.810e-04,1.476e-06
491,Stiffness,37000,1.733e-15,4.910000000000e+02,1.448e-03,5.090e-06
492,Stiffness,39500,6.651e-16,4.920000000000e+02,9.654e-04,4.920e-07
493,Stiffness,42000,1.062e-15,4.930000000000e+02,1.072e-03,2.457e-07
494,Stiffness,47000,1.325e-16,4.940000000000e+02,7.941e-04,6.326e-08
495,Converged,47758,4.297907896613e+02,4.950000000000e+02,1.062e-03,4.999e-08
496,Converged,47999,4.306146507281e+02,4.960000000000e+02,1.101e-03,5.000e-08
497,Converged,48611,4.314383974972e+02,4.970000000000e+02,7.363e-04,4.997e-08
498,Converged,49520,4.322620301924e+02,4.980000000000e+02,7.090e-04,4.992e-08
500,Converged,51328,4.339089542535e+02,5.000000000000e+02,6.816e-04,4.990e-08
550,Converged,61542,4.749390786170e+02,5.500000000000e+02,1.116e-03,4.999e-08
600,Converged,61970,5.157112817352e+02,6.000000000000e+02,7.197e-04,5.000e-08
650,Converged,60659,5.562482595486e+02,6.500000000000e+02,9.657e-04,4.999e-08
700,Converged,58023,5.965700292103e+02,7.000000000000e+02,6.987e-04,4.981e-08
750,Converged,51598,6.366943526472e+02,7.500000000000e+02,7.327e-04,5.000e-08
755,Converged,50149,6.406965504710e+02,7.550000000000e+02,7.902e-04,5.000e-08
760,Converged,48085,6.446969484911e+02,7.600000000000e+02,6.607e-04,4.991e-08
764,Converged,45560,6.478959809425e+02,7.640000000000e+02,8.564e-04,4.999e-08
765,Converged,44697,6.486955614226e+02,7.650000000000e+02,8.578e-04,5.000e-08
766,Converged,43624,6.494950710819e+02,7.660000000000e+02,7.160e-04,4.999e-08
767,Converged,42315,6.502945100361e+02,7.670000000000e+02,8.006e-04,5.000e-08
768,Converged,40629,6.510938784003e+02,7.680000000000e+02,1.157e-03,4.999e-08
769,Converged,38411,6.518931762891e+02,7.690000000000e+02,7.772e-04,5.000e-08
770,Converged,36683,6.526924038141e+02,7.700000000000e+02,9.701e-04,4.999e-08
771,Stiffness,32500,1.044e-15,7.710000000000e+02,1.090e-03,2.762e-07
772,Stiffness,31000,2.780e-15,7.720000000000e+02,9.796e-04,6.004e-07
773,Stiffness,30500,0.000e+00,7.730000000000e+02,1.266e-03,8.171e-07
774,Stiffness,29500,8.667e-15,7.740000000000e+02,1.056e-03,1.389e-06
775,Stiffness,29000,9.522e-15,7.750000000000e+02,8.190e-04,1.843e-06
