Numberline_Q,Type,Step,E,Q,dt,||F||
100,Stiffness,114000,2.204e-15,1.000000000000e+02,1.270e-03,9.778e-06
150,Stiffness,82000,2.300e-15,1.500000000000e+02,1.159e-03,1.541e-05
200,Stiffness,62000,9.235e-15,2.000000000000e+02,1.036e-03,2.082e-05
250,Stiffness,44500,1.575e-14,2.500000000000e+02,1.191e-03,1.251e-05
255,Stiffness,49500,1.953e-15,2.550000000000e+02,8.508e-04,3.467e-06
256,Stiffness,53500,0.000e+00,2.560000000000e+02,7.572e-04,1.577e-06
257,Stiffness,62500,6.460e-16,2.570000000000e+02,1.337e-03,2.972e-07
258,Converged,71770,1.766266236143e+02,2.580000000000e+02,8.810e-04,4.996e-08
259,Converged,75188,1.772783321161e+02,2.590000000000e+02,9.771e-04,5.000e-08
260,Converged,79324,1.779298533576e+02,2.600000000000e+02,1.044e-03,4.999e-08
265,Converged,88793,1.811846668981e+02,2.650000000000e+02,8.252e-04,4.999e-08
270,Converged,92544,1.844348679007e+02,2.700000000000e+02,8.199e-04,4.995e-08
275,Converged,94593,1.876805125078e+02,2.750000000000e+02,8.473e-04,4.996e-08
280,Converged,95964,1.909216556479e+02,2.800000000000e+02,9.093e-04,4.998e-08
285,Converged,96759,1.941583510825e+02,2.850000000000e+02,1.051e-03,4.999e-08
290,Converged,97498,1.973906514479e+02,2.900000000000e+02,8.133e-04,4.997e-08
295,Converged,97819,2.006186082966e+02,2.950000000000e+02,9.064e-04,4.995e-08
300,Converged,98059,2.038422721357e+02,3.000000000000e+02,9.397e-04,4.999e-08
350,Converged,97254,2.358532264565e+02,3.500000000000e+02,9.413e-04,4.993e-08
400,Converged,94603,2.674838670360e+02,4.000000000000e+02,9.807e-04,5.000e-08
450,Converged,91836,2.987717755034e+02,4.500000000000e+02,8.515e-04,4.999e-08
500,Converged,89227,3.297490201114e+02,5.000000000000e+02,9.198e-04,4.999e-08
550,Converged,86892,3.604433343714e+02,5.500000000000e+02,8.584e-04,4.998e-08
600,Converged,84843,3.908789529521e+02,6.000000000000e+02,8.306e-04,4.997e-08
650,Converged,82960,4.210772289764e+02,6.500000000000e+02,9.645e-04,5.000e-08
700,Converged,81240,4.510571046333e+02,7.000000000000e+02,8.361e-04,4.999e-08
750,Converged,79596,4.808354792122e+02,7.500000000000e+02,8.696e-04,4.999e-08
800,Converged,78050,5.104275029180e+02,8.000000000000e+02,9.724e-04,4.996e-08
850,Converged,76534,5.398468154452e+02,8.500000000000e+02,1.011e-03,4.999e-08
900,Converged,75012,5.691057424379e+02,9.000000000000e+02,1.131e-03,4.999e-08
950,Converged,73628,5.982154592010e+02,9.500000000000e+02,8.782e-04,4.999e-08
1000,Converged,72003,6.271861284959e+02,1.000000000000e+03,9.471e-04,4.992e-08
1050,Converged,70076,6.560270175298e+02,1.050000000000e+03,9.502e-04,4.998e-08
1100,Converged,67880,6.847465980275e+02,1.100000000000e+03,8.868e-04,4.995e-08
1150,Converged,64546,7.133526323989e+02,1.150000000000e+03,7.996e-04,5.000e-08
1200,Converged,54245,7.418522483600e+02,1.200000000000e+03,8.440e-04,4.999e-08
1205,Converged,50252,7.446966140401e+02,1.205000000000e+03,1.180e-03,4.999e-08
1206,Converged,49702,7.452653679437e+02,1.206000000000e+03,9.146e-04,4.985e-08
1207,Converged,49279,7.458340822196e+02,1.207000000000e+03,9.848e-04,4.999e-08
1208,Stiffness,47000,4.569e-16,1.208000000000e+03,1.103e-03,1.185e-07
1209,Stiffness,44500,9.132e-16,1.209000000000e+03,1.430e-03,3.113e-06
1210,Stiffness,43000,6.083e-16,1.210000000000e+03,7.709e-04,6.068e-07
1215,Stiffness,40000,1.364e-15,1.215000000000e+03,1.038e-03,2.217e-06
1220,Stiffness,38500,4.981e-15,1.220000000000e+03,1.343e-03,4.281e-06
1225,Stiffness,37500,1.774e-14,1.225000000000e+03,1.121e-03,6.737e-06
1230,Stiffness,37000,5.693e-15,1.230000000000e+03,1.251e-03,8.520e-06
1235,Stiffness,36500,2.254e-14,1.235000000000e+03,1.347e-03,1.090e-05
1240,Stiffness,36000,7.955e-14,1.240000000000e+03,1.209e-03,1.391e-05
1245,Stiffness,36000,3.259e-15,1.245000000000e+03,8.704e-04,1.457e-05
1250,Stiffness,35500,1.410e-13,1.250000000000e+03,1.302e-03,1.835e-05
1300,Stiffness,35000,1.271e-13,1.300000000000e+03,7.265e-04,3.527e-05
1350,Stiffness,35500,1.687e-13,1.350000000000e+03,1.125e-03,4.113e-05
1400,Stiffness,36500,4.136e-14,1.400000000000e+03,9.357e-04,4.354e-05
1450,Stiffness,37000,2.077e-13,1.450000000000e+03,7.242e-04,4.834e-05
1500,Stiffness,38000,1.187e-13,1.500000000000e+03,8.676e-04,4.686e-05
1550,Stiffness,38500,3.961e-13,1.550000000000e+03,1.343e-03,4.896e-05
1600,Stiffness,39500,5.410e-14,1.600000000000e+03,9.654e-04,4.523e-05
1650,Stiffness,40000,1.091e-13,1.650000000000e+03,7.207e-04,4.612e-05
1700,Stiffness,40500,1.194e-13,1.700000000000e+03,8.327e-04,4.539e-05
1750,Stiffness,41000,1.410e-13,1.750000000000e+03,7.460e-04,4.534e-05
1800,Stiffness,41500,2.165e-13,1.800000000000e+03,1.155e-03,4.466e-05
1850,Stiffness,42000,1.333e-13,1.850000000000e+03,7.448e-04,4.375e-05
1900,Stiffness,42500,1.771e-13,1.900000000000e+03,1.153e-03,4.266e-05
1950,Stiffness,43000,1.354e-13,1.950000000000e+03,1.285e-03,4.111e-05
2000,Stiffness,43500,6.529e-14,2.000000000000e+03,8.287e-04,3.988e-05
