Numberline_Q,Type,Step,E,Q,dt,||F||
85,Stiffness,154500,8.130e-16,8.500000000000e+01,8.852e-04,4.575e-06
90,Stiffness,139500,3.076e-16,9.000000000000e+01,4.543e-04,4.822e-06
95,Stiffness,120500,4.378e-16,9.500000000000e+01,8.408e-04,4.865e-06
96,Stiffness,116500,0.000e+00,9.600000000000e+01,1.063e-05,4.570e-06
97,Stiffness,112500,5.721e-16,9.700000000000e+01,1.141e-03,4.045e-06
98,Stiffness,110000,1.558e-15,9.800000000000e+01,1.427e-03,3.104e-06
99,Stiffness,114500,8.413e-16,9.900000000000e+01,7.898e-04,1.223e-06
100,Converged,144861,5.117075891641e+01,1.000000000000e+02,1.041e-03,5.000e-08
101,Converged,180163,5.166673092926e+01,1.010000000000e+02,8.171e-04,5.000e-08
102,Stiffness,188000,4.087e-16,1.020000000000e+02,8.362e-04,5.951e-08
103,Stiffness,196500,4.048e-16,1.030000000000e+02,1.187e-03,5.331e-08
105,Converged,204952,5.364804678159e+01,1.050000000000e+02,9.399e-04,5.000e-08
106,Stiffness,205500,3.937e-16,1.060000000000e+02,8.729e-04,5.435e-08
107,Stiffness,198500,3.901e-16,1.070000000000e+02,8.516e-04,8.477e-08
110,Stiffness,211500,0.000e+00,1.100000000000e+02,4.863e-06,5.126e-08
115,Stiffness,210000,6.064e-16,1.150000000000e+02,8.351e-04,5.943e-08
120,Converged,212657,6.104218601270e+01,1.200000000000e+02,1.154e-03,5.000e-08
125,Converged,211298,6.349467757644e+01,1.250000000000e+02,6.224e-04,4.996e-08
130,Converged,209447,6.594122216015e+01,1.300000000000e+02,6.244e-04,4.999e-08
135,Converged,207364,6.838191135721e+01,1.350000000000e+02,7.251e-04,4.990e-08
140,Converged,205127,7.081683288443e+01,1.400000000000e+02,6.767e-04,4.996e-08
145,Converged,202895,7.324607092054e+01,1.450000000000e+02,6.316e-04,4.996e-08
150,Converged,200513,7.566970640292e+01,1.500000000000e+02,8.801e-04,5.000e-08
200,Converged,180975,9.961385458798e+01,2.000000000000e+02,1.133e-03,5.000e-08
250,Converged,167199,1.230699570800e+02,2.500000000000e+02,6.240e-04,4.994e-08
300,Converged,157170,1.460892513590e+02,3.000000000000e+02,7.080e-04,4.996e-08
350,Converged,149658,1.687136457366e+02,3.500000000000e+02,1.239e-03,5.000e-08
400,Converged,143859,1.909786145259e+02,4.000000000000e+02,1.252e-03,5.000e-08
450,Converged,139345,2.129148091754e+02,4.500000000000e+02,1.090e-03,5.000e-08
500,Converged,135667,2.345490715441e+02,5.000000000000e+02,1.138e-03,5.000e-08
550,Converged,132684,2.559051300798e+02,5.500000000000e+02,6.616e-04,4.998e-08
600,Converged,130269,2.770041096005e+02,6.000000000000e+02,7.147e-04,4.997e-08
650,Converged,128201,2.978649220754e+02,6.500000000000e+02,9.605e-04,4.999e-08
700,Converged,126433,3.185045762600e+02,7.000000000000e+02,1.156e-03,5.000e-08
750,Converged,124901,3.389384290538e+02,7.500000000000e+02,7.483e-04,4.968e-08
800,Converged,123448,3.591803932768e+02,8.000000000000e+02,8.367e-04,5.000e-08
850,Converged,122275,3.792431118162e+02,8.500000000000e+02,7.796e-04,5.000e-08
900,Converged,121134,3.991381051848e+02,9.000000000000e+02,7.531e-04,4.999e-08
950,Converged,120084,4.188758976461e+02,9.500000000000e+02,1.048e-03,5.000e-08
1000,Converged,119096,4.384661258033e+02,1.000000000000e+03,8.745e-04,5.000e-08
1050,Converged,118221,4.579176326591e+02,1.050000000000e+03,8.449e-04,5.000e-08
1100,Converged,117315,4.772385495184e+02,1.100000000000e+03,7.311e-04,4.974e-08
1150,Converged,116420,4.964363676340e+02,1.150000000000e+03,7.593e-04,5.000e-08
1200,Converged,115806,5.155180011314e+02,1.200000000000e+03,1.135e-03,4.999e-08
1250,Converged,115335,5.344898424831e+02,1.250000000000e+03,9.126e-04,5.000e-08
1300,Converged,115244,5.533578115723e+02,1.300000000000e+03,6.338e-04,4.982e-08
1305,Converged,115186,5.552391104048e+02,1.305000000000e+03,6.571e-04,4.999e-08
1310,Converged,115255,5.571194310115e+02,1.310000000000e+03,9.126e-04,4.999e-08
1315,Converged,115211,5.589987786211e+02,1.315000000000e+03,7.885e-04,4.999e-08
1320,Converged,115248,5.608771584239e+02,1.320000000000e+03,6.571e-04,5.000e-08
1325,Converged,115285,5.627545755722e+02,1.325000000000e+03,1.095e-03,5.000e-08
1330,Converged,115332,5.646310351809e+02,1.330000000000e+03,6.571e-04,4.988e-08
1335,Stiffness,115000,1.204e-15,1.335000000000e+03,8.802e-04,5.427e-08
1336,Stiffness,114500,1.003e-15,1.336000000000e+03,1.365e-03,6.084e-08
1337,Stiffness,114500,1.002e-15,1.337000000000e+03,1.365e-03,6.101e-08
1338,Converged,115383,5.676313915327e+02,1.338000000000e+03,6.571e-04,4.993e-08
1339,Stiffness,113500,2.002e-16,1.339000000000e+03,8.202e-04,7.592e-08
1340,Converged,115434,5.683811020535e+02,1.340000000000e+03,8.175e-04,4.999e-08
1341,Stiffness,114000,7.995e-16,1.341000000000e+03,8.817e-04,6.844e-08
1342,Stiffness,114000,7.990e-16,1.342000000000e+03,1.020e-03,6.937e-08
1343,Stiffness,114000,5.989e-16,1.343000000000e+03,8.504e-04,6.940e-08
1344,Stiffness,113500,7.980e-16,1.344000000000e+03,1.099e-03,7.802e-08
1345,Stiffness,114000,5.981e-16,1.345000000000e+03,1.270e-03,6.847e-08
1350,Stiffness,112000,9.935e-16,1.350000000000e+03,1.229e-03,1.096e-07
1400,Stiffness,102500,3.849e-16,1.400000000000e+03,1.079e-03,1.017e-06
1450,Stiffness,97500,3.731e-16,1.450000000000e+03,2.108e-04,3.428e-06
1500,Stiffness,95000,2.897e-15,1.500000000000e+03,1.312e-03,6.340e-06
1550,Stiffness,93500,1.231e-14,1.550000000000e+03,8.186e-04,9.499e-06
1600,Stiffness,92500,2.856e-14,1.600000000000e+03,8.199e-04,1.245e-05
1650,Stiffness,92000,4.578e-14,1.650000000000e+03,1.271e-03,1.456e-05
1700,Stiffness,91500,6.599e-14,1.700000000000e+03,9.505e-04,1.717e-05
1750,Stiffness,91500,2.023e-14,1.750000000000e+03,9.855e-04,1.775e-05
1800,Stiffness,91000,9.559e-14,1.800000000000e+03,1.061e-03,2.057e-05
1850,Stiffness,91000,5.719e-14,1.850000000000e+03,8.842e-04,2.131e-05
1900,Stiffness,91000,3.940e-14,1.900000000000e+03,8.842e-04,2.201e-05
1950,Stiffness,91000,2.371e-14,1.950000000000e+03,8.842e-04,2.261e-05
2000,Stiffness,91000,1.700e-14,2.000000000000e+03,8.842e-04,2.325e-05
