Numberline_Q,Type,Step,E,Q,dt,||F||
86,Stiffness,223500,4.939e-16,8.600000000000e+01,1.176e-03,8.190e-08
87,Stiffness,225500,9.767e-16,8.700000000000e+01,1.215e-03,1.036e-07
88,Stiffness,230500,8.049e-16,8.800000000000e+01,1.041e-03,1.038e-07
89,Stiffness,228500,0.000e+00,8.900000000000e+01,1.880e-04,1.298e-07
90,Stiffness,250500,6.300e-16,9.000000000000e+01,1.006e-03,5.739e-08
91,Stiffness,243000,9.349e-16,9.100000000000e+01,1.223e-03,8.474e-08
92,Stiffness,244500,9.250e-16,9.200000000000e+01,1.176e-03,8.357e-08
93,Stiffness,248500,6.102e-16,9.300000000000e+01,1.211e-03,7.308e-08
94,Stiffness,243000,7.549e-16,9.400000000000e+01,7.339e-04,1.277e-06
95,Stiffness,246000,8.966e-16,9.500000000000e+01,1.262e-03,8.557e-08
96,Stiffness,245000,0.000e+00,9.600000000000e+01,1.463e-03,2.662e-05
97,Converged,258157,4.851991223392e+01,9.700000000000e+01,1.030e-03,5.000e-08
98,Stiffness,245000,0.000e+00,9.800000000000e+01,8.778e-04,9.026e-08
99,Stiffness,248500,7.179e-16,9.900000000000e+01,1.009e-03,7.627e-08
100,Stiffness,249500,5.687e-16,1.000000000000e+02,1.166e-03,7.226e-08
101,Stiffness,256000,2.816e-16,1.010000000000e+02,9.610e-04,5.263e-08
102,Stiffness,246000,8.368e-16,1.020000000000e+02,8.764e-04,8.238e-08
103,Stiffness,250500,5.526e-16,1.030000000000e+02,1.397e-03,8.892e-08
104,Stiffness,248500,4.106e-16,1.040000000000e+02,1.127e-03,7.048e-08
105,Stiffness,252000,9.493e-16,1.050000000000e+02,1.120e-03,5.810e-08
106,Stiffness,246500,9.406e-16,1.060000000000e+02,1.172e-03,7.336e-08
107,Stiffness,239000,1.332e-15,1.070000000000e+02,1.026e-03,1.027e-07
108,Stiffness,249500,3.959e-16,1.080000000000e+02,8.398e-04,6.030e-08
109,Stiffness,245500,1.046e-15,1.090000000000e+02,1.132e-03,7.097e-08
110,Converged,251869,5.481153595492e+01,1.100000000000e+02,7.775e-04,5.000e-08
111,Stiffness,243500,6.425e-16,1.110000000000e+02,7.889e-04,7.367e-08
112,Stiffness,248500,3.822e-16,1.120000000000e+02,1.211e-03,5.530e-08
113,Stiffness,240000,2.526e-16,1.130000000000e+02,7.375e-04,4.879e-07
114,Stiffness,244500,5.009e-16,1.140000000000e+02,8.166e-04,6.331e-08
115,Stiffness,243500,1.118e-15,1.150000000000e+02,1.363e-03,6.465e-08
116,Stiffness,245000,6.157e-16,1.160000000000e+02,1.311e-03,5.758e-08
117,Stiffness,243000,4.885e-16,1.170000000000e+02,7.339e-04,7.616e-06
118,Converged,246279,5.866282898706e+01,1.180000000000e+02,1.131e-03,5.000e-08
119,Stiffness,243500,7.208e-16,1.190000000000e+02,9.467e-04,5.592e-08
120,Stiffness,238500,5.959e-16,1.200000000000e+02,7.671e-04,7.022e-08
121,Converged,244175,6.010314488385e+01,1.210000000000e+02,9.116e-04,5.000e-08
122,Stiffness,241500,9.383e-16,1.220000000000e+02,1.319e-03,5.564e-08
123,Stiffness,241000,6.982e-16,1.230000000000e+02,1.023e-03,5.505e-08
124,Stiffness,240500,6.927e-16,1.240000000000e+02,1.142e-03,5.428e-08
125,Stiffness,240000,5.728e-16,1.250000000000e+02,1.024e-03,5.382e-08
126,Stiffness,235500,9.095e-16,1.260000000000e+02,1.110e-03,6.622e-08
127,Converged,240063,6.297747442115e+01,1.270000000000e+02,1.229e-03,5.000e-08
128,Stiffness,238500,1.008e-15,1.280000000000e+02,1.279e-03,5.237e-08
129,Converged,238583,6.393373722504e+01,1.290000000000e+02,6.628e-04,5.000e-08
130,Stiffness,237500,4.413e-16,1.300000000000e+02,1.106e-03,5.140e-08
131,Stiffness,236000,6.570e-16,1.310000000000e+02,1.193e-03,5.355e-08
132,Converged,236589,6.536641827503e+01,1.320000000000e+02,6.414e-04,4.999e-08
133,Stiffness,232500,6.475e-16,1.330000000000e+02,1.076e-03,6.063e-08
134,Converged,235259,6.632040448264e+01,1.340000000000e+02,8.606e-04,5.000e-08
135,Converged,234588,6.679705916388e+01,1.350000000000e+02,6.435e-04,4.998e-08
136,Stiffness,227500,1.479e-15,1.360000000000e+02,1.009e-03,7.288e-08
137,Converged,233267,6.774969483837e+01,1.370000000000e+02,1.036e-03,5.000e-08
138,Stiffness,232000,1.041e-15,1.380000000000e+02,9.654e-04,5.193e-08
139,Converged,232050,6.870143641379e+01,1.390000000000e+02,9.654e-04,5.000e-08
140,Converged,231401,6.917697345313e+01,1.400000000000e+02,8.662e-04,5.000e-08
141,Converged,230746,6.965228880484e+01,1.410000000000e+02,6.477e-04,5.000e-08
142,Converged,230171,7.012738307166e+01,1.420000000000e+02,6.973e-04,4.997e-08
143,Converged,229551,7.060225685185e+01,1.430000000000e+02,1.043e-03,5.000e-08
144,Converged,228929,7.107691073923e+01,1.440000000000e+02,9.357e-04,5.000e-08
145,Converged,228297,7.155134532332e+01,1.450000000000e+02,1.007e-03,5.000e-08
146,Stiffness,227500,9.865e-16,1.460000000000e+02,1.401e-03,9.505e-08
147,Converged,227202,7.249955891838e+01,1.470000000000e+02,1.126e-03,5.000e-08
148,Stiffness,225500,1.558e-15,1.480000000000e+02,1.406e-03,1.275e-07
149,Converged,225995,7.344690226916e+01,1.490000000000e+02,1.088e-03,5.000e-08
150,Converged,225420,7.392024903268e+01,1.500000000000e+02,7.030e-04,4.997e-08
151,Converged,224881,7.439337994292e+01,1.510000000000e+02,1.051e-03,5.000e-08
152,Stiffness,224000,7.593e-16,1.520000000000e+02,9.098e-04,5.096e-08
153,Converged,223694,7.533899644421e+01,1.530000000000e+02,8.775e-04,5.000e-08
154,Converged,223183,7.581148314619e+01,1.540000000000e+02,6.561e-04,4.999e-08
155,Converged,222683,7.628375621685e+01,1.550000000000e+02,8.478e-04,5.000e-08
156,Converged,222048,7.675581620248e+01,1.560000000000e+02,1.095e-03,5.000e-08
157,Converged,221590,7.722766364583e+01,1.570000000000e+02,8.190e-04,5.000e-08
158,Converged,220964,7.769929908613e+01,1.580000000000e+02,1.097e-03,5.000e-08
159,Stiffness,219000,3.636e-16,1.590000000000e+02,8.847e-04,5.515e-08
160,Converged,219942,7.864193609729e+01,1.600000000000e+02,6.359e-04,4.995e-08
161,Converged,219472,7.911293872954e+01,1.610000000000e+02,1.141e-03,5.000e-08
162,Converged,218921,7.958373148164e+01,1.620000000000e+02,1.062e-03,5.000e-08
163,Converged,218441,8.005431487606e+01,1.630000000000e+02,9.526e-04,5.000e-08
164,Converged,217959,8.052468943206e+01,1.640000000000e+02,1.231e-03,5.000e-08
165,Converged,217469,8.099485566576e+01,1.650000000000e+02,7.951e-04,5.000e-08
166,Converged,216972,8.146481409013e+01,1.660000000000e+02,1.027e-03,5.000e-08
167,Converged,216481,8.193456521512e+01,1.670000000000e+02,6.637e-04,4.998e-08
168,Converged,216039,8.240410954761e+01,1.680000000000e+02,8.575e-04,5.000e-08
169,Converged,215569,8.287344759153e+01,1.690000000000e+02,1.108e-03,5.000e-08
170,Converged,215104,8.334257984785e+01,1.700000000000e+02,8.589e-04,5.000e-08
171,Converged,214542,8.381150681465e+01,1.710000000000e+02,9.588e-04,5.000e-08
172,Converged,214097,8.428022898714e+01,1.720000000000e+02,1.032e-03,5.000e-08
173,Converged,213657,8.474874685771e+01,1.730000000000e+02,8.003e-04,5.000e-08
174,Converged,213206,8.521706091597e+01,1.740000000000e+02,1.241e-03,5.000e-08
175,Converged,212761,8.568517164879e+01,1.750000000000e+02,8.016e-04,5.000e-08
176,Converged,212349,8.615307954031e+01,1.760000000000e+02,6.214e-04,4.994e-08
177,Converged,211896,8.662078507201e+01,1.770000000000e+02,9.635e-04,5.000e-08
178,Converged,211423,8.708828872274e+01,1.780000000000e+02,8.963e-04,5.000e-08
179,Converged,210949,8.755559096871e+01,1.790000000000e+02,1.001e-03,5.000e-08
180,Converged,210525,8.802269228360e+01,1.800000000000e+02,7.756e-04,5.000e-08
181,Converged,210176,8.848959313853e+01,1.810000000000e+02,8.351e-04,5.000e-08
182,Converged,209650,8.895629400210e+01,1.820000000000e+02,8.055e-04,5.000e-08
183,Converged,209364,8.942279534047e+01,1.830000000000e+02,7.227e-04,5.000e-08
184,Converged,208880,8.988909761733e+01,1.840000000000e+02,6.723e-04,4.999e-08
185,Converged,208526,9.035520129395e+01,1.850000000000e+02,8.687e-04,5.000e-08
186,Converged,208071,9.082110682923e+01,1.860000000000e+02,6.982e-04,4.997e-08
187,Converged,207681,9.128681467973e+01,1.870000000000e+02,9.021e-04,5.000e-08
188,Converged,207221,9.175232529964e+01,1.880000000000e+02,1.208e-03,5.000e-08
189,Converged,206852,9.221763914089e+01,1.890000000000e+02,1.124e-03,5.000e-08
190,Converged,206466,9.268275665312e+01,1.900000000000e+02,1.046e-03,5.000e-08
191,Converged,206165,9.314767828372e+01,1.910000000000e+02,1.126e-03,5.000e-08
192,Converged,205708,9.361240447789e+01,1.920000000000e+02,9.051e-04,5.000e-08
193,Converged,205341,9.407693567859e+01,1.930000000000e+02,8.420e-04,5.000e-08
194,Converged,204929,9.454127232667e+01,1.940000000000e+02,7.833e-04,5.000e-08
195,Converged,204593,9.500541486078e+01,1.950000000000e+02,7.286e-04,5.000e-08
196,Converged,204276,9.546936371749e+01,1.960000000000e+02,6.778e-04,4.999e-08
197,Converged,203812,9.593311933127e+01,1.970000000000e+02,1.090e-03,5.000e-08
198,Converged,203479,9.639668213450e+01,1.980000000000e+02,8.447e-04,5.000e-08
199,Converged,203077,9.686005255754e+01,1.990000000000e+02,6.789e-04,4.996e-08
200,Converged,202745,9.732323102869e+01,2.000000000000e+02,6.316e-04,4.987e-08
201,Converged,202420,9.778621797429e+01,2.010000000000e+02,7.051e-04,4.989e-08
202,Converged,201996,9.824901381866e+01,2.020000000000e+02,9.445e-04,5.000e-08
203,Converged,201653,9.871161898417e+01,2.030000000000e+02,1.054e-03,5.000e-08
204,Converged,201314,9.917403389127e+01,2.040000000000e+02,1.177e-03,5.000e-08
205,Converged,200984,9.963625895846e+01,2.050000000000e+02,6.570e-04,4.990e-08
206,Converged,200657,1.000982946024e+02,2.060000000000e+02,6.112e-04,4.998e-08
207,Converged,200325,1.005601412377e+02,2.070000000000e+02,8.187e-04,5.000e-08
208,Converged,199944,1.010217992775e+02,2.080000000000e+02,1.097e-03,5.000e-08
209,Converged,199661,1.014832691325e+02,2.090000000000e+02,7.346e-04,4.993e-08
210,Converged,199341,1.019445512122e+02,2.100000000000e+02,6.834e-04,5.000e-08
211,Converged,198976,1.024056459239e+02,2.110000000000e+02,1.099e-03,5.000e-08
212,Converged,198651,1.028665536733e+02,2.120000000000e+02,8.829e-04,5.000e-08
213,Converged,198412,1.033272748642e+02,2.130000000000e+02,1.141e-03,5.000e-08
214,Stiffness,197500,1.095e-15,2.140000000000e+02,1.185e-03,5.225e-08
215,Converged,197809,1.042481591772e+02,2.150000000000e+02,1.024e-03,5.000e-08
216,Converged,197501,1.047083230984e+02,2.160000000000e+02,1.143e-03,5.000e-08
217,Converged,197102,1.051683020593e+02,2.170000000000e+02,1.323e-03,5.000e-08
218,Converged,196855,1.056280964552e+02,2.180000000000e+02,1.230e-03,5.000e-08
219,Converged,196510,1.060877066796e+02,2.190000000000e+02,1.187e-03,5.000e-08
220,Converged,196193,1.065471331246e+02,2.200000000000e+02,6.623e-04,5.000e-08
221,Converged,196005,1.070063761805e+02,2.210000000000e+02,7.394e-04,4.994e-08
222,Converged,195622,1.074654362360e+02,2.220000000000e+02,1.189e-03,5.000e-08
223,Converged,195274,1.079243136783e+02,2.230000000000e+02,6.878e-04,4.991e-08
224,Converged,195107,1.083830088929e+02,2.240000000000e+02,8.887e-04,5.000e-08
225,Converged,194817,1.088415222637e+02,2.250000000000e+02,7.143e-04,4.997e-08
226,Converged,194516,1.092998541731e+02,2.260000000000e+02,9.569e-04,5.000e-08
227,Converged,194202,1.097580050020e+02,2.270000000000e+02,7.691e-04,5.000e-08
228,Converged,193866,1.102159751297e+02,2.280000000000e+02,7.418e-04,5.000e-08
229,Converged,193644,1.106737649341e+02,2.290000000000e+02,8.281e-04,5.000e-08
230,Converged,193393,1.111313747913e+02,2.300000000000e+02,1.109e-03,5.000e-08
231,Converged,193072,1.115888050762e+02,2.310000000000e+02,1.070e-03,5.000e-08
232,Converged,192818,1.120460561622e+02,2.320000000000e+02,7.166e-04,4.999e-08
233,Converged,192605,1.125031284211e+02,2.330000000000e+02,8.000e-04,5.000e-08
234,Converged,192283,1.129600222233e+02,2.340000000000e+02,7.716e-04,5.000e-08
235,Converged,192062,1.134167379377e+02,2.350000000000e+02,1.034e-03,5.000e-08
236,Converged,191770,1.138732759320e+02,2.360000000000e+02,8.308e-04,5.000e-08
237,Converged,191476,1.143296365722e+02,2.370000000000e+02,8.013e-04,5.000e-08
238,Converged,191241,1.147858202231e+02,2.380000000000e+02,1.073e-03,5.000e-08
239,Converged,190970,1.152418272480e+02,2.390000000000e+02,8.628e-04,5.000e-08
240,Converged,190678,1.156976580087e+02,2.400000000000e+02,9.986e-04,5.000e-08
241,Converged,190504,1.161533128660e+02,2.410000000000e+02,1.115e-03,5.000e-08
242,Converged,190236,1.166087921791e+02,2.420000000000e+02,8.960e-04,5.000e-08
243,Converged,189969,1.170640963057e+02,2.430000000000e+02,7.201e-04,5.000e-08
244,Converged,189716,1.175192256024e+02,2.440000000000e+02,1.158e-03,5.000e-08
245,Converged,189498,1.179741804245e+02,2.450000000000e+02,9.304e-04,5.000e-08
246,Converged,189224,1.184289611259e+02,2.460000000000e+02,8.974e-04,5.000e-08
247,Converged,188954,1.188835680590e+02,2.470000000000e+02,1.039e-03,5.000e-08
248,Converged,188811,1.193380015753e+02,2.480000000000e+02,9.663e-04,5.000e-08
249,Converged,188490,1.197922620247e+02,2.490000000000e+02,1.118e-03,5.000e-08
250,Converged,188296,1.202463497559e+02,2.500000000000e+02,7.491e-04,5.000e-08
251,Converged,188127,1.207002651165e+02,2.510000000000e+02,1.003e-03,5.000e-08
252,Converged,187837,1.211540084527e+02,2.520000000000e+02,9.678e-04,5.000e-08
253,Converged,187597,1.216075801093e+02,2.530000000000e+02,9.335e-04,5.000e-08
254,Converged,187368,1.220609804302e+02,2.540000000000e+02,9.003e-04,5.000e-08
255,Converged,187167,1.225142097579e+02,2.550000000000e+02,7.237e-04,4.996e-08
256,Converged,186971,1.229672684335e+02,2.560000000000e+02,6.980e-04,4.995e-08
257,Converged,186741,1.234201567974e+02,2.570000000000e+02,9.350e-04,5.000e-08
258,Converged,186497,1.238728751882e+02,2.580000000000e+02,9.018e-04,5.000e-08
259,Converged,186278,1.243254239438e+02,2.590000000000e+02,8.698e-04,5.000e-08
260,Converged,186035,1.247778034005e+02,2.600000000000e+02,8.389e-04,5.000e-08
261,Converged,185877,1.252300138938e+02,2.610000000000e+02,6.743e-04,4.990e-08
262,Converged,185637,1.256820557578e+02,2.620000000000e+02,6.504e-04,4.988e-08
263,Converged,185465,1.261339293255e+02,2.630000000000e+02,8.712e-04,5.000e-08
264,Converged,185225,1.265856349289e+02,2.640000000000e+02,8.403e-04,5.000e-08
265,Converged,184993,1.270371728985e+02,2.650000000000e+02,9.726e-04,5.000e-08
266,Converged,184776,1.274885435641e+02,2.660000000000e+02,9.380e-04,5.000e-08
267,Converged,184487,1.279397472540e+02,2.670000000000e+02,6.514e-04,4.999e-08
268,Converged,184307,1.283907842956e+02,2.680000000000e+02,1.257e-03,5.000e-08
269,Converged,184124,1.288416550153e+02,2.690000000000e+02,1.010e-03,5.000e-08
270,Converged,183879,1.292923597380e+02,2.700000000000e+02,1.169e-03,5.000e-08
271,Converged,183786,1.297428987879e+02,2.710000000000e+02,6.525e-04,4.988e-08
272,Converged,183533,1.301932724879e+02,2.720000000000e+02,7.552e-04,5.000e-08
273,Converged,183320,1.306434811598e+02,2.730000000000e+02,8.741e-04,5.000e-08
274,Converged,183172,1.310935251246e+02,2.740000000000e+02,7.025e-04,4.996e-08
275,Converged,182973,1.315434047019e+02,2.750000000000e+02,1.129e-03,5.000e-08
276,Converged,182698,1.319931202105e+02,2.760000000000e+02,9.411e-04,5.000e-08
277,Converged,182525,1.324426719679e+02,2.770000000000e+02,9.077e-04,5.000e-08
278,Converged,182453,1.328920602908e+02,2.780000000000e+02,1.013e-03,5.000e-08
279,Converged,182178,1.333412854947e+02,2.790000000000e+02,7.037e-04,5.000e-08
280,Converged,181962,1.337903478941e+02,2.800000000000e+02,9.773e-04,5.000e-08
281,Converged,181793,1.342392478026e+02,2.810000000000e+02,7.855e-04,5.000e-08
282,Converged,181611,1.346879855326e+02,2.820000000000e+02,9.092e-04,5.000e-08
283,Converged,181417,1.351365613956e+02,2.830000000000e+02,8.769e-04,5.000e-08
284,Converged,181220,1.355849757020e+02,2.840000000000e+02,1.015e-03,5.000e-08
285,Converged,181086,1.360332287613e+02,2.850000000000e+02,6.798e-04,5.000e-08
286,Converged,180932,1.364813208821e+02,2.860000000000e+02,1.093e-03,4.999e-08
287,Converged,180691,1.369292523718e+02,2.870000000000e+02,9.106e-04,5.000e-08
288,Converged,180570,1.373770235368e+02,2.880000000000e+02,7.319e-04,5.000e-08
289,Converged,180359,1.378246346828e+02,2.890000000000e+02,1.017e-03,5.000e-08
290,Converged,180177,1.382720861144e+02,2.900000000000e+02,1.177e-03,4.999e-08
291,Converged,180016,1.387193781350e+02,2.910000000000e+02,1.135e-03,4.999e-08
292,Converged,179856,1.391665110475e+02,2.920000000000e+02,1.095e-03,5.000e-08
293,Converged,179660,1.396134851534e+02,2.930000000000e+02,1.267e-03,5.000e-08
294,Converged,179507,1.400603007536e+02,2.940000000000e+02,6.109e-04,4.988e-08
295,Converged,179369,1.405069581479e+02,2.950000000000e+02,7.071e-04,4.992e-08
296,Converged,179159,1.409534576351e+02,2.960000000000e+02,8.184e-04,5.000e-08
297,Converged,179034,1.413997995133e+02,2.970000000000e+02,6.578e-04,4.993e-08
298,Converged,178833,1.418459840794e+02,2.980000000000e+02,9.136e-04,5.000e-08
299,Converged,178674,1.422920116296e+02,2.990000000000e+02,1.057e-03,4.999e-08
300,Converged,178473,1.427378824591e+02,3.000000000000e+02,6.119e-04,5.000e-08
301,Converged,178321,1.431835968622e+02,3.010000000000e+02,7.083e-04,4.999e-08
302,Converged,178134,1.436291551323e+02,3.020000000000e+02,8.197e-04,5.000e-08
303,Converged,178004,1.440745575619e+02,3.030000000000e+02,9.488e-04,5.000e-08
304,Converged,177859,1.445198044426e+02,3.040000000000e+02,1.098e-03,4.999e-08
305,Converged,177734,1.449648960652e+02,3.050000000000e+02,7.355e-04,5.000e-08
306,Converged,177511,1.454098327195e+02,3.060000000000e+02,7.355e-04,4.991e-08
307,Converged,177345,1.458546146944e+02,3.070000000000e+02,8.513e-04,5.000e-08
308,Converged,177200,1.462992422782e+02,3.080000000000e+02,9.853e-04,5.000e-08
309,Converged,177087,1.467437157580e+02,3.090000000000e+02,7.919e-04,5.000e-08
310,Converged,176922,1.471880354202e+02,3.100000000000e+02,1.100e-03,4.999e-08
311,Converged,176752,1.476322015503e+02,3.110000000000e+02,1.273e-03,5.000e-08
312,Converged,176609,1.480762144330e+02,3.120000000000e+02,7.367e-04,4.995e-08
313,Converged,176520,1.485200743522e+02,3.130000000000e+02,7.106e-04,4.988e-08
314,Converged,176279,1.489637815907e+02,3.140000000000e+02,1.184e-03,5.000e-08
315,Converged,176126,1.494073364308e+02,3.150000000000e+02,6.853e-04,4.996e-08
316,Converged,176047,1.498507391537e+02,3.160000000000e+02,9.181e-04,5.000e-08
317,Converged,175863,1.502939900400e+02,3.170000000000e+02,9.181e-04,5.000e-08
318,Converged,175718,1.507370893692e+02,3.180000000000e+02,1.063e-03,5.000e-08
319,Converged,175583,1.511800374203e+02,3.190000000000e+02,1.025e-03,5.000e-08
320,Converged,175468,1.516228344712e+02,3.200000000000e+02,7.117e-04,4.989e-08
321,Converged,175301,1.520654807991e+02,3.210000000000e+02,8.238e-04,5.000e-08
322,Converged,175181,1.525079766805e+02,3.220000000000e+02,9.534e-04,5.000e-08
323,Converged,174971,1.529503223910e+02,3.230000000000e+02,7.945e-04,5.000e-08
324,Converged,174852,1.533925182053e+02,3.240000000000e+02,7.663e-04,5.000e-08
325,Converged,174764,1.538345643974e+02,3.250000000000e+02,8.869e-04,5.000e-08
326,Converged,174597,1.542764612406e+02,3.260000000000e+02,1.027e-03,5.000e-08
327,Converged,174436,1.547182090073e+02,3.270000000000e+02,7.129e-04,5.000e-08
