Numberline_Q,Type,Step,E,Q,dt,||F||
34,Stiffness,348500,4.986e-16,3.400000000000e+01,7.091e-04,2.372e-06
35,Stiffness,339500,0.000e+00,3.500000000000e+01,7.748e-04,2.298e-06
36,Stiffness,328500,1.257e-15,3.600000000000e+01,1.268e-03,2.383e-06
37,Stiffness,318000,4.587e-16,3.700000000000e+01,1.076e-03,2.495e-06
38,Stiffness,309500,1.489e-16,3.800000000000e+01,1.263e-03,2.531e-06
39,Stiffness,301000,7.259e-16,3.900000000000e+01,8.903e-04,2.604e-06
40,Stiffness,293000,5.664e-16,4.000000000000e+01,7.250e-04,2.677e-06
41,Stiffness,285000,4.146e-16,4.100000000000e+01,1.020e-03,2.782e-06
42,Stiffness,278000,6.749e-16,4.200000000000e+01,1.152e-03,2.856e-06
43,Stiffness,272500,3.957e-16,4.300000000000e+01,9.348e-04,2.849e-06
44,Stiffness,265500,7.737e-16,4.400000000000e+01,1.313e-03,2.987e-06
45,Stiffness,259500,1.009e-15,4.500000000000e+01,1.326e-03,3.074e-06
46,Stiffness,254000,6.172e-16,4.600000000000e+01,8.035e-04,3.128e-06
47,Stiffness,248000,1.450e-15,4.700000000000e+01,1.087e-03,3.276e-06
48,Stiffness,243000,0.000e+00,4.800000000000e+01,7.889e-04,3.340e-06
49,Stiffness,238000,4.640e-16,4.900000000000e+01,8.879e-04,3.445e-06
50,Stiffness,234000,2.275e-16,5.000000000000e+01,9.622e-04,3.467e-06
51,Stiffness,229500,5.577e-16,5.100000000000e+01,8.084e-04,3.576e-06
52,Stiffness,225000,6.566e-16,5.200000000000e+01,9.083e-04,3.681e-06
53,Stiffness,221000,4.297e-16,5.300000000000e+01,9.143e-04,3.759e-06
54,Stiffness,217500,6.328e-16,5.400000000000e+01,7.951e-04,3.802e-06
55,Stiffness,213500,1.243e-15,5.500000000000e+01,1.334e-03,3.950e-06
56,Stiffness,210000,1.018e-15,5.600000000000e+01,9.666e-04,4.011e-06
57,Stiffness,206500,8.002e-16,5.700000000000e+01,1.210e-03,4.113e-06
58,Stiffness,203500,1.967e-16,5.800000000000e+01,7.298e-04,4.148e-06
59,Stiffness,199500,1.354e-15,5.900000000000e+01,1.020e-03,4.368e-06
60,Stiffness,197000,1.332e-15,6.000000000000e+01,1.276e-03,4.369e-06
61,Stiffness,194000,9.360e-16,6.100000000000e+01,1.068e-03,4.459e-06
62,Stiffness,191000,5.527e-16,6.200000000000e+01,8.321e-04,4.598e-06
63,Stiffness,188500,5.442e-16,6.300000000000e+01,7.766e-04,4.633e-06
64,Stiffness,185500,1.786e-15,6.400000000000e+01,1.008e-03,4.812e-06
65,Stiffness,183000,1.231e-15,6.500000000000e+01,1.129e-03,4.873e-06
66,Stiffness,180500,1.560e-15,6.600000000000e+01,9.106e-04,4.952e-06
67,Stiffness,178000,5.124e-16,6.700000000000e+01,7.906e-04,5.077e-06
68,Stiffness,176000,1.010e-15,6.800000000000e+01,1.275e-03,5.104e-06
69,Stiffness,173500,9.957e-16,6.900000000000e+01,8.264e-04,5.240e-06
70,Stiffness,171000,2.127e-15,7.000000000000e+01,1.286e-03,5.395e-06
71,Stiffness,169000,2.098e-15,7.100000000000e+01,1.244e-03,5.471e-06
72,Stiffness,167000,1.433e-15,7.200000000000e+01,7.222e-04,5.558e-06
73,Stiffness,165000,1.414e-15,7.300000000000e+01,1.208e-03,5.632e-06
74,Stiffness,163000,7.750e-16,7.400000000000e+01,8.414e-04,5.743e-06
75,Stiffness,161000,1.224e-15,7.500000000000e+01,9.770e-04,5.873e-06
76,Stiffness,159500,3.020e-16,7.600000000000e+01,9.438e-04,5.841e-06
77,Stiffness,157500,1.193e-15,7.700000000000e+01,8.809e-04,6.013e-06
78,Stiffness,156000,5.890e-16,7.800000000000e+01,1.100e-03,6.044e-06
79,Stiffness,154000,1.018e-15,7.900000000000e+01,9.531e-04,6.200e-06
80,Stiffness,152500,5.746e-16,8.000000000000e+01,8.261e-04,6.262e-06
81,Stiffness,150500,1.419e-15,8.100000000000e+01,7.161e-04,6.453e-06
82,Stiffness,149000,1.262e-15,8.200000000000e+01,8.939e-04,6.531e-06
83,Stiffness,147500,1.109e-15,8.300000000000e+01,8.329e-04,6.585e-06
84,Stiffness,146000,8.220e-16,8.400000000000e+01,1.248e-03,6.686e-06
85,Stiffness,144500,1.083e-15,8.500000000000e+01,8.073e-04,6.782e-06
86,Stiffness,143000,1.473e-15,8.600000000000e+01,1.254e-03,6.883e-06
87,Stiffness,141500,2.118e-15,8.700000000000e+01,1.352e-03,7.108e-06
88,Stiffness,140000,1.178e-15,8.800000000000e+01,8.438e-04,7.160e-06
89,Stiffness,139000,6.475e-16,8.900000000000e+01,1.014e-03,7.110e-06
90,Stiffness,137500,5.124e-16,9.000000000000e+01,7.875e-04,7.254e-06
91,Stiffness,136000,1.521e-15,9.100000000000e+01,1.019e-03,7.416e-06
92,Stiffness,135000,1.254e-16,9.200000000000e+01,7.089e-04,7.410e-06
93,Stiffness,133500,1.737e-15,9.300000000000e+01,1.062e-03,7.610e-06
94,Stiffness,132000,1.842e-15,9.400000000000e+01,7.124e-04,7.807e-06
95,Stiffness,131000,1.337e-15,9.500000000000e+01,8.258e-04,7.817e-06
96,Stiffness,130000,7.219e-16,9.600000000000e+01,1.149e-03,7.835e-06
97,Stiffness,128500,2.740e-15,9.700000000000e+01,1.033e-03,8.092e-06
98,Stiffness,127500,1.887e-15,9.800000000000e+01,1.241e-03,8.105e-06
99,Stiffness,126500,1.168e-15,9.900000000000e+01,8.326e-04,8.178e-06
100,Stiffness,125500,0.000e+00,1.000000000000e+02,7.205e-04,8.194e-06
101,Stiffness,124000,2.749e-15,1.010000000000e+02,8.994e-04,8.516e-06
102,Stiffness,123000,1.588e-15,1.020000000000e+02,7.507e-04,8.580e-06
103,Stiffness,122000,1.461e-15,1.030000000000e+02,7.519e-04,8.644e-06
104,Stiffness,121000,2.338e-15,1.040000000000e+02,1.009e-03,8.763e-06
105,Stiffness,120000,1.765e-15,1.050000000000e+02,1.086e-03,8.785e-06
106,Stiffness,119000,1.312e-15,1.060000000000e+02,7.029e-04,8.935e-06
107,Stiffness,118000,1.083e-15,1.070000000000e+02,8.449e-04,9.033e-06
108,Stiffness,117000,1.932e-15,1.080000000000e+02,1.015e-03,9.136e-06
109,Stiffness,116000,2.766e-15,1.090000000000e+02,1.221e-03,9.240e-06
110,Stiffness,115000,1.687e-15,1.100000000000e+02,7.335e-04,9.350e-06
111,Stiffness,114000,2.299e-15,1.110000000000e+02,8.817e-04,9.476e-06
112,Stiffness,113000,2.280e-15,1.120000000000e+02,8.831e-04,9.615e-06
113,Stiffness,112000,4.520e-15,1.130000000000e+02,1.185e-03,9.806e-06
114,Stiffness,111500,0.000e+00,1.140000000000e+02,7.937e-04,9.627e-06
115,Stiffness,110500,2.424e-15,1.150000000000e+02,1.278e-03,9.837e-06
116,Stiffness,109500,2.203e-15,1.160000000000e+02,7.680e-04,9.996e-06
117,Stiffness,108500,3.775e-15,1.170000000000e+02,1.108e-03,1.016e-05
118,Stiffness,108000,1.970e-16,1.180000000000e+02,1.380e-03,1.090e-05
119,Stiffness,107000,1.954e-15,1.190000000000e+02,9.602e-04,1.028e-05
120,Stiffness,106000,4.265e-15,1.200000000000e+02,1.154e-03,1.048e-05
121,Stiffness,105500,9.615e-16,1.210000000000e+02,1.243e-03,1.036e-05
122,Stiffness,104500,1.526e-15,1.220000000000e+02,7.468e-04,1.057e-05
123,Stiffness,103500,3.975e-15,1.230000000000e+02,1.039e-03,1.081e-05
124,Stiffness,103000,9.391e-16,1.240000000000e+02,1.342e-03,1.073e-05
125,Stiffness,102000,4.845e-15,1.250000000000e+02,1.297e-03,1.098e-05
126,Stiffness,101500,1.295e-15,1.260000000000e+02,1.163e-03,1.090e-05
127,Stiffness,100500,2.019e-15,1.270000000000e+02,1.044e-03,1.107e-05
128,Stiffness,99500,6.739e-15,1.280000000000e+02,1.210e-03,1.137e-05
129,Stiffness,99000,2.169e-15,1.290000000000e+02,1.126e-03,1.126e-05
130,Stiffness,98000,5.024e-15,1.300000000000e+02,1.128e-03,1.153e-05
131,Stiffness,97500,1.959e-15,1.310000000000e+02,1.214e-03,1.144e-05
132,Stiffness,96500,6.542e-15,1.320000000000e+02,1.173e-03,1.179e-05
133,Stiffness,96000,4.037e-15,1.330000000000e+02,1.015e-03,1.176e-05
134,Stiffness,95000,8.888e-15,1.340000000000e+02,1.220e-03,1.206e-05
135,Stiffness,94500,2.249e-15,1.350000000000e+02,9.807e-04,1.190e-05
136,Stiffness,93500,6.013e-15,1.360000000000e+02,8.186e-04,1.223e-05
137,Stiffness,93000,2.900e-15,1.370000000000e+02,8.814e-04,1.216e-05
138,Stiffness,92500,1.016e-15,1.380000000000e+02,1.366e-03,1.234e-05
139,Stiffness,91500,5.888e-15,1.390000000000e+02,1.369e-03,1.290e-05
140,Stiffness,91000,1.671e-15,1.400000000000e+02,8.528e-04,1.236e-05
141,Stiffness,90000,7.633e-15,1.410000000000e+02,1.230e-03,1.269e-05
142,Stiffness,89500,2.802e-15,1.420000000000e+02,7.947e-04,1.260e-05
143,Stiffness,88500,1.064e-14,1.430000000000e+02,1.327e-03,1.298e-05
144,Stiffness,88000,3.902e-15,1.440000000000e+02,8.570e-04,1.289e-05
145,Stiffness,87500,9.691e-16,1.450000000000e+02,1.329e-03,1.278e-05
146,Stiffness,86500,8.183e-15,1.460000000000e+02,1.331e-03,1.316e-05
147,Stiffness,86000,3.347e-15,1.470000000000e+02,9.951e-04,1.310e-05
148,Stiffness,85000,1.077e-14,1.480000000000e+02,1.196e-03,1.347e-05
149,Stiffness,84500,3.934e-15,1.490000000000e+02,7.727e-04,1.336e-05
150,Stiffness,84000,3.127e-15,1.500000000000e+02,1.156e-03,1.331e-05
151,Stiffness,83000,9.320e-15,1.510000000000e+02,1.389e-03,1.703e-05
152,Stiffness,82500,3.859e-15,1.520000000000e+02,1.077e-03,1.355e-05
153,Stiffness,82000,0.000e+00,1.530000000000e+02,4.347e-05,1.345e-05
154,Stiffness,81000,6.402e-15,1.540000000000e+02,9.677e-04,1.386e-05
155,Stiffness,80500,9.089e-16,1.550000000000e+02,7.502e-04,1.369e-05
156,Stiffness,79500,6.173e-15,1.560000000000e+02,7.514e-04,1.410e-05
157,Stiffness,79000,3.890e-15,1.570000000000e+02,7.803e-04,1.403e-05
158,Stiffness,78000,1.249e-14,1.580000000000e+02,1.125e-03,1.439e-05
159,Stiffness,77500,6.800e-15,1.590000000000e+02,1.256e-03,1.418e-05
160,Stiffness,77000,1.616e-15,1.600000000000e+02,7.828e-04,1.407e-05
161,Stiffness,76000,8.179e-15,1.610000000000e+02,1.129e-03,1.441e-05
162,Stiffness,75500,2.468e-15,1.620000000000e+02,1.216e-03,1.421e-05
163,Stiffness,74500,1.039e-14,1.630000000000e+02,9.787e-04,1.465e-05
164,Stiffness,74000,3.013e-15,1.640000000000e+02,1.093e-03,1.438e-05
165,Stiffness,73000,1.227e-14,1.650000000000e+02,1.267e-03,1.475e-05
166,Stiffness,72500,4.964e-15,1.660000000000e+02,9.471e-04,1.454e-05
167,Stiffness,71500,7.474e-15,1.670000000000e+02,8.498e-04,1.471e-05
168,Stiffness,71000,1.542e-15,1.680000000000e+02,7.625e-04,1.442e-05
169,Stiffness,70000,5.159e-15,1.690000000000e+02,7.637e-04,1.466e-05
170,Stiffness,69000,9.704e-15,1.700000000000e+02,7.649e-04,1.488e-05
171,Stiffness,68500,4.411e-15,1.710000000000e+02,8.236e-04,1.451e-05
172,Stiffness,67500,1.357e-14,1.720000000000e+02,1.375e-03,1.603e-05
173,Stiffness,67000,2.727e-15,1.730000000000e+02,1.066e-03,1.419e-05
174,Stiffness,66000,5.830e-15,1.740000000000e+02,8.897e-04,1.427e-05
175,Stiffness,65000,9.978e-15,1.750000000000e+02,8.911e-04,1.429e-05
176,Stiffness,64500,3.218e-15,1.760000000000e+02,7.996e-04,1.371e-05
177,Stiffness,63500,9.336e-15,1.770000000000e+02,1.153e-03,1.360e-05
178,Stiffness,63000,2.388e-15,1.780000000000e+02,1.035e-03,1.291e-05
179,Stiffness,62000,8.181e-15,1.790000000000e+02,8.637e-04,1.272e-05
180,Stiffness,61500,5.250e-15,1.800000000000e+02,7.750e-04,1.194e-05
181,Stiffness,61000,6.528e-15,1.810000000000e+02,1.001e-03,1.109e-05
182,Stiffness,61000,3.896e-16,1.820000000000e+02,1.252e-04,9.760e-06
183,Stiffness,60500,7.493e-15,1.830000000000e+02,9.315e-04,8.886e-06
184,Stiffness,61000,3.856e-15,1.840000000000e+02,8.344e-04,7.286e-06
185,Stiffness,62000,4.347e-15,1.850000000000e+02,1.200e-03,5.534e-06
186,Stiffness,64500,1.272e-16,1.860000000000e+02,7.996e-04,3.455e-06
187,Stiffness,69000,1.265e-15,1.870000000000e+02,1.275e-03,1.616e-06
188,Stiffness,81500,5.036e-16,1.880000000000e+02,8.668e-04,2.443e-07
189,Converged,93226,1.134470078868e+02,1.890000000000e+02,9.138e-04,4.996e-08
190,Converged,101653,1.140205982327e+02,1.900000000000e+02,1.042e-03,4.998e-08
191,Converged,107026,1.145939717009e+02,1.910000000000e+02,9.955e-04,4.999e-08
192,Converged,110642,1.151671288984e+02,1.920000000000e+02,9.201e-04,4.998e-08
193,Converged,113160,1.157400704286e+02,1.930000000000e+02,1.060e-03,4.999e-08
194,Converged,115274,1.163127968912e+02,1.940000000000e+02,9.126e-04,4.996e-08
195,Converged,116870,1.168853088825e+02,1.950000000000e+02,8.462e-04,4.998e-08
196,Converged,118002,1.174576069950e+02,1.960000000000e+02,1.090e-03,4.999e-08
197,Converged,119233,1.180296918182e+02,1.970000000000e+02,9.067e-04,4.998e-08
198,Converged,120228,1.186015639380e+02,1.980000000000e+02,9.052e-04,4.997e-08
199,Converged,120868,1.191732239369e+02,1.990000000000e+02,1.046e-03,4.999e-08
200,Converged,121638,1.197446723941e+02,2.000000000000e+02,8.703e-04,4.995e-08
201,Converged,122159,1.203159098855e+02,2.010000000000e+02,9.699e-04,4.997e-08
202,Converged,122662,1.208869369840e+02,2.020000000000e+02,1.043e-03,4.999e-08
203,Converged,123200,1.214577542588e+02,2.030000000000e+02,1.004e-03,4.997e-08
204,Converged,123613,1.220283622764e+02,2.040000000000e+02,1.004e-03,5.000e-08
205,Converged,124074,1.225987615998e+02,2.050000000000e+02,9.325e-04,4.995e-08
206,Converged,124367,1.231689527891e+02,2.060000000000e+02,9.668e-04,4.999e-08
207,Converged,124648,1.237389364013e+02,2.070000000000e+02,8.660e-04,5.000e-08
208,Converged,124876,1.243087129902e+02,2.080000000000e+02,1.039e-03,5.000e-08
209,Converged,125166,1.248782831067e+02,2.090000000000e+02,9.652e-04,4.995e-08
210,Converged,125393,1.254476472987e+02,2.100000000000e+02,8.339e-04,4.998e-08
211,Converged,125413,1.260168061112e+02,2.110000000000e+02,1.038e-03,4.999e-08
212,Converged,125659,1.265857600862e+02,2.120000000000e+02,1.038e-03,5.000e-08
213,Converged,125781,1.271545097628e+02,2.130000000000e+02,9.294e-04,4.998e-08
214,Converged,126025,1.277230556773e+02,2.140000000000e+02,9.294e-04,4.999e-08
215,Converged,126035,1.282913983631e+02,2.150000000000e+02,9.294e-04,4.999e-08
216,Converged,126139,1.288595383507e+02,2.160000000000e+02,9.294e-04,5.000e-08
217,Converged,126252,1.294274761680e+02,2.170000000000e+02,9.991e-04,4.997e-08
218,Converged,126274,1.299952123402e+02,2.180000000000e+02,9.636e-04,4.998e-08
219,Converged,126358,1.305627473896e+02,2.190000000000e+02,9.991e-04,4.998e-08
220,Converged,126354,1.311300818357e+02,2.200000000000e+02,1.156e-03,5.000e-08
221,Converged,126336,1.316972161957e+02,2.210000000000e+02,9.991e-04,5.000e-08
222,Converged,126508,1.322641509837e+02,2.220000000000e+02,9.991e-04,4.997e-08
223,Converged,126370,1.328308867116e+02,2.230000000000e+02,9.991e-04,4.999e-08
224,Converged,126428,1.333974238885e+02,2.240000000000e+02,9.991e-04,4.998e-08
225,Converged,126542,1.339637630209e+02,2.250000000000e+02,8.632e-04,4.999e-08
226,Converged,126412,1.345299046128e+02,2.260000000000e+02,1.036e-03,4.998e-08
227,Converged,126444,1.350958491657e+02,2.270000000000e+02,8.632e-04,5.000e-08
228,Converged,126348,1.356615971787e+02,2.280000000000e+02,9.991e-04,5.000e-08
229,Converged,126503,1.362271491480e+02,2.290000000000e+02,9.991e-04,4.996e-08
230,Converged,126449,1.367925055679e+02,2.300000000000e+02,8.326e-04,4.997e-08
231,Converged,126404,1.373576669300e+02,2.310000000000e+02,9.991e-04,4.998e-08
232,Converged,126399,1.379226337235e+02,2.320000000000e+02,8.326e-04,4.997e-08
233,Converged,126305,1.384874064351e+02,2.330000000000e+02,9.991e-04,4.996e-08
234,Converged,126210,1.390519855495e+02,2.340000000000e+02,9.991e-04,5.000e-08
235,Converged,126174,1.396163715487e+02,2.350000000000e+02,9.636e-04,4.998e-08
236,Converged,126169,1.401805649124e+02,2.360000000000e+02,9.636e-04,4.997e-08
237,Converged,126058,1.407445661184e+02,2.370000000000e+02,9.636e-04,4.998e-08
238,Converged,125945,1.413083756417e+02,2.380000000000e+02,9.294e-04,4.999e-08
239,Converged,125889,1.418719939552e+02,2.390000000000e+02,9.294e-04,4.998e-08
240,Converged,125833,1.424354215299e+02,2.400000000000e+02,9.294e-04,4.999e-08
241,Converged,125791,1.429986588341e+02,2.410000000000e+02,8.964e-04,4.999e-08
242,Converged,125829,1.435617063342e+02,2.420000000000e+02,8.964e-04,4.998e-08
243,Converged,125660,1.441245644944e+02,2.430000000000e+02,1.038e-03,4.998e-08
244,Converged,125643,1.446872337765e+02,2.440000000000e+02,8.646e-04,4.999e-08
245,Converged,125605,1.452497146404e+02,2.450000000000e+02,1.001e-03,4.998e-08
246,Converged,125504,1.458120075439e+02,2.460000000000e+02,1.001e-03,4.996e-08
247,Converged,125417,1.463741129425e+02,2.470000000000e+02,9.652e-04,4.998e-08
248,Converged,125226,1.469360312898e+02,2.480000000000e+02,9.652e-04,4.999e-08
249,Converged,125105,1.474977630371e+02,2.490000000000e+02,1.117e-03,4.999e-08
250,Converged,124996,1.480593086339e+02,2.500000000000e+02,9.310e-04,4.999e-08
251,Converged,124956,1.486206685276e+02,2.510000000000e+02,1.077e-03,5.000e-08
252,Converged,124894,1.491818431633e+02,2.520000000000e+02,8.979e-04,4.999e-08
253,Converged,124835,1.497428329846e+02,2.530000000000e+02,8.979e-04,5.000e-08
254,Converged,124797,1.503036384327e+02,2.540000000000e+02,8.660e-04,4.997e-08
255,Converged,124574,1.508642599471e+02,2.550000000000e+02,1.002e-03,5.000e-08
256,Converged,124508,1.514246979651e+02,2.560000000000e+02,1.002e-03,4.998e-08
257,Converged,124384,1.519849529223e+02,2.570000000000e+02,9.668e-04,4.999e-08
258,Converged,124323,1.525450252522e+02,2.580000000000e+02,9.668e-04,4.997e-08
259,Converged,124186,1.531049153865e+02,2.590000000000e+02,9.325e-04,5.000e-08
260,Converged,124131,1.536646237549e+02,2.600000000000e+02,9.325e-04,4.999e-08
261,Converged,124091,1.542241507854e+02,2.610000000000e+02,8.994e-04,5.000e-08
262,Converged,123983,1.547834969040e+02,2.620000000000e+02,8.994e-04,4.996e-08
263,Converged,123809,1.553426625350e+02,2.630000000000e+02,1.041e-03,4.997e-08
264,Converged,123667,1.559016481006e+02,2.640000000000e+02,1.004e-03,4.999e-08
265,Converged,123608,1.564604540214e+02,2.650000000000e+02,1.004e-03,4.999e-08
266,Converged,123510,1.570190807162e+02,2.660000000000e+02,1.004e-03,4.996e-08
267,Converged,123334,1.575775286020e+02,2.670000000000e+02,9.684e-04,4.999e-08
268,Converged,123361,1.581357980939e+02,2.680000000000e+02,9.684e-04,4.998e-08
269,Converged,123161,1.586938896054e+02,2.690000000000e+02,1.081e-03,5.000e-08
270,Converged,123137,1.592518035481e+02,2.700000000000e+02,9.008e-04,4.997e-08
271,Converged,122967,1.598095403320e+02,2.710000000000e+02,1.043e-03,4.999e-08
272,Converged,122882,1.603671003654e+02,2.720000000000e+02,9.008e-04,4.999e-08
273,Converged,122844,1.609244840547e+02,2.730000000000e+02,8.689e-04,4.999e-08
274,Converged,122576,1.614816918049e+02,2.740000000000e+02,1.006e-03,4.999e-08
275,Converged,122618,1.620387240190e+02,2.750000000000e+02,9.699e-04,4.998e-08
276,Converged,122422,1.625955810986e+02,2.760000000000e+02,9.699e-04,4.997e-08
277,Converged,122295,1.631522634435e+02,2.770000000000e+02,9.355e-04,4.999e-08
278,Converged,122226,1.637087714518e+02,2.780000000000e+02,9.355e-04,4.999e-08
279,Converged,122047,1.642651055201e+02,2.790000000000e+02,9.023e-04,5.000e-08
280,Converged,121979,1.648212660434e+02,2.800000000000e+02,9.023e-04,4.998e-08
281,Converged,121931,1.653772534150e+02,2.810000000000e+02,9.023e-04,4.997e-08
282,Converged,121664,1.659330680266e+02,2.820000000000e+02,1.044e-03,4.999e-08
283,Converged,121570,1.664887102684e+02,2.830000000000e+02,1.007e-03,4.999e-08
284,Converged,121486,1.670441805290e+02,2.840000000000e+02,9.715e-04,4.999e-08
285,Converged,121416,1.675994791954e+02,2.850000000000e+02,9.715e-04,5.000e-08
286,Converged,121372,1.681546066530e+02,2.860000000000e+02,9.370e-04,4.999e-08
287,Converged,121139,1.687095632859e+02,2.870000000000e+02,9.370e-04,4.999e-08
288,Converged,121010,1.692643494763e+02,2.880000000000e+02,1.085e-03,5.000e-08
289,Converged,120923,1.698189656052e+02,2.890000000000e+02,1.046e-03,4.999e-08
290,Converged,120813,1.703734120521e+02,2.900000000000e+02,1.046e-03,4.999e-08
291,Converged,120638,1.709276891947e+02,2.910000000000e+02,1.009e-03,5.000e-08
292,Converged,120634,1.714817974094e+02,2.920000000000e+02,9.731e-04,4.999e-08
293,Converged,120570,1.720357370713e+02,2.930000000000e+02,9.731e-04,4.997e-08
294,Converged,120511,1.725895085538e+02,2.940000000000e+02,9.731e-04,4.999e-08
295,Converged,120243,1.731431122289e+02,2.950000000000e+02,9.386e-04,4.999e-08
296,Converged,120156,1.736965484672e+02,2.960000000000e+02,1.086e-03,4.998e-08
297,Converged,120137,1.742498176377e+02,2.970000000000e+02,9.052e-04,4.999e-08
298,Converged,120052,1.748029201084e+02,2.980000000000e+02,1.048e-03,4.996e-08
299,Converged,119835,1.753558562454e+02,2.990000000000e+02,1.011e-03,4.999e-08
300,Converged,119716,1.759086264136e+02,3.000000000000e+02,1.011e-03,4.998e-08
301,Converged,119631,1.764612309765e+02,3.010000000000e+02,9.747e-04,4.999e-08
302,Converged,119479,1.770136702964e+02,3.020000000000e+02,9.747e-04,5.000e-08
303,Converged,119435,1.775659447338e+02,3.030000000000e+02,9.401e-04,4.998e-08
304,Converged,119417,1.781180546482e+02,3.040000000000e+02,9.401e-04,4.995e-08
305,Converged,119187,1.786700003977e+02,3.050000000000e+02,9.067e-04,4.997e-08
306,Converged,119140,1.792217823388e+02,3.060000000000e+02,9.067e-04,4.996e-08
307,Converged,119004,1.797734008269e+02,3.070000000000e+02,1.049e-03,4.999e-08
308,Converged,118895,1.803248562161e+02,3.080000000000e+02,8.745e-04,4.999e-08
309,Converged,118851,1.808761488589e+02,3.090000000000e+02,1.012e-03,4.996e-08
310,Converged,118705,1.814272791069e+02,3.100000000000e+02,1.012e-03,4.996e-08
311,Converged,118585,1.819782473100e+02,3.110000000000e+02,9.416e-04,4.997e-08
312,Converged,118524,1.825290538169e+02,3.120000000000e+02,9.416e-04,4.998e-08
313,Converged,118329,1.830796989753e+02,3.130000000000e+02,9.416e-04,4.997e-08
314,Converged,118270,1.836301831312e+02,3.140000000000e+02,9.416e-04,4.994e-08
315,Converged,118108,1.841805066297e+02,3.150000000000e+02,1.051e-03,5.000e-08
316,Converged,118042,1.847306698144e+02,3.160000000000e+02,8.760e-04,4.996e-08
317,Converged,117841,1.852806730277e+02,3.170000000000e+02,1.014e-03,5.000e-08
318,Converged,117859,1.858305166107e+02,3.180000000000e+02,1.014e-03,5.000e-08
319,Converged,117673,1.863802009034e+02,3.190000000000e+02,9.778e-04,4.999e-08
320,Converged,117613,1.869297262445e+02,3.200000000000e+02,9.778e-04,4.997e-08
321,Converged,117438,1.874790929716e+02,3.210000000000e+02,9.431e-04,4.999e-08
322,Converged,117350,1.880283014207e+02,3.220000000000e+02,1.092e-03,5.000e-08
323,Converged,117263,1.885773519270e+02,3.230000000000e+02,1.053e-03,4.999e-08
324,Converged,117112,1.891262448244e+02,3.240000000000e+02,1.053e-03,4.999e-08
325,Converged,116971,1.896749804454e+02,3.250000000000e+02,1.053e-03,4.999e-08
326,Converged,116995,1.902235591215e+02,3.260000000000e+02,8.774e-04,4.997e-08
327,Converged,116861,1.907719811832e+02,3.270000000000e+02,1.015e-03,4.999e-08
328,Converged,116716,1.913202469595e+02,3.280000000000e+02,9.794e-04,5.000e-08
