Numberline_Q,Type,Step,E,Q,dt,||F||
141,Stiffness,83000,7.221e-16,1.410000000000e+02,1.000e-03,9.606e-06
142,Stiffness,81500,1.434e-15,1.420000000000e+02,7.489e-04,9.417e-06
143,Stiffness,80000,3.562e-15,1.430000000000e+02,8.374e-04,9.124e-06
144,Stiffness,79000,1.946e-15,1.440000000000e+02,8.388e-04,8.441e-06
145,Stiffness,78000,2.285e-15,1.450000000000e+02,1.351e-03,1.270e-05
146,Stiffness,77500,1.397e-15,1.460000000000e+02,7.538e-04,6.629e-06
147,Stiffness,78000,1.734e-16,1.470000000000e+02,6.753e-04,5.150e-06
148,Stiffness,79500,5.169e-16,1.480000000000e+02,1.252e-03,3.536e-06
149,Stiffness,83500,1.027e-15,1.490000000000e+02,9.288e-04,1.807e-06
150,Stiffness,97500,6.804e-16,1.500000000000e+02,1.171e-03,2.827e-07
151,Converged,115903,8.407592695289e+01,1.510000000000e+02,1.017e-03,4.999e-08
152,Converged,128817,8.461029782121e+01,1.520000000000e+02,9.249e-04,4.999e-08
153,Converged,135425,8.514443430646e+01,1.530000000000e+02,9.144e-04,4.999e-08
154,Converged,139585,8.567833712726e+01,1.540000000000e+02,9.419e-04,5.000e-08
155,Converged,142560,8.621200699692e+01,1.550000000000e+02,9.719e-04,4.999e-08
156,Converged,144855,8.674544462355e+01,1.560000000000e+02,1.041e-03,5.000e-08
157,Converged,146603,8.727865071011e+01,1.570000000000e+02,1.038e-03,5.000e-08
158,Converged,148192,8.781162595445e+01,1.580000000000e+02,8.020e-04,4.999e-08
159,Converged,149274,8.834437104950e+01,1.590000000000e+02,9.609e-04,5.000e-08
160,Converged,150345,8.887688668315e+01,1.600000000000e+02,8.288e-04,4.998e-08
161,Converged,151199,8.940917353852e+01,1.610000000000e+02,7.981e-04,4.999e-08
162,Converged,151828,8.994123229391e+01,1.620000000000e+02,9.222e-04,4.999e-08
163,Converged,152491,9.047306362286e+01,1.630000000000e+02,8.565e-04,4.999e-08
164,Converged,153004,9.100466819430e+01,1.640000000000e+02,9.898e-04,4.999e-08
165,Converged,153428,9.153604667254e+01,1.650000000000e+02,8.866e-04,4.999e-08
166,Stiffness,153000,6.174e-16,1.660000000000e+02,9.546e-04,5.327e-08
167,Converged,154247,9.259812798409e+01,1.670000000000e+02,8.235e-04,4.998e-08
168,Converged,154469,9.312883212362e+01,1.680000000000e+02,8.852e-04,4.999e-08
169,Converged,154659,9.365931278250e+01,1.690000000000e+02,9.178e-04,4.998e-08
170,Converged,154805,9.418957060301e+01,1.700000000000e+02,1.101e-03,5.000e-08
171,Converged,155056,9.471960622313e+01,1.710000000000e+02,9.865e-04,4.999e-08
172,Converged,155096,9.524942027675e+01,1.720000000000e+02,8.524e-04,5.000e-08
173,Converged,155317,9.577901339354e+01,1.730000000000e+02,8.837e-04,4.999e-08
174,Converged,155290,9.630838619920e+01,1.740000000000e+02,8.837e-04,4.999e-08
175,Converged,155424,9.683753931531e+01,1.750000000000e+02,8.837e-04,4.998e-08
176,Converged,155469,9.736647335955e+01,1.760000000000e+02,8.837e-04,4.997e-08
177,Converged,155517,9.789518894564e+01,1.770000000000e+02,8.837e-04,4.998e-08
178,Converged,155477,9.842368668348e+01,1.780000000000e+02,8.837e-04,4.998e-08
179,Converged,155472,9.895196717910e+01,1.790000000000e+02,8.837e-04,4.999e-08
180,Converged,155373,9.948003103478e+01,1.800000000000e+02,8.837e-04,4.998e-08
181,Converged,155306,1.000078788491e+02,1.810000000000e+02,1.023e-03,4.999e-08
182,Converged,155223,1.005355112169e+02,1.820000000000e+02,9.865e-04,4.999e-08
183,Converged,155191,1.010629287294e+02,1.830000000000e+02,8.524e-04,4.999e-08
184,Converged,155103,1.015901319742e+02,1.840000000000e+02,9.865e-04,4.999e-08
185,Converged,155125,1.021171215356e+02,1.850000000000e+02,8.221e-04,4.999e-08
186,Converged,154883,1.026438979940e+02,1.860000000000e+02,9.515e-04,5.000e-08
187,Converged,154926,1.031704619266e+02,1.870000000000e+02,8.221e-04,4.997e-08
188,Converged,154696,1.036968139072e+02,1.880000000000e+02,9.515e-04,5.000e-08
189,Converged,154702,1.042229545060e+02,1.890000000000e+02,9.515e-04,4.996e-08
190,Converged,154566,1.047488842900e+02,1.900000000000e+02,9.178e-04,4.999e-08
191,Converged,154421,1.052746038229e+02,1.910000000000e+02,8.852e-04,4.999e-08
192,Converged,154295,1.058001136652e+02,1.920000000000e+02,8.538e-04,4.998e-08
193,Converged,154077,1.063254143740e+02,1.930000000000e+02,9.881e-04,5.000e-08
194,Converged,154075,1.068505065033e+02,1.940000000000e+02,8.538e-04,4.997e-08
195,Converged,153906,1.073753906040e+02,1.950000000000e+02,9.881e-04,4.998e-08
196,Converged,153652,1.079000672239e+02,1.960000000000e+02,1.103e-03,5.000e-08
197,Converged,153512,1.084245369074e+02,1.970000000000e+02,1.064e-03,5.000e-08
198,Converged,153383,1.089488001963e+02,1.980000000000e+02,8.866e-04,4.999e-08
199,Converged,153173,1.094728576291e+02,1.990000000000e+02,1.026e-03,5.000e-08
200,Converged,153062,1.099967097415e+02,2.000000000000e+02,9.898e-04,5.000e-08
201,Converged,152922,1.105203570660e+02,2.010000000000e+02,9.207e-04,5.000e-08
202,Converged,152804,1.110438001323e+02,2.020000000000e+02,9.546e-04,4.999e-08
203,Converged,152655,1.115670394674e+02,2.030000000000e+02,9.207e-04,4.997e-08
204,Converged,152360,1.120900755953e+02,2.040000000000e+02,1.028e-03,4.999e-08
205,Converged,152264,1.126129090370e+02,2.050000000000e+02,9.914e-04,4.998e-08
206,Converged,152065,1.131355403109e+02,2.060000000000e+02,9.914e-04,5.000e-08
207,Converged,151955,1.136579699327e+02,2.070000000000e+02,9.562e-04,4.999e-08
208,Converged,151696,1.141801984152e+02,2.080000000000e+02,8.895e-04,4.999e-08
209,Converged,151548,1.147022262686e+02,2.090000000000e+02,8.579e-04,4.999e-08
210,Converged,151384,1.152240540002e+02,2.100000000000e+02,8.579e-04,4.997e-08
211,Converged,151167,1.157456821151e+02,2.110000000000e+02,9.577e-04,4.999e-08
212,Converged,151055,1.162671111153e+02,2.120000000000e+02,9.577e-04,4.996e-08
213,Converged,150868,1.167883415005e+02,2.130000000000e+02,9.237e-04,5.000e-08
214,Converged,150603,1.173093737677e+02,2.140000000000e+02,1.031e-03,4.999e-08
215,Converged,150535,1.178302084114e+02,2.150000000000e+02,8.593e-04,4.998e-08
216,Converged,150237,1.183508459235e+02,2.160000000000e+02,9.593e-04,4.999e-08
217,Converged,150149,1.188712867935e+02,2.170000000000e+02,8.288e-04,4.997e-08
218,Converged,149851,1.193915315085e+02,2.180000000000e+02,1.071e-03,4.999e-08
219,Converged,149740,1.199115805529e+02,2.190000000000e+02,8.607e-04,4.999e-08
220,Converged,149514,1.204314344089e+02,2.200000000000e+02,9.962e-04,4.999e-08
221,Converged,149321,1.209510935563e+02,2.210000000000e+02,9.962e-04,4.999e-08
222,Converged,149111,1.214705584723e+02,2.220000000000e+02,9.609e-04,4.998e-08
223,Converged,148943,1.219898296321e+02,2.230000000000e+02,8.939e-04,5.000e-08
224,Converged,148865,1.225089075082e+02,2.240000000000e+02,8.939e-04,4.999e-08
225,Converged,148619,1.230277925710e+02,2.250000000000e+02,8.939e-04,4.996e-08
226,Converged,148408,1.235464852888e+02,2.260000000000e+02,9.978e-04,4.997e-08
227,Converged,148172,1.240649861271e+02,2.270000000000e+02,9.624e-04,4.999e-08
228,Converged,148101,1.245832955497e+02,2.280000000000e+02,9.624e-04,4.999e-08
229,Converged,147796,1.251014140179e+02,2.290000000000e+02,8.953e-04,5.000e-08
230,Converged,147681,1.256193419908e+02,2.300000000000e+02,8.953e-04,4.997e-08
231,Converged,147462,1.261370799254e+02,2.310000000000e+02,9.995e-04,4.999e-08
232,Converged,147228,1.266546282766e+02,2.320000000000e+02,9.640e-04,5.000e-08
233,Converged,147158,1.271719874970e+02,2.330000000000e+02,9.640e-04,4.997e-08
234,Converged,146852,1.276891580372e+02,2.340000000000e+02,1.076e-03,4.999e-08
235,Converged,146828,1.282061403455e+02,2.350000000000e+02,8.649e-04,5.000e-08
236,Converged,146552,1.287229348685e+02,2.360000000000e+02,1.001e-03,5.000e-08
237,Converged,146293,1.292395420504e+02,2.370000000000e+02,9.656e-04,5.000e-08
238,Converged,146091,1.297559623334e+02,2.380000000000e+02,9.656e-04,5.000e-08
239,Converged,145969,1.302721961578e+02,2.390000000000e+02,9.313e-04,4.998e-08
240,Converged,145714,1.307882439619e+02,2.400000000000e+02,1.040e-03,5.000e-08
241,Converged,145629,1.313041061817e+02,2.410000000000e+02,8.663e-04,4.997e-08
242,Converged,145499,1.318197832516e+02,2.420000000000e+02,8.356e-04,4.999e-08
243,Converged,145210,1.323352756040e+02,2.430000000000e+02,9.671e-04,4.999e-08
244,Converged,145019,1.328505836691e+02,2.440000000000e+02,9.328e-04,4.998e-08
245,Converged,144802,1.333657078753e+02,2.450000000000e+02,1.080e-03,4.999e-08
246,Converged,144612,1.338806486493e+02,2.460000000000e+02,1.041e-03,4.999e-08
247,Converged,144465,1.343954064156e+02,2.470000000000e+02,1.004e-03,4.999e-08
248,Converged,144268,1.349099815970e+02,2.480000000000e+02,9.687e-04,4.999e-08
249,Converged,144126,1.354243746144e+02,2.490000000000e+02,9.343e-04,5.000e-08
250,Converged,143896,1.359385858869e+02,2.500000000000e+02,9.012e-04,5.000e-08
251,Converged,143746,1.364526158317e+02,2.510000000000e+02,8.692e-04,4.998e-08
252,Converged,143644,1.369664648641e+02,2.520000000000e+02,8.383e-04,4.999e-08
253,Converged,143499,1.374801333979e+02,2.530000000000e+02,8.383e-04,4.999e-08
254,Converged,143218,1.379936218448e+02,2.540000000000e+02,9.358e-04,4.999e-08
255,Converged,143039,1.385069306149e+02,2.550000000000e+02,8.706e-04,4.999e-08
256,Converged,142922,1.390200601166e+02,2.560000000000e+02,9.026e-04,4.996e-08
257,Converged,142736,1.395330107563e+02,2.570000000000e+02,8.706e-04,4.997e-08
258,Converged,142591,1.400457829390e+02,2.580000000000e+02,8.397e-04,4.996e-08
259,Converged,142398,1.405583770678e+02,2.590000000000e+02,8.099e-04,4.997e-08
260,Converged,142133,1.410707935441e+02,2.600000000000e+02,9.041e-04,5.000e-08
261,Converged,142018,1.415830327676e+02,2.610000000000e+02,9.041e-04,5.000e-08
262,Converged,141879,1.420950951364e+02,2.620000000000e+02,8.720e-04,4.995e-08
263,Converged,141621,1.426069810471e+02,2.630000000000e+02,9.734e-04,4.999e-08
264,Converged,141461,1.431186908942e+02,2.640000000000e+02,9.734e-04,4.998e-08
265,Converged,141245,1.436302250710e+02,2.650000000000e+02,9.056e-04,5.000e-08
266,Converged,141062,1.441415839690e+02,2.660000000000e+02,1.048e-03,4.999e-08
267,Converged,141035,1.446527679781e+02,2.670000000000e+02,8.734e-04,4.999e-08
268,Converged,140876,1.451637774866e+02,2.680000000000e+02,8.734e-04,4.999e-08
269,Converged,140662,1.456746128813e+02,2.690000000000e+02,9.750e-04,4.999e-08
270,Converged,140421,1.461852745474e+02,2.700000000000e+02,9.404e-04,4.999e-08
271,Converged,140231,1.466957628683e+02,2.710000000000e+02,9.070e-04,4.998e-08
272,Converged,140083,1.472060782263e+02,2.720000000000e+02,9.070e-04,5.000e-08
273,Converged,139955,1.477162210018e+02,2.730000000000e+02,1.013e-03,4.999e-08
274,Converged,139849,1.482261915738e+02,2.740000000000e+02,8.438e-04,4.997e-08
275,Converged,139614,1.487359903199e+02,2.750000000000e+02,9.766e-04,4.997e-08
276,Converged,139375,1.492456176159e+02,2.760000000000e+02,9.419e-04,5.000e-08
277,Converged,139214,1.497550738365e+02,2.770000000000e+02,1.052e-03,5.000e-08
278,Converged,139184,1.502643593546e+02,2.780000000000e+02,8.763e-04,4.998e-08
279,Converged,138870,1.507734745418e+02,2.790000000000e+02,1.014e-03,4.999e-08
280,Converged,138849,1.512824197682e+02,2.800000000000e+02,8.152e-04,4.998e-08
281,Converged,138549,1.517911954024e+02,2.810000000000e+02,9.435e-04,5.000e-08
282,Converged,138516,1.522998018116e+02,2.820000000000e+02,9.435e-04,4.996e-08
283,Converged,138198,1.528082393618e+02,2.830000000000e+02,9.100e-04,4.999e-08
284,Converged,138092,1.533165084171e+02,2.840000000000e+02,8.777e-04,5.000e-08
285,Converged,137956,1.538246093405e+02,2.850000000000e+02,1.016e-03,5.000e-08
286,Converged,137766,1.543325424937e+02,2.860000000000e+02,9.798e-04,5.000e-08
287,Converged,137702,1.548403082368e+02,2.870000000000e+02,9.798e-04,4.997e-08
288,Converged,137517,1.553479069287e+02,2.880000000000e+02,9.450e-04,4.995e-08
289,Converged,137375,1.558553389268e+02,2.890000000000e+02,9.115e-04,4.996e-08
290,Converged,137144,1.563626045871e+02,2.900000000000e+02,8.791e-04,4.998e-08
291,Converged,137127,1.568697042644e+02,2.910000000000e+02,8.791e-04,4.999e-08
292,Converged,136865,1.573766383121e+02,2.920000000000e+02,9.814e-04,4.999e-08
293,Converged,136676,1.578834070823e+02,2.930000000000e+02,9.466e-04,4.999e-08
294,Converged,136518,1.583900109257e+02,2.940000000000e+02,9.466e-04,4.999e-08
295,Converged,136422,1.588964501918e+02,2.950000000000e+02,9.130e-04,4.997e-08
296,Converged,136234,1.594027252287e+02,2.960000000000e+02,8.806e-04,5.000e-08
297,Converged,136107,1.599088363833e+02,2.970000000000e+02,1.019e-03,5.000e-08
298,Converged,135998,1.604147840011e+02,2.980000000000e+02,8.493e-04,4.996e-08
299,Converged,135725,1.609205684265e+02,2.990000000000e+02,9.830e-04,4.999e-08
300,Converged,135663,1.614261900023e+02,3.000000000000e+02,9.481e-04,4.998e-08
301,Converged,135563,1.619316490705e+02,3.010000000000e+02,9.481e-04,4.999e-08
302,Converged,135339,1.624369459715e+02,3.020000000000e+02,8.820e-04,4.999e-08
303,Converged,135278,1.629420810445e+02,3.030000000000e+02,8.820e-04,4.995e-08
304,Converged,135143,1.634470546277e+02,3.040000000000e+02,8.507e-04,4.996e-08
305,Converged,134878,1.639518670579e+02,3.050000000000e+02,9.496e-04,5.000e-08
306,Converged,134726,1.644565186706e+02,3.060000000000e+02,9.496e-04,4.999e-08
307,Converged,134569,1.649610098002e+02,3.070000000000e+02,9.496e-04,4.999e-08
308,Converged,134397,1.654653407799e+02,3.080000000000e+02,9.159e-04,5.000e-08
309,Converged,134371,1.659695119417e+02,3.090000000000e+02,9.159e-04,4.996e-08
310,Converged,134115,1.664735236165e+02,3.100000000000e+02,1.022e-03,5.000e-08
311,Converged,133976,1.669773761338e+02,3.110000000000e+02,9.862e-04,4.999e-08
312,Converged,133862,1.674810698221e+02,3.120000000000e+02,9.862e-04,4.999e-08
313,Converged,133689,1.679846050087e+02,3.130000000000e+02,9.512e-04,4.999e-08
314,Converged,133621,1.684879820197e+02,3.140000000000e+02,9.512e-04,4.997e-08
315,Converged,133434,1.689912011801e+02,3.150000000000e+02,9.174e-04,4.998e-08
316,Converged,133336,1.694942628138e+02,3.160000000000e+02,8.849e-04,4.997e-08
317,Converged,133225,1.699971672434e+02,3.170000000000e+02,8.849e-04,4.997e-08
318,Converged,133018,1.704999147907e+02,3.180000000000e+02,9.878e-04,4.999e-08
319,Converged,132955,1.710025057759e+02,3.190000000000e+02,9.878e-04,4.998e-08
320,Converged,132734,1.715049405186e+02,3.200000000000e+02,8.863e-04,4.999e-08
321,Converged,132594,1.720072193369e+02,3.210000000000e+02,8.863e-04,4.999e-08
322,Converged,132535,1.725093425479e+02,3.220000000000e+02,8.863e-04,4.999e-08
323,Converged,132296,1.730113104678e+02,3.230000000000e+02,8.863e-04,4.998e-08
324,Converged,132213,1.735131234115e+02,3.240000000000e+02,9.894e-04,4.996e-08
325,Converged,132065,1.740147816928e+02,3.250000000000e+02,9.894e-04,4.998e-08
326,Converged,132010,1.745162856247e+02,3.260000000000e+02,9.894e-04,4.995e-08
327,Converged,131734,1.750176355188e+02,3.270000000000e+02,9.543e-04,5.000e-08
