Q,phase_fraction,phase_angle_rad,g_total_mean,g_total_std,g_open_mean,g_open_std,g_phase_mean,g_phase_std,g_kappa_mean,g_kappa_std,share_local_mean,share_local_std,share_radial_mean,share_radial_std,share_rotating_mean,share_rotating_std,abs_delta_x_mean,abs_delta_x_std,abs_delta_xdot_mean,abs_delta_xdot_std,abs_delta_Delta_mean,abs_delta_Delta_std,delta_rho_norm_mean,delta_rho_norm_std,abs_delta_kappa_mean,abs_delta_kappa_std,base_Delta_mean,base_Delta_std,base_activity_mean,base_activity_std
522.25,0.465625,2.925608158655495,0.03028583660133165,2.2863639723545863,-0.021213710304620426,2.275586561433433,0.04624625846720638,0.037497194578738714,0.0052532884387456475,0.004247081817410857,0.002244651215657755,0.0008122007671897568,0.0020879429108119968,0.00011416499109273276,0.9956674058735304,0.0007060112997909712,0.008762927257488739,0.00467476014097543,0.009129556529250831,0.004181092802384873,1.021120268583122,0.532089918016325,0.02085857691121976,0.00957888233055793,0.0015380915881981186,0.0008205259542162077,0.0785396125291892,3.1603821062491857,4.248231048235211e-08,1.0097314282573968e-05
522.25,0.471875,2.964878066825367,0.026360022998055656,2.297583823964864,-0.024999983304011673,2.287291347781912,0.04612092276899977,0.03719424388973923,0.005239083533067542,0.004212440168400835,0.002241880650466501,0.0008052431504375628,0.0020883318471823166,0.00011329151239777849,0.9956697875023511,0.0007001288772101219,0.008772490921770834,0.004627443304226089,0.009144186883741027,0.004175971329232899,1.0210739716713975,0.5291582182896182,0.02084812963602288,0.009622961740646724,0.0015397702272136459,0.0008122207810194187,-9.688614071023949e-08,3.1613702435607087,2.0192680354988644e-08,1.0098777778456155e-05
522.25,0.478125,3.00414797499524,0.020894540797709332,2.303103456827127,-0.0303516419482965,2.2934465132588233,0.04601872287195585,0.03695498268081453,0.005227459874049921,0.0041847395402264615,0.002239539078023817,0.0007991969091868201,0.0020887011945635403,0.0001123002825486046,0.9956717597274128,0.0006952713718383996,0.008785372935706696,0.004576631548015759,0.009171728556489869,0.004140644138667883,1.0203962787636929,0.528245665650798,0.020848575611157986,0.009659288203658831,0.0015420313115170512,0.0008033021705468863,1.0784184922840723e-08,3.1613702113859756,-2.2524421668363167e-09,1.0099239040682723e-05
522.25,0.484375,3.043417883165112,0.014598869166266265,2.3019045845199484,-0.03656852674880214,2.292957292049284,0.045948020788870274,0.03681659231417531,0.00521937512619802,0.004168259966149332,0.0022378276343841077,0.0007949624537222387,0.002089014991009305,0.00011132088009398604,0.9956731573746067,0.0006921788339673996,0.008801848924562074,0.0045240266775422415,0.009211274600214741,0.004073514506656938,1.0190158524933617,0.5296548250582437,0.020862509329892993,0.009676920956280465,0.0015449232195657056,0.0007940688280351789,-0.07853969796820293,3.1603821297717896,-2.4680268093613455e-08,1.0098683596853019e-05
522.25,0.490625,3.082687791334984,0.008252733554602543,2.2938994376749546,-0.04287550620100607,2.285645417972742,0.045912930750560514,0.03680232419584283,0.005215309005048255,0.0041657498507733275,0.002236860958061896,0.0007932111426337389,0.002089245823479683,0.00011049093761363905,0.9956738932184583,0.0006913561330854649,0.008806896392100215,0.004500993513423445,0.009242079603850619,0.004019194021822642,1.0163940140159697,0.5344320619834482,0.020885501668331124,0.009679121011765927,0.0015458091640833318,0.0007900259876760476,-0.07853959129148888,3.1603820917722096,-4.6918259672220154e-08,1.0097128115514313e-05
522.25,0.496875,3.121957699504857,0.0025969688857687854,2.2799908207517645,-0.04853101351055506,2.272321780883982,0.0459127821859275,0.03691604893694912,0.005215200210396406,0.00417778521618368,0.002236651958596551,0.0007942375031375975,0.0020893785489949366,0.00010993120005334496,0.9956739694924087,0.0006929578589000721,0.00880071894479553,0.004508140686752063,0.009258963551604306,0.003989444345762767,1.0144899376582475,0.5386570104937216,0.020918119035930514,0.009657932545477086,0.001544724882603333,0.0007912804779682892,0.07854014633647025,3.160382028361672,-6.879597891661462e-08,1.0094620378603346e-05
522.25,0.503125,3.1612276076747294,-0.0017699800629241314,2.2619509935130098,-0.052930782285352286,2.254678765257423,0.045942333960840784,0.03714133165976984,0.0052184682615875,0.004202631978562966,0.0022371125404578186,0.0007978957635746524,0.0020894120968001817,0.00010972261092149347,0.9956734753627419,0.000696753530366557,0.008797043370832449,0.004517744616339099,0.009256509829604392,0.003997598642136273,1.0120899031057433,0.5444402256558781,0.020958780958394402,0.009610659902772897,0.001544079736383548,0.0007929661844539665,4.3241130853743925e-07,3.1613700859725475,-9.014548099926809e-08,1.0091237157369408e-05
522.25,0.509375,3.200497515844602,-0.00447122806697881,2.242145438243826,-0.055688037013290795,2.235026138367153,0.045992693381066055,0.03744523324304499,0.00522411556524603,0.004236648653533107,0.0022380699879930594,0.0008036403986384171,0.0020893590553857045,0.00010989199149777206,0.9956725709566212,0.0007021833203393781,0.00878143568877865,0.004556540609036278,0.009259139693010893,0.003987330825963303,1.0109081703575944,0.5482657165105166,0.021003142691452606,0.00954210600356449,0.00154134023578371,0.0007997757571309888,5.315056675669894e-07,3.161369950160448,-1.1080284520013808e-07,1.0087081939271628e-05
522.25,0.515625,3.2397674240144743,-0.0053937160170554384,2.2231643788606967,-0.056677349762068716,2.2159311738773413,0.046052745623576224,0.03778522745309496,0.005230888121437189,0.004275057849104992,0.0022392953948377125,0.0008106496951802734,0.002089243230655878,0.00011041003354079026,0.9956714613745066,0.0007084792921248592,0.008768054547851742,0.0045942188399123686,0.00924392528062959,0.004014133827680045,1.0091183192105784,0.5532644816603717,0.021052044979700264,0.009447568918259175,0.0015389915434237944,0.0008063891373709277,-0.07853918982013211,3.160381791046809,-1.3060960159976215e-07,1.0082280975792386e-05
522.25,0.521875,3.2790373321843465,-0.004689789378624137,2.207444106377627,-0.05603806928342364,2.199843433826138,0.04611081634519781,0.038116750456602885,0.005237463559601686,0.004312805336304065,0.002240538463013016,0.000817983412112611,0.002089095744758604,0.00011120071366157842,0.9956703657922281,0.000714806672901092,0.008742991377088841,0.004654843290397069,0.009218170028821235,0.004062576782354521,1.0083815124780986,0.5560714450745762,0.021097639468565705,0.009344211049593277,0.001534592391063942,0.0008170300972453767,-0.1570789159569541,3.15741555866728,-1.494134467779388e-07,1.0076980063303904e-05
522.25,0.528125,3.3183072403542186,-0.002742539663494736,2.1969508622846625,-0.05414146651350125,2.188776486186433,0.04615629174248503,0.03839933102769716,0.005242635107521391,0.004345266497317326,0.0022415627290882324,0.0008247253167812554,0.002088950420372622,0.0001121573696080134,0.9956694868505391,0.0007203840448830796,0.00872895942871937,0.004692346875186393,0.00918347268795259,0.00413052088613903,1.008654833287636,0.5565638073915419,0.02113148466238773,0.009253660751175275,0.0015321294673035432,0.0008236128231538269,8.014191386962466e-07,3.1613698217559016,-1.6706943824682254e-07,1.007134085927344e-05
522.25,0.534375,3.3575771485240917,-0.00010435333719533979,2.192965344087972,-0.05153080938093013,2.184085445548142,0.04618098833487119,0.038600488696869065,0.005245467708863626,0.004368699994739184,0.002242176518601194,0.0008300838819252088,0.002088839148527944,0.0001131597137629474,0.9956689843328709,0.0007245633867697876,0.008716111879158826,0.0047236997318967225,0.009162621827197294,0.004168692250808571,1.0079663736557058,0.5582078752111592,0.02114684507872626,0.009196340254872768,0.0015298744322761622,0.000829115957409669,8.799583149254886e-07,3.1613698202221303,-1.8344184536239228e-07,1.0065536150246332e-05
522.25,0.540625,3.396847056693964,0.0025808931935509677,2.195966587633954,-0.04884467364299218,2.186340671771872,0.0461801541519347,0.03869777763760903,0.005245412684608424,0.0043804879035085585,0.0022422567681927943,0.0008334518458430295,0.00208878775462307,0.00011408803979596577,0.9956689554771841,0.0007268743729769507,0.008704156417515705,0.004748077751695167,0.009155677383732849,0.004179833329577985,1.0083083506362114,0.557295432442287,0.02114457266960871,0.00917644892566323,0.0015277759788203725,0.0008333948503055182,9.517387518087617e-07,3.1613698924173974,-1.984053176839289e-07,1.0059744178909852e-05
522.25,0.546875,3.436116964863836,0.004663158276341941,2.205594264484132,-0.04673226619492592,2.195278219145098,0.04615304952577289,0.03867990856855429,0.005242374945494767,0.004379268343848188,0.0022417643079067186,0.0008344418980638045,0.0020888126872705935,0.00011483398028263885,0.9956694230048229,0.0007270496692390598,0.008703465674863811,0.004745684971554803,0.009141741370472307,0.004211670251690738,1.0083166200341593,0.556367996458891,0.02112668077444587,0.009195516486949945,0.001527654737888974,0.0008329748633652918,1.0162088862841757e-06,3.1613700374854528,-2.1184487549472476e-07,1.0054142839411855e-05
522.25,0.553125,3.4753868730337083,0.005572030875753925,2.2206767311152507,-0.04576777999428687,2.2098155535764548,0.0461030811928751,0.038547702221006536,0.005236729677165736,0.0043650475652649845,0.0022407497957864335,0.0008329161487454187,0.0020889187538696936,0.00011530934886938065,0.9956703314503438,0.0007250460976833878,0.008689962813344367,0.0047614575612615435,0.009142892343672129,0.004215882804210666,1.0090108175635293,0.5536935132011331,0.021094253456552824,0.009256395619702441,0.0015252846808167864,0.0008357433089816016,-0.15707855980508167,3.157415934818955,-2.2365747395646346e-07,1.004890411966594e-05
522.25,0.559375,3.514656781203581,0.004896094056860016,2.2393346136694565,-0.046370653947439014,2.2281434129207325,0.04603746266559957,0.03831497072502377,0.005229285338699357,0.004339303819383287,0.002239349486575067,0.0008290150985004703,0.002089098125060207,0.00011545481688053516,0.9956715523883648,0.0007210648711281067,0.00868897753077769,0.004749566417490393,0.009139116737061404,0.004236025321676902,1.0109107693945396,0.5485065561225904,0.0210558245955935,0.009343267189369385,0.0015251117414800477,0.0008336561447645496,-0.15707851137705814,3.157416066728137,-2.337528728734863e-07,1.0044189315492483e-05
522.25,0.565625,3.5539266893734536,0.002447320621494964,2.259181324257141,-0.04874025167374467,2.2479166329991536,0.045966381602806236,0.03800868540208006,0.005221190692433452,0.0043050121997331185,0.0022377701198042508,0.0008231757331092369,0.0020893308507883407,0.00011524864559516207,0.9956728990294078,0.0007155601346442721,0.00869038483756402,0.004730593714067623,0.009149333832332589,0.00422930471846418,1.011723688060289,0.5453440003279628,0.0210205677712264,0.009437539497384934,0.0015253587555960463,0.0008303260069370328,-0.07853865521781626,3.1603822758587863,-2.420537267585708e-07,1.0040144141583803e-05
522.25,0.571875,3.593196597543326,-0.001699815581323924,2.277626199365024,-0.05281530686854424,2.2665513305341904,0.04590170235292008,0.037667372912832175,0.0052137889343002765,0.004266472926704663,0.0022362631423791406,0.0008161170304920787,0.002089587059880426,0.00011471354025724032,0.9956741497977403,0.00070921640569707,0.008694178192499853,0.0047069289415264315,0.009173390847424485,0.004193742452452102,1.0137550629854597,0.5401961299360803,0.0209970682012225,0.00952054168095372,0.0015260245750358763,0.0008261723050389459,-0.07853862431542594,3.160382395867364,-2.484957080767096e-07,1.0036894044498002e-05
522.25,0.578125,3.6324665057131984,-0.007204331122690829,2.292248131630911,-0.058268087595583315,2.2815976657002723,0.04585532409520106,0.03733687950483159,0.005208432377691431,0.004228846235074317,0.002235090432965944,0.0008087715738178899,0.0020898307809709424,0.00011391832164982697,0.9956750787860633,0.0007028777386328531,0.00870909814572392,0.004664721903758854,0.009186627723323685,0.004181087575552905,1.0161408070649627,0.5349455628810365,0.020983948796668487,0.009593982389640661,0.0015286433636981511,0.0008187640169354938,1.2137730429628846e-06,3.1613705172658286,-2.530295027400772e-07,1.0034540241936128e-05
522.25,0.584375,3.6717364138830706,-0.013495229986976201,2.301170642283481,-0.06453893599254847,2.2911194756798507,0.045837422727765545,0.03706350369258428,0.005206283277806581,0.004197389799256116,0.0022344861146370034,0.0008021564659179683,0.002090024958387338,0.00011297148738678902,0.9956754889269757,0.0006974258768416014,0.008715613447800571,0.004643273042446366,0.009213304909260287,0.004134714269857345,1.018918387868196,0.5297310057374369,0.02098256601822248,0.009651189046466462,0.0015297869463189136,0.000814999257490187,-0.15707840647631438,3.1574163122992913,-2.556207295496216e-07,1.0033155145869996e-05
522.25,0.590625,3.711006322052943,-0.01984600202342057,2.303355777130689,-0.07090901447450612,2.293997345194796,0.045854877744290014,0.03688572883480028,0.005208134706795603,0.00417652946134746,0.0022346208624589073,0.0007972011446628158,0.002090136878112982,0.00011200586206815426,0.9956752422594277,0.0006936267975767095,0.008734787514047946,0.004604708909207691,0.00923838723713855,0.00408538909659798,1.0203829281832935,0.5280112211725763,0.020993392638555403,0.009685739215562022,0.0015331524278686364,0.0008082303813831916,-0.1570784034610666,3.1574163283607586,-2.562493145411919e-07,1.0032781409966299e-05
522.25,0.596875,3.750276230222816,-0.0254757066352378,2.2987498334236314,-0.07660017373486452,2.2900865031538986,0.04591018188331135,0.036826805057292085,0.005214285216315453,0.004169009970232235,0.002235575364638495,0.0007945738091222287,0.0020901430293331297,0.00011115656724131053,0.9956742816060282,0.0006919851492181192,0.00876243019149168,0.0045578109985654446,0.009266380461987777,0.004020772588993397,1.0206758821109456,0.5295424888467467,0.021012246436040626,0.009700370678100173,0.0015380043418925873,0.000799998739176957,-0.07853859354508286,3.160382429509148,-2.5491022806237903e-07,1.0033430639703656e-05
522.25,0.603125,3.789546138392688,-0.029658553836062734,2.2882490490412435,-0.08088408603943607,2.2801957010639815,0.04600104108025806,0.03689059518301793,0.005224491123115257,0.0041753991431528244,0.002237327946535977,0.0007945590088748818,0.002090032502722135,0.00011053730245794857,0.9956726395507418,0.0006926524492835637,0.008790015054854532,0.004519157472217158,0.009274781290622588,0.003992543696434452,1.0210625567277725,0.5317083547690123,0.02104094682692395,0.009684439050643649,0.0015428461082399845,0.0007932141725608544,-0.0785386093589561,3.1603824315871583,-2.516136625342412e-07,1.0035082893105496e-05
522.25,0.609375,3.8288160465625602,-0.031821917787892076,2.2734958169908865,-0.08318064116521448,2.265895521722576,0.046120720118487064,0.037062100728876834,0.005238003258835387,0.00419411609999145,0.002239758249333794,0.0007970267799726085,0.0020898083542522953,0.00011022126275002313,0.9956704333964141,0.0006954201166248318,0.008807996964443936,0.004506986214777094,0.009267233061498433,0.003993228684866392,1.0202084313095552,0.5368351041173721,0.021074972373846628,0.009641864001117552,0.001546002339379021,0.000791077842070337,1.1818954014586326e-06,3.161370447095969,-2.463843404472361e-07,1.0037687389939767e-05
522.25,0.615625,3.8680859547324324,-0.031616194480133544,2.256557499071432,-0.08312889391088385,2.249206092441022,0.04625902323614383,0.037312286698229426,0.0052536761946066855,0.004221954525538617,0.0022426652454795534,0.0008015001386498387,0.002089486837206637,0.00011023200194922177,0.9956678479173137,0.0006997964403417444,0.00881380098186461,0.00452487250780104,0.009253788631290644,0.004000414588910955,1.0196352341033796,0.5416351645741012,0.021112510784615554,0.009572001432062428,0.0015470210754828576,0.0007942172903432493,-0.0785386686087615,3.160382269770838,-2.3926238652458043e-07,1.0041163547086854e-05
522.25,0.621875,3.907355862902305,-0.02894768631919693,2.2395707798152076,-0.0806214821045698,2.232245503864373,0.04640367242188964,0.03760519413836821,0.005270123363483252,0.00425488116619811,0.0022457949375662657,0.0008072893189891361,0.0020890948714564973,0.0001105461118553196,0.9956651101909777,0.0007051340459724208,0.008822644323035755,0.0045402137193645544,0.009224909988521119,0.004038104359517074,1.0178511781769384,0.5485942736959328,0.0211519663752147,0.009475573675329455,0.001548573281528535,0.0007969100193555148,-0.15707852792661026,3.1574160197931445,-2.303031144426674e-07,1.0045403556393707e-05
522.25,0.628125,3.9466257710721777,-0.02397499278644378,2.224440524283114,-0.07580267795571985,2.216927437538317,0.04654179929257663,0.0379047792007569,0.0052858858766993986,0.004288817075412959,0.002248871766908548,0.0008136398862606376,0.00208866642924454,0.00011110516857349514,0.9956624618038472,0.0007107599548684706,0.008820897731943552,0.004576882869446187,0.009198306441351677,0.004067249213902984,1.0172225182944596,0.5529144953157447,0.021183507547544424,0.0093742454576478,0.0015482667153562956,0.000803346283132409,-0.07853876304767864,3.1603820218484024,-2.195755195742261e-07,1.0050276378564466e-05
522.25,0.634375,3.9858956792420503,-0.01707685892263606,2.2126548085813567,-0.0690377536175569,2.2047708360303604,0.04666130743185727,0.03817960925432334,0.00529958726306349,0.0043201815418842235,0.0022516283453277953,0.0008198480852767337,0.0020882385847329206,0.00011183138293946824,0.9956601330699391,0.0007160700452652572,0.008812628814303914,0.004623703655361762,0.009159385931506312,0.004123745520568671,1.0166913871161667,0.5563445256847344,0.02119920191602743,0.009288402287727862,0.0015468153336100697,0.0008115643882077451,-0.07853882259819711,3.160381912890755,-2.0716152773820924e-07,1.0055632389766381e-05
522.25,0.640625,4.025165587411922,-0.008802724151978974,2.205226866224566,-0.06086474367923993,2.1968347575479457,0.04675196188190633,0.038404869827128665,0.005310057645354505,0.004346129735935032,0.0022538300964523644,0.0008253221057603613,0.002087847816658597,0.00011264130384117731,0.9956583220868893,0.0007205738183395532,0.008793826936262097,0.0046854114954730484,0.009134469790025423,0.004150562955734722,1.0162143685677332,0.5587691981330767,0.021193904253331345,0.009234453048107528,0.0015435151794939057,0.0008223955074230659,9.265585042328439e-07,3.161369882615736,-1.9315644312626032e-07,1.006130747981624e-05
522.25,0.646875,4.064435495581795,0.00018393531248379059,2.2027251901054488,-0.051938659179179426,2.1937421281424547,0.04680617121630411,0.03856230053851155,0.0053164232753590114,0.004364551440664138,0.0022552937143192277,0.0008295950740022775,0.002087526875753925,0.00011345431909699003,0.995657179409927,0.0007238984412150283,0.00878335352026893,0.00472387836624906,0.009111640434269661,0.004177326918800006,1.0170267216323536,0.5577953863995097,0.02117036490943372,0.009211822677334988,0.0015416768585121785,0.000829147311771815,8.522605064342769e-07,3.1613698232117473,-1.7766815913141358e-07,1.0067127566147362e-05
522.25,0.653125,4.103705403751667,0.009163310610659448,2.20532847515577,-0.04297435666981286,2.1957304119300822,0.04681950147625753,0.03863924991430747,0.005318165804214687,0.0043739659739753895,0.0022559000385943386,0.0008323121332951466,0.0020873022666487114,0.00011419587561560258,0.995656797694757,0.0007257734911687464,0.008779041797007081,0.004742288471065639,0.009094571589130959,0.004197932322638483,1.0162252965557599,0.558735249817213,0.02112874599879993,0.009226410931334247,0.0015409200537271086,0.0008323787008412643,-0.07853904492330158,3.1603817043002866,-1.6081526714665445e-07,1.0072913653267075e-05
522.25,0.659375,4.14297531192154,0.01741615951851482,2.2128506140960975,-0.03468997907770917,2.2026740903251665,0.046790980675365815,0.038628014895090566,0.0053151579208581285,0.0043734463502686964,0.002255602509768272,0.0008332173158238584,0.0020871922490327058,0.00011479773102812351,0.9956572052411984,0.000726018701781195,0.008769256270806287,0.0047618501379796995,0.00909538966606876,0.004187304056211703,1.016694491605741,0.5563122284913885,0.02107283219203807,0.009275636987427536,0.0015392024729355223,0.0008358122150594653,-0.07853913169134712,3.1603817288064473,-1.427274476105804e-07,1.0078488432646461e-05
522.25,0.665625,4.182245220091413,0.024280718468846843,2.2247147617478786,-0.027750183878508,2.2140564017058364,0.04672322359457419,0.03852621140009833,0.005307678752780437,0.004362658648164648,0.002254431857202734,0.0008321593628622738,0.0020872052702622813,0.0001151984235276141,0.9956583628725351,0.0007245499539442487,0.008767687264690757,0.0047570156779075,0.009082125381707763,0.004216298882226854,1.01721867155594,0.5528845853461031,0.0210120390602072,0.009343652961208608,0.0015389270769363057,0.0008349636581615208,-0.07853922371513518,3.1603818267867982,-1.2354400302109937e-07,1.0083681803132906e-05
522.25,0.671875,4.221515128261284,0.029210416087172137,2.239898280927559,-0.02270834242149109,2.22891040265534,0.04662235222389116,0.03833830406188374,0.005296406284772106,0.004342033942804057,0.0022524965320909053,0.0008291234646552271,0.002087338871980729,0.00011534653024310511,0.9956601645959282,0.0007214075845517949,0.008757762270949317,0.00475949775457372,0.009085975940454568,0.0042164452363397465,1.0178410685019115,0.548568915730628,0.020956410032552282,0.00941301913820837,0.0015371850164423567,0.0008353993186582243,4.960503808604244e-07,3.1613700032094294,-1.0341196198169087e-07,1.0088335256881508e-05
522.25,0.678125,4.260785036431157,0.03183046137847049,2.2569038156412575,-0.01994955543664366,2.245783800145829,0.04649763834763646,0.03807775057557058,0.005282378467477809,0.00431301498373711,0.0022499772741929247,0.000824281352866464,0.0020875792898355314,0.00011520763225233704,0.9956624434359712,0.0007167984719608642,0.008756229888213608,0.004739566035988351,0.009093664384043668,0.00421590099445549,1.0196390544251537,0.5415802000534072,0.020911965886342303,0.009474794532675,0.0015369160486732034,0.000831900852016465,0.07854021200576211,3.1603819821280656,-8.248565023973858e-08,1.0092307400162812e-05
522.25,0.684375,4.300054944601029,0.03198705690999883,2.2738196329371605,-0.01964063862744423,2.2627915058562134,0.04636078240374717,0.03776864377770996,0.0052669131336958615,0.004278253427070082,0.002247113784591687,0.0008180385775441698,0.0020879020873676452,0.00011477384846502428,0.9956649841280404,0.0007111320180269833,0.00876377773457226,0.004697885312621801,0.009105358405647924,0.004212602667160893,1.0202083477599473,0.5367891559217438,0.02087714506625416,0.009535451167553553,0.001538240866128848,0.0008245849439738282,2.922433843366434e-07,3.161370140560446,-6.092597258937111e-08,1.0095477484238465e-05
522.25,0.690625,4.339324852770902,0.029779086745143468,2.288507190031648,-0.021697182932292745,2.277796055305122,0.04622478789602475,0.03744548110298953,0.005251481781411462,0.00424160066434787,0.0022441822812609914,0.0008110496910620956,0.0020882741399584535,0.00011407300293794395,0.9956675435787805,0.0007050241314453939,0.008765134619358008,0.004665749928587418,0.009134485463290945,0.004174577268925804,1.0210595470791168,0.5316743842069175,0.020856118535910427,0.009586501265864147,0.0015384790300452854,0.000818944458504254,1.8657811935440803e-07,3.1613702201469387,-3.8898789447990616e-08,1.0097748988395934e-05
522.25,0.696875,4.378594760940774,0.02556105644298976,2.2989040988021774,-0.025778978728735878,2.2887066066004005,0.04610249151855605,0.03714998706865034,0.005237543653169611,0.0042077649120225115,0.0022414647901573665,0.0008041745676084871,0.0020886570688417585,0.00011317354957649218,0.9956698781410012,0.0006992472270726985,0.008777245207613419,0.004613805330572442,0.009147830489976971,0.004172261929447638,1.0206519868654549,0.5295598953740529,0.020847339082338,0.009629849532987768,0.001540604711724072,0.0008098270087170394,7.948087770159873e-08,3.1613702467889264,-1.6573091998875638e-08,1.009905264102824e-05
522.25,0.703125,4.417864669110647,0.019909445832613604,2.3033799899773575,-0.031321848988395136,2.2938357415069333,0.04600493399991936,0.036924839818434224,0.005226360821089288,0.004181611081886582,0.002239213765154837,0.00079836491274557,0.0020890118596845523,0.0001121817148895843,0.9956717743751604,0.0006946201792711609,0.008785961367539497,0.004571749522647374,0.009178881134210368,0.004128518497114809,1.0203770142474928,0.528006938814657,0.020850042885406463,0.009663404520636626,0.0015421345945896678,0.0008024452648655034,-2.822666900215154e-08,3.161370220197223,5.879832047257262e-09,1.0099349021507312e-05
522.25,0.709375,4.457134577280518,0.01355217263612859,2.3010561108670817,-0.037606507014254935,2.2922251917970233,0.045939853443563515,0.03680547130326241,0.005218826206819926,0.004167231726026196,0.0022376179332713095,0.0007944961652076945,0.002089304009716579,0.00011122903896087919,0.9956730780570118,0.0006918564601612073,0.008801716218595965,0.004521637382380603,0.00921220810817869,0.00407453054538159,1.0189113988261143,0.5297431527142,0.020865867888765422,0.009678084484517997,0.001544899926672341,0.0007936494527874044,0.07853968062229581,3.160382120305128,2.828756922094615e-08,1.0098629407441724e-05
522.25,0.715625,4.496404485450391,0.007270164869134632,2.2920061221368098,-0.043855779397394996,2.2838569879240147,0.04591060507219642,0.036812256159644015,0.005215339194333202,0.0041670509422891445,0.0022367760641509326,0.0007931868752774348,0.0020895082879682537,0.00011045134023243903,0.9956737156478811,0.0006914114591280126,0.008806019235347528,0.004501361280775101,0.009246936107979619,0.004009949937600563,1.0161324536301646,0.534973394512492,0.020890124553457713,0.00967760418596593,0.001545655203268275,0.00079009053914993,-2.4216622094286324e-07,3.1613701721103906,5.0478087588888356e-08,1.0096915869606391e-05
522.25,0.721875,4.535674393620264,0.0017877494608691037,2.2772867706661244,-0.04934374844408212,2.269697017871619,0.04591574215447099,0.036945701042341884,0.005215755750480224,0.0041812598338869696,0.002236684194107912,0.0007946617401715293,0.002089612177704914,0.00010996344978101669,0.9956737036281869,0.000693378593606242,0.00880336488609046,0.004502809465195813,0.009262181427578746,0.003982750116210781,1.0137444893111058,0.5402382595371468,0.020924365725378556,0.009651886880641175,0.0015451893050422065,0.0007903447282137216,-3.4675684972285127e-07,3.1613701465550887,7.228125353954697e-08,1.0094260151667717e-05
522.25,0.728125,4.574944301790136,-0.0023280620620072857,2.2587887366932855,-0.053496838227938846,2.2515592650168874,0.045949352149792115,0.03718632552846949,0.005219424016139519,0.004207779603961683,0.0022372390071760855,0.000798704727186555,0.0020896173205845305,0.0001098366160742649,0.9956731436722397,0.000697470062726927,0.008795801253529389,0.004521175327820816,0.00925815131897973,0.003993484000816018,1.0117101021633472,0.5453976767340426,0.02096571333919589,0.009601253100420669,0.0015438617167516087,0.0007935683517796228,-4.486849896068179e-07,3.161370068565801,9.352939110212399e-08,1.0090743208358195e-05
522.25,0.734375,4.614214209960009,-0.004741395213538752,2.2389403451014656,-0.055968767507826846,2.2318212022110138,0.04600207491273438,0.03749911698469302,0.005225297381553538,0.004242744356868707,0.002238256494480252,0.000804715525547959,0.0020895387252992718,0.00011008555802251136,0.9956722047802202,0.0007030858605001928,0.00877798249794449,0.004564993492155704,0.009255448411546725,0.00399482985848758,1.0109123785763683,0.5485332206975473,0.021010978487021055,0.009528251881899388,0.0015407341228241482,0.0008012594289725983,-5.47167201858656e-07,3.161369938598552,1.1405918265805754e-07,1.0086472527737572e-05
522.25,0.740625,4.653484118129881,-0.00538319239250426,2.220331699207376,-0.0566778834112036,2.2130557723607613,0.046062589808035966,0.03784072299397192,0.005232101210663491,0.004281300815499458,0.002239501832760377,0.00081184234178482,0.0020894019956625457,0.00011066879358831859,0.9956710961715771,0.0007094409488081674,0.008763593052263628,0.004604877221689623,0.009236699897255073,0.004029222239709198,1.009007348932075,0.5537263893377846,0.02106016056952428,0.009430391115944967,0.0015382084502138173,0.0008082599240240281,0.0785391748908661,3.160381761524686,1.3371332080669673e-07,1.0081578560334312e-05
522.25,0.746875,4.692754026299753,-0.004446426773812523,2.205341886065979,-0.055804237228779544,2.1976611319769956,0.046119288989088805,0.03816688292737838,0.005238521465878298,0.004318445176715818,0.0022407246388669103,0.0008191400611835245,0.002089239208505335,0.0001115005053618865,0.9956700361526281,0.0007157044969789915,0.008741736322352357,0.004659172670793842,0.00921541876442215,0.0040670287915762,1.008326410653642,0.5563695345373374,0.02110428943473635,0.009327845203366618,0.0015343721006203267,0.0008177900012562988,0.07853908553486474,3.160381718609531,1.5234064109591533e-07,1.0076210880026655e-05
522.25,0.753125,4.732023934469626,-0.002346381735344805,2.1958377318466136,-0.053751635332363656,2.187556382261193,0.04616186860265468,0.038438215085267506,0.005243384994364357,0.00434968324357559,0.002241693775276632,0.0008257070480529435,0.0020890842160470892,0.00011246815487173758,0.9956692220086767,0.0007211134618809471,0.008729172761952396,0.004693417130516097,0.009179518945375382,0.004137809807502954,1.0082922935537209,0.5573346504917605,0.0211353906357138,0.009241690328405126,0.0015321669121027026,0.0008238006771290424,-8.145488898492204e-07,3.1613698281960927,1.6979807249643732e-07,1.0070533456896495e-05
522.25,0.759375,4.771293842639499,0.0003441401078533579,2.192975385453593,-0.05108431400662513,2.183975558705426,0.046182644591592534,0.038623764305869585,0.005245809522885775,0.00437144232066347,0.002242227294426703,0.0008307784969992643,0.0020889680605732314,0.00011344973790762311,0.9956688046450001,0.0007250458744816057,0.008712536546274487,0.004731090025310547,0.009161367853223341,0.004170458548933931,1.0079624250351717,0.5582137919053614,0.02114751467910696,0.009190861469017608,0.001529246880629,0.0008304131207661722,-8.920386569855054e-07,3.161369832688951,1.8595172995317107e-07,1.006471963822395e-05
